"x","y"
1749.2815861477,-266.889791542986
1665.13523326746,-272.836635755806
1736.22051960091,-254.344247842775
1658.28224374659,-269.166499199841
1720.54139526155,-331.619884722481
1631.99285076497,-280.117032426396
1813.39902101347,-251.054623386018
1763.37022218894,-248.803029326447
1793.90827653739,-304.237756405173
1720.44064779806,-215.280933934877
1692.51555903056,-249.460802604808
1757.65373771696,-276.566761196348
1670.09398722813,-304.241030690553
1770.54113977086,-305.960505624162
1662.92527116188,-299.793252448948
1743.50779364731,-270.180843122206
1780.49725800552,-265.071565736843
1668.32880232116,-284.182809127414
1710.28645454318,-302.871858019169
1684.21562091361,-315.81791521478
1665.33165026353,-236.502385753866
1663.03090613047,-255.223264518905
1735.41512670754,-289.018844367734
1687.0881832102,-242.314984571452
1668.39187821545,-295.473558510777
1677.00687120835,-245.562223797613
1845.71831845242,-262.791739090278
1813.15569327086,-271.090842169275
1621.08134735456,-272.02618825875
1674.87821439746,-212.228481973089
1765.148715794,-252.572721672803
1647.55947014367,-295.734833984773
1772.34247491366,-334.242662890644
1687.23075189144,-260.723649402918
1715.8620426595,-196.999201718905
1713.08500898766,-241.495531396134
1787.55560425306,-252.713835826289
1711.27325650617,-190.049863543111
1700.54025031791,-287.880684644873
1741.31069355764,-300.644013152134
1706.51506297443,-202.677525791983
1738.26303847491,-261.92232889884
1722.77205180014,-297.984633404789
1743.47917660161,-296.527140474422
1696.41445257686,-237.833219035681
1730.65468283045,-282.822629833768
1739.09642549545,-319.116676035073
1677.42830920116,-302.26174765629
1747.69332281394,-308.173862564856
1735.18002469405,-304.902850246129
1810.25731695416,-302.332728903258
1687.94910651738,-277.164535040595
1792.12748588446,-283.669271188771
1780.92728809108,-221.302377128863
1803.40005908167,-256.225785964887
1689.01652848838,-331.852321014203
1787.89127159316,-288.090302823291
1704.85527522767,-296.23383243333
1669.32842533222,-253.288105715796
1704.07658838357,-251.527970915021
1727.31697159035,-308.298946817915
1702.1404545836,-285.95112715692
1774.64722159665,-245.850294962395
1725.29350863053,-323.968299584526
1755.41602715443,-211.38211151313
1719.77202455462,-190.625066873501
1699.16492346249,-270.537396511827
1678.85786190169,-217.050084823247
1752.70411628455,-258.767029251717
1674.07712434666,-191.768225145352
1750.65709644203,-341.777873047945
1704.9593228748,-238.075104805943
1757.39113398655,-309.759558523014
1740.34690242744,-219.206276603539
1690.90101455622,-292.08879367495
1728.35204237557,-354.377675903599
1701.53389447041,-315.630150941897
1738.41145936271,-267.166999438563
1719.86806017302,-296.312504850693
1691.94721794633,-280.444309762636
1772.25873746844,-241.735189466154
1748.71059821325,-213.012461896141
1728.84818717418,-237.361369058052
1714.09413903029,-184.397778054272
1728.01996156692,-323.323110097104
1678.80700879228,-233.279760688831
1763.84157361822,-165.544430070306
1726.64895677743,-332.648155302153
1700.74251955371,-241.579437293766
1691.2786009932,-253.192814300128
1734.40833703585,-244.674827271311
1788.20114845308,-238.82673580352
1736.76445109079,-311.964738285538
1709.60209106897,-227.742121793147
1767.83840084628,-183.905897312485
1729.11989804772,-274.297257558675
1706.14042105553,-214.80675909907
1655.00905455733,-187.491761977272
1699.08697552396,-277.785561118149
1703.03684389729,-279.516852303103
1768.81194444191,-350.380324352119
1705.02910386146,-268.038497581587
1749.01703401903,-362.602991134979
1720.76893266242,-358.066575534491
1732.38803248938,-222.747938638468
1755.34233169041,-297.366765072318
1725.22127465283,-329.001267331088
1738.20890102995,-221.720711341361
1731.2318975038,-328.379953263004
1746.99411464195,-304.719376422711
1744.24649237731,-315.257908059806
1755.44479617093,-311.021900173889
1761.00862992072,-231.738844874481
1809.27585819717,-262.610584167945
1731.55221571089,-272.350290907087
1756.24557647084,-290.748623027576
1781.03192310429,-143.537926612423
1752.23376617901,-246.81429546769
1739.42940036507,-290.78698199579
1752.51752930257,-287.436497220925
1750.89165414714,-248.696639688485
1781.21206462969,-364.264340510837
1727.14893526631,-262.984305898258
1711.51848883051,-261.438008953736
1726.75918937874,-277.261762919486
1765.87013851329,-231.166967960262
1767.25138755234,-282.08482702388
1696.07385647771,-279.504672391822
1760.26771016143,-309.116608073626
1852.93170227998,-247.43640246467
1776.86676860588,-366.044285946869
1684.16650160228,-282.24307973571
1697.76652186776,-274.587414603148
1695.29093239765,-226.673582501717
1673.62060051068,-284.474800003004
1721.04055807571,-226.326631262941
1807.21112395071,-297.552631562577
1719.38790773986,-253.34947260798
1772.1032324611,-277.580325263017
1676.00017379309,-241.331977292557
1734.53435230781,-195.30369029296
1731.11393189875,-241.828819750307
1637.89597470587,-313.767658675899
1733.26007485469,-204.945710759302
1695.22735351113,-255.672064763869
1831.34130556631,-238.080640829868
1778.40511332413,-295.594490492747
1720.76039688386,-208.784720099246
1666.60521118162,-331.680318466652
1715.10927767049,-266.028169938477
1655.86852256897,-232.69209908394
1719.3905627712,-227.861048325522
1756.89960174822,-272.886027056882
1675.08813162043,-247.848392286379
1718.96082679577,-270.693019899476
1637.62205095099,-277.871003581127
1671.44843139336,-249.445961113186
1658.61021922081,-266.169098721076
1643.08614400129,-257.106628256208
1665.89273670579,-305.099232213581
1767.61178539603,-276.043378296141
1751.22028450974,-152.774857903824
1688.14654851809,-300.042933364549
1730.11305426824,-316.272065960117
1684.85832063918,-296.066270817258
1669.78142696623,-219.35667137754
1693.20219728155,-294.854888516287
1751.64312582946,-241.580296448583
1763.81701792043,-290.314353333943
1746.00823814584,-270.623849032247
1723.52193695714,-300.952696573689
1697.06044853442,-171.27242702613
1654.09756768967,-263.017479999443
1717.37511962734,-229.470644783874
1660.14287168538,-221.060737207062
1713.51009490147,-290.143717618219
1649.85809613145,-241.199242144906
1688.69969205033,-290.773529291868
1678.82582603561,-235.680231177286
1709.78779678622,-269.72299030557
1797.67949050141,-206.263754132284
1699.24170584516,-235.56320881147
1756.06849953081,-246.221357380548
1729.56109652283,-159.794962216972
1676.93268257941,-319.34802512002
1755.92987330781,-268.499768722486
1707.25537642209,-234.279551206686
1723.65768157756,-248.935466473036
1697.43552347263,-284.559451948585
1702.85123282488,-247.990341158763
1761.1214176134,-275.902418092371
1701.30872846907,-226.239207443569
1757.62150188386,-170.318566405214
1636.28178391919,-249.101009684706
1722.79880238742,-360.082724472107
1781.34952911166,-171.509275354941
1742.70119991101,-323.565029111183
1683.09773195097,-290.161395464797
1793.84322372077,-289.800652550449
1799.27106027179,-232.443126149471
1671.03320524092,-214.438349419089
1739.53959990185,-325.612775392958
1736.50295273746,-272.097143082024
1762.74238459736,-280.552343340044
1725.44898277516,-242.532854859041
1665.97739921153,-324.166951204235
1788.56945295357,-305.632649244196
1721.2131340638,-293.128930240835
1795.01145820209,-271.276775664362
1681.95923897483,-276.451680322388
1747.93159536942,-334.236222812498
1709.23102622325,-242.837116706551
1808.48078628099,-232.61185257965
1734.00024993636,-283.317122059615
1730.00640041116,-211.965493389453
1757.56876112719,-200.941565190518
1692.95812635408,-298.44568268761
1725.59188489234,-199.770434487126
1722.80863707051,-311.043389606307
1755.18518158369,-278.618302526176
1707.41700322762,-198.983080061206
1754.33450520888,-266.877996527804
1776.88243512771,-297.712895419381
1724.85581811403,-234.146403751588
1756.4737274854,-217.356133546152
1764.70612396856,-206.962439862274
1708.40998693537,-360.477996526792
1770.77661705477,-296.519398382102
1687.8988351306,-303.771022803588
1662.78620234105,-248.66050962938
1643.54617116419,-279.109181993494
1749.44814217255,-227.117391344956
1690.70893947144,-276.563341457587
1699.392990041,-257.479445533498
1724.84450722025,-290.989780200555
1742.06495869119,-195.390013346318
1680.89989035164,-299.383167672407
1751.52671576262,-302.086643924878
1659.48991012891,-294.225941820574
1724.74188622848,-377.133227283353
1696.64557631843,-269.88550792178
1738.47007711398,-269.899295550144
1821.10381543638,-278.54609416488
1715.99505205858,-275.625538011359
1776.84620523265,-302.696415995314
1847.93331036415,-254.409565493061
1781.81448685808,-195.422768662651
1709.11853436981,-289.773940081367
1765.22783303686,-245.634234107392
1663.96503469323,-378.803737483592
1632.34244970925,-272.640633643356
1636.39561703409,-303.989838845045
1830.80134721908,-356.506866909602
1763.68003744367,-322.221060926363
1660.17999696001,-238.175125732475
1704.04687143422,-303.382802531968
1750.84658688303,-257.232141703452
1799.77733561761,-227.716066729107
1765.71693657874,-318.058332793558
1669.14620157061,-262.585762203367
1688.35257667785,-220.922571702219
1739.85070631122,-244.42351907556
1684.94031749428,-262.598013733731
1702.95358038118,-174.482284652286
1778.2493680578,-289.198905602771
1779.88478906472,-251.541260182121
1795.33121616563,-236.975954128366
1678.52732095316,-264.486493289378
1831.68866383912,-274.121193560771
1631.33172046532,-212.467805804106
1796.41434073754,-320.120268804328
1733.31880294131,-192.121701896079
1747.38869021937,-257.133002283296
1761.76288958913,-256.7225658202
1764.73249909469,-264.684321241343
1832.02765756486,-270.100793435641
1725.30396564749,-226.608253924902
1644.93880138506,-225.492001434771
1670.38453336174,-264.875192546132
1632.36049786013,-343.922143676605
1665.00560996838,-382.189548726965
1700.22314432141,-219.034773246011
1745.83238616504,-246.201984943658
1688.07563431447,-273.775671993047
1680.24192608253,-267.697395547168
1743.91493429013,-227.849339513706
1717.96365716968,-310.441913622218
1802.06845795524,-284.437325448052
1822.66816477057,-269.843182648449
1757.52006471761,-266.050162231135
1756.546255793,-329.858181196785
1764.86646148541,-281.675845322039
1750.89221531122,-305.848527638315
1752.70350866261,-274.403966567833
1715.27873006376,-332.709353093292
1712.1050058289,-292.482551584393
1760.1047546709,-238.799406772246
1762.14585543557,-240.998013076325
1706.33812084265,-224.239687140914
1675.82404231458,-251.461742471398
1652.97082408762,-234.265440742541
1730.67225345717,-232.152889294913
1634.6341510867,-335.753084965193
1786.34822508517,-310.069028526919
1757.97718095772,-261.635348109434
1735.30013367608,-274.395307737546
1693.12369971878,-283.355565146836
1803.88249819219,-239.237546220607
1698.06557683983,-260.572141690119
1719.43466904915,-274.49959750662
1726.45758354892,-249.053016209786
1682.31388798112,-248.895389444439
1683.91465449312,-322.249904330321
1671.97250169385,-318.408507155885
1767.69896770605,-237.799120413674
1740.43277369187,-236.569145422462
1680.72368837775,-318.760981030706
1632.82349696634,-284.536990282524
1764.46091080954,-243.078211196087
1710.55970667838,-244.970698186338
1698.08085756318,-174.09781926508
1783.15557931313,-263.709819185739
1694.79660844549,-217.748160792473
1720.4191523525,-232.426163135303
1687.71396871093,-283.775225585101
1737.1484139071,-225.05239533901
1844.47987773991,-299.957603139177
1804.77106355603,-226.195070743646
1671.58248697763,-333.778499319605
1783.64083059652,-204.126007273935
1779.84928389826,-256.788146931628
1769.65419979788,-191.948913526392
1702.91952558415,-208.225036773941
1688.47580711509,-375.745575785695
1732.73916309608,-275.729247144618
1814.78767653259,-234.052798408086
1708.67378138286,-261.267421935373
1790.86243226647,-258.68761297358
1674.57879158973,-288.464535763743
1698.25724505339,-280.255397543689
1748.41931753203,-235.235050445545
1691.75195647563,-302.61291464097
1676.79314928359,-256.281729918204
1731.39626573804,-225.334107338665
1715.04319460801,-327.871550328781
1740.36352499691,-357.95414011435
1811.04130176963,-317.577313258426
1746.26203721928,-261.234515146254
1734.29526011767,-187.839323961352
1688.8512141748,-251.830120424876
1727.38223322271,-232.333793249797
1810.82936482373,-240.666846618574
1733.59598572539,-251.717714425669
1660.21156590464,-297.755769268652
1779.67316220973,-277.896454414654
1712.2723478641,-215.79903879813
1669.56291546943,-299.251441164585
1683.5374579058,-195.666446271513
1655.81664485713,-297.67080869458
1632.28386585183,-260.727823689078
1680.39089886274,-242.133094097742
1638.72020566237,-165.640855526963
1772.16238102374,-260.828028101538
1787.81369633346,-215.340681582132
1728.94900311368,-335.580041618237
1771.64403417551,-207.108498075424
1726.36314297699,-224.606385568173
1851.72821964737,-203.858301682475
1696.42180251053,-243.193291300486
1681.6291985928,-260.391450533049
1763.27260173702,-363.091532639761
1754.96120058963,-321.346608928471
1810.35465189588,-305.145050795143
1701.4712570274,-254.30282129593
1753.07959384378,-388.398986136982
1730.20310272668,-260.850970809053
1839.5247856036,-295.454717217855
1729.70125552366,-300.553274784041
1726.34066510764,-286.175645911846
1637.46761782496,-275.233166808373
1706.06722223952,-292.98648581749
1715.88366097956,-273.136702872365
1721.56000002174,-278.488538291491
1702.32794386573,-290.911382884343
1644.35231226803,-207.444519177254
1741.5671785044,-282.757076831592
1707.38771863829,-181.885992387521
1797.27852346369,-297.633394003424
1735.58536064534,-190.855343949736
1749.46588100791,-217.935622954772
1769.14506428296,-231.511300209415
1747.12030400236,-292.123674430181
1703.51416017397,-334.474775175107
1725.38731560658,-369.625349319696
1776.64354224944,-340.891351936954
1621.79173549324,-233.890147760528
1719.84790291219,-311.696629624486
1783.68490550172,-247.193815203143
1745.74904850045,-223.230736371954
1676.81703488349,-291.594143234084
1721.93170466657,-350.961592174071
1727.603569643,-270.665934124455
1765.28915378252,-275.501465825327
1616.28321035454,-219.217066636648
1725.58157365124,-264.608038390765
1725.33277233947,-237.048950763801
1758.39924855329,-358.033574223262
1728.52888390393,-194.750223816845
1817.51087991877,-248.364940398093
1728.29343176466,-197.999319876851
1699.56201945373,-216.159244091109
1674.62303207053,-261.542045633615
1747.39503216166,-248.858631743945
1710.9940576025,-284.133948543463
1719.61614290021,-280.116966755059
1735.13115620709,-382.994168065773
1680.12260981581,-213.080213239939
1674.16490480792,-266.442984630915
1729.78778066056,-255.567535876104
1633.4642149057,-230.654290799681
1677.52298318613,-327.114708461092
1800.3355020064,-247.02564916962
1638.10061919333,-264.549521422124
1719.53560643675,-250.152400684551
1691.16486945201,-268.299319709002
1632.1346444076,-306.157516980873
1674.11807809936,-151.885342615428
1764.74415634919,-278.449936880203
1809.88581273248,-272.67561967275
1745.08714906688,-242.201261366238
1693.08827551771,-196.949002041618
1860.21438727286,-250.337210083754
1702.56644634285,-355.732146414521
1761.2661703036,-266.839145005868
1682.61092666774,-253.588923899591
1734.98566620768,-260.715736312132
1634.69878245285,-260.443501130707
1810.70548257899,-268.752073728002
1721.75528958941,-290.339120672108
1714.27840797876,-176.536217094253
1790.68351505344,-279.270166374972
1730.17004066591,-205.764070396876
1705.24261079627,-229.442427226699
1687.9817107252,-176.459787724747
1774.19066266433,-198.150663130899
1792.3925828647,-165.529302183359
1664.09041757595,-242.611835839465
1755.00923661666,-240.474090283451
1670.74711088125,-170.511241331931
1776.22498098703,-174.452956069312
1704.76056595148,-349.0629924342
1853.65140290274,-261.546538138187
1714.83158066535,-252.07433521892
1691.48250062889,-209.930628214239
1646.82628107848,-285.649683294586
1666.3238280119,-226.221714083036
1745.73520384098,-250.724470677736
1755.42660293667,-244.080773889951
1733.50927706665,-270.242147293558
1803.77550231167,-181.189075309582
1739.50275624382,-306.217383788672
1779.73652458037,-248.72312790045
1797.7836461494,-196.89053114386
1860.29162042619,-267.288729203587
1699.17245710044,-306.470680251295
1682.64163304854,-267.456146001867
1741.91635484963,-276.108513332877
1661.68803378022,-285.149581877261
1704.70000248892,-285.033121858487
1739.08631189931,-204.16026523882
1759.53793936514,-223.986347358514
1746.74807160215,-191.16285030651
1730.32928215612,-221.056831915409
1774.35004429111,-356.452292922441
1744.52462030776,-179.207897870042
1711.82337396198,-267.452824823077
1768.46887184083,-211.897176190409
1768.99513099759,-188.403772309518
1758.0189869618,-350.463115326294
1742.31155402976,-221.568520030384
1648.37900423237,-316.49402248916
1709.145348507,-158.327637444976
1669.64313879842,-277.006497734364
1734.86890038405,-149.87124655359
1787.78522895722,-328.323921570314
1716.14963757421,-288.335858670404
1686.5042090543,-297.797335860137
1734.34224242525,-323.787889407808
1657.96255538276,-172.362165921225
1753.37187712587,-314.486545168394
1739.69414434597,-273.1762589015
1685.65102623121,-190.498273707562
1727.12433337189,-214.20561674955
1795.47390200329,-351.094511218913
1730.06035342619,-289.616257190987
1766.27057398496,-348.638737323487
1833.65275229532,-235.462925648241
1825.46553906337,-280.960851499763
1791.1214453811,-232.40130484243
1730.80484571819,-295.721602279015
1779.28394080592,-326.055093342933
1791.12416275156,-223.456696073413
1790.35344302499,-255.076133515019
1752.16564393386,-209.076927897749
1766.5409559413,-311.645483018736
1728.39760234434,-175.456559310214
1686.76533164378,-351.258575345573
1779.04468766772,-334.098739030221
1625.8781166755,-284.019279260355
1664.93260909589,-277.77911073037
1777.9956060047,-223.119088285031
1627.45860372805,-246.043171314861
1732.25256505706,-291.787044377652
1789.49519573896,-181.89762729961
1776.29850581252,-330.12401423291
1745.36284955314,-255.473326881597
1763.59647217535,-186.932485488362
1676.05933965097,-274.293767655833
1647.92745089453,-290.145305142877
1801.6126966892,-239.493499926609
1701.85480122949,-201.362482104848
1663.57445068156,-223.035728692041
1756.14039071382,-238.22219521
1715.09458359173,-283.647189583344
1786.14628428044,-209.167872028554
1698.37876029809,-250.120370192467
1751.54607344561,-320.097423519578
1810.10233956951,-280.118992465622
1673.04236540633,-348.568964288294
1743.81837910163,-225.144759177069
1667.04562908249,-274.630445377565
1762.346784799,-334.663971829644
1720.7487648818,-302.973945349562
1690.13434744909,-240.265794563998
1685.7890606389,-181.125138103329
1670.90221053087,-199.08446654527
1658.52859411985,-225.965437712613
1802.09953329541,-251.801646778151
1775.3419769249,-316.518375257927
1794.73069109667,-335.703759796568
1800.54126442667,-301.495153947111
1636.60341538199,-206.658024121129
1730.31208968996,-215.179115720501
1780.47868385325,-238.678527584697
1733.80204541131,-297.743570149486
1669.83942693238,-306.793236657128
1712.53571693021,-211.845588354779
1691.15150391311,-345.209957450136
1832.81002343734,-108.756754206238
1662.93615354778,-349.284763526929
1691.23859947747,-231.465628184169
1731.05600324484,-249.61969803458
1714.72574247884,-340.993282544717
1690.8721918337,-226.916451466424
1794.77875651025,-344.026787001613
1784.25305693968,-296.490229749556
1792.32697050531,-301.6028140036
1730.91946701209,-324.20320273257
1774.91837944164,-203.95568080048
1696.74522179671,-306.336202641615
1771.27380304612,-264.532236108063
1754.21376530548,-343.43533668587
1766.88117054192,-200.674840958394
1835.15960896799,-326.466557541579
1637.76317593872,-154.432148932501
1775.14312409618,-208.990609686087
1718.61825180885,-205.426061408281
1680.92278215377,-250.945406241501
1789.70532625594,-195.481983433646
1766.83734743553,-366.667474199763
1812.32292085504,-298.550282758269
1695.20870877227,-302.485970880853
1677.99899026656,-219.992733172236
1694.46329896645,-269.453022417866
1712.25673574077,-196.867246573385
1706.23812509761,-210.086002148638
1756.71760223164,-252.576014907469
1829.78066377627,-258.456377746369
1653.77916290475,-280.042652651904
1665.54003500721,-113.538981920981
1653.46020732211,-335.331875944582
1750.86284242126,-235.399021660879
1763.92895310465,-174.896291121179
1657.6650056306,-162.457855941664
1776.95257610891,-322.620203785746
1793.02236377087,-272.941444299779
1717.40794818385,-260.918345463332
1815.26740866387,-178.15270713623
1725.97136772163,-186.460294922068
1698.36529831061,-180.764814699774
1838.25846606269,-239.110869660393
1824.44852680781,-241.381015791682
1672.62998518377,-268.973536447723
1695.79325757266,-356.345076089838
1662.26906711677,-342.345817985104
1794.58101460254,-294.435981821587
1749.14312533444,-343.592431319594
1758.02120554049,-154.899086555159
1625.43223113503,-279.515460592937
1811.50519202594,-322.208197099109
1727.84846787625,-246.732635007605
1867.18919799938,-274.756483915098
1707.69896642403,-323.03735813874
1692.93686675973,-244.627257743848
1707.70553097348,-274.862978531238
1668.56163686823,-236.549365311073
1714.51002027844,-225.256880469626
1767.00889345556,-315.867848807562
1700.92267196379,-233.875246822605
1714.42084222908,-353.688638678861
1671.05651180928,-221.826020704834
1665.51155257902,-240.194489649374
1836.13091972498,-332.129762386058
1664.3684589183,-218.047507801852
1737.6585947696,-353.778470007956
1737.91076887097,-251.34344969017
1713.89781730519,-296.155831332315
1798.07367677651,-280.138279157144
1719.41845255891,-196.878314770312
1707.90240683011,-320.093007232764
1694.80511709737,-335.33964065329
1709.51511328717,-299.383399727955
1628.19952312659,-180.096590042162
1678.36019521822,-293.808827403779
1701.42975274237,-238.593362693568
1593.27715861751,-212.138254111002
1745.67351433082,-279.217451813863
1764.40192935672,-127.188476039143
1804.97829501762,-228.676121249451
1615.91085815241,-335.954285114458
1814.96630337567,-195.921056104796
1767.32493929718,-258.971412183302
1720.5550787615,-340.906525897899
1740.55662941532,-308.409602173437
1722.49164929609,-193.809945631741
1769.48212261816,-258.03425955878
1606.8117888944,-322.083862177878
1730.65472100353,-217.617041231997
1778.66700843111,-198.926731764002
1735.90999787481,-355.754661934319
1691.28234617552,-325.240457336846
1885.0096643072,-189.079679896673
1798.29382429177,-315.528573438301
1668.31222389994,-231.171682229443
1751.15112141187,-261.649392540829
1825.66835742168,-285.257626642911
1695.50490996091,-195.18727433237
1681.11111703623,-228.909834103732
1685.58871441621,-377.670611974385
1723.10588876918,-365.044670505844
1722.1814290734,-282.673015036973
1751.67554069369,-184.508724033035
1805.29771313882,-260.977512552661
1813.1049901419,-261.011200867457
1822.28688322907,-248.984577245527
1653.14977242046,-220.820636963125
1653.55558132228,-386.050399765388
1673.83020139804,-316.378741909281
1737.41405632358,-298.361890177252
1808.01030277287,-358.042609334919
1829.85066994922,-285.886233924552
1802.58362491103,-274.076898801611
1744.40665340899,-173.257815254601
1709.90490480329,-395.734839759226
1718.01008000497,-291.400884964065
1724.72270662292,-288.084196669468
1759.52755580833,-257.920937067741
1779.51406678563,-286.275643246796
1653.22118679666,-320.439446538574
1702.39100860997,-331.496110294491
1750.53904235805,-299.515417722048
1722.03830946591,-316.281982173118
1664.52649779086,-204.738268452553
1692.32962974831,-161.321402312035
1874.44864134631,-250.994907318832
1658.53388170413,-241.847067125465
1718.07000211761,-215.969247849564
1690.35157628752,-335.660750791087
1778.59401536656,-282.775648391602
1729.79010757597,-186.066287406708
1657.87408243642,-350.728760810589
1850.30365405189,-160.758224759388
1679.62898434464,-271.517666967815
1728.00083248698,-295.610753187128
1692.88394283368,-418.762073638059
1682.499616268,-244.072000541414
1641.79765597288,-367.217826920434
1695.14002787171,-248.818157730589
1781.98608968576,-379.244210781852
1789.99199682333,-307.773590543568
1745.17407770801,-374.056985744179
1685.14994126227,-208.722116356377
1703.43198036925,-294.060336807185
1710.55804503843,-366.120790350193
1712.5402346715,-307.107163167568
1692.78107253932,-289.029519109915
1686.76706273002,-251.039488124365
1669.41705282437,-196.801119210281
1674.37467351002,-305.616153357059
1764.64607789088,-223.709359878477
1772.88590075338,-320.887960138963
1768.47057940373,-336.755349922824
1821.0827181626,-232.041116582623
1784.96373105712,-229.857147110389
1827.75225097224,-267.093286409784
1789.7811145879,-221.012374158731
1760.41016322462,-142.308406908833
