"","Sinkhorn_distance","Category"
"94",0.0572161029988154,"Pelvic vs. Abd Vagus"
"95",0.0713655653484075,"Pelvic vs. Abd Vagus"
"96",0.0721337318460972,"Pelvic vs. Abd Vagus"
"97",0.0783813924449016,"Pelvic vs. Abd Vagus"
"98",0.0590480987381588,"Pelvic vs. Abd Vagus"
"99",0.101565547399658,"Pelvic vs. Abd Vagus"
"100",0.0878746149923281,"Pelvic vs. Abd Vagus"
"101",0.108444201412908,"Pelvic vs. Abd Vagus"
"102",0.113138771271941,"Pelvic vs. Abd Vagus"
"103",0.109602050175773,"Pelvic vs. Abd Vagus"
"104",0.101920787975397,"Pelvic vs. Abd Vagus"
"105",0.109428167968768,"Pelvic vs. Abd Vagus"
"106",0.0972487867898108,"Pelvic vs. Abd Vagus"
"107",0.096382134477857,"Pelvic vs. Abd Vagus"
"108",0.0934618940191227,"Pelvic vs. Abd Vagus"
"109",0.107872194243888,"Pelvic vs. Abd Vagus"
"110",0.0923034475584903,"Pelvic vs. Abd Vagus"
"111",0.0960439277145256,"Pelvic vs. Abd Vagus"
"112",0.0613831106137862,"Pelvic vs. Abd Vagus"
"113",0.0580680236513924,"Pelvic vs. Abd Vagus"
"114",0.0603498658510734,"Pelvic vs. Abd Vagus"
"115",0.0658283281425308,"Pelvic vs. Abd Vagus"
"116",0.0602560955931382,"Pelvic vs. Abd Vagus"
"117",0.0717129908430297,"Pelvic vs. Abd Vagus"
"118",0.0728410563866813,"Pelvic vs. Abd Vagus"
"119",0.0776359452964865,"Pelvic vs. Abd Vagus"
"120",0.0620713962632319,"Pelvic vs. Abd Vagus"
"121",0.0989005552462762,"Pelvic vs. Abd Vagus"
"122",0.104566792303339,"Pelvic vs. Cerv Vagus"
"123",0.0471807321811652,"Pelvic vs. Cerv Vagus"
"124",0.0382640449705031,"Pelvic vs. Cerv Vagus"
"125",0.0450785486784153,"Pelvic vs. Cerv Vagus"
"126",0.0590427926625107,"Pelvic vs. Cerv Vagus"
"127",0.0450990396918091,"Pelvic vs. Cerv Vagus"
"128",0.0707382534884088,"Pelvic vs. Cerv Vagus"
"129",0.0706838337355675,"Pelvic vs. Cerv Vagus"
"130",0.0812026116450352,"Pelvic vs. Cerv Vagus"
"131",0.0481373272151217,"Pelvic vs. Cerv Vagus"
"132",0.110869467856288,"Pelvic vs. Cerv Vagus"
"133",0.0867648527550148,"Pelvic vs. Cerv Vagus"
"134",0.087050794193912,"Pelvic vs. Cerv Vagus"
"135",0.0898015703092604,"Pelvic vs. Cerv Vagus"
"136",0.0883260258654781,"Pelvic vs. Cerv Vagus"
"137",0.0845588413268764,"Pelvic vs. Cerv Vagus"
"138",0.0870641730812216,"Pelvic vs. Cerv Vagus"
"139",0.0821122926815827,"Pelvic vs. Cerv Vagus"
"140",0.0843426074974305,"Pelvic vs. Cerv Vagus"
"141",0.0813786750417624,"Pelvic vs. Cerv Vagus"
"142",0.0875733456181243,"Pelvic vs. Cerv Vagus"
"143",0.0871974692765009,"Pelvic vs. Cerv Vagus"
