Skeleton ID,Branch length,V1 x,V1 y,V1 z,V2 x,V2 y,V2 z,Euclidean distance,running average length,average intensity (inner 3rd),average intensity
1,435.030,1133.333,919.697,0,1286.364,587.879,0,365.406,414.493,255,255
1,431.614,142.424,150.000,0,375.758,130.303,0,234.163,406.737,255,255
1,415.575,1006.061,1425.758,0,1172.727,1169.697,0,305.524,396.845,255,255
1,402.395,1492.424,921.212,0,1133.333,919.697,0,359.094,383.890,255,255
1,394.716,819.697,1160.606,0,915.152,1463.636,0,317.709,365.434,255,255
1,385.944,746.970,462.121,0,1081.818,346.970,0,354.095,362.587,255,255
1,379.542,750.000,527.273,0,1107.576,480.303,0,360.647,360.145,255,255
1,377.911,163.636,783.333,0,300.000,1037.879,0,288.771,354.858,255,255
1,373.024,827.273,840.909,0,1007.576,677.273,0,243.487,352.336,255,255
1,355.748,1290.909,256.061,0,1310.606,384.848,0,130.285,327.076,255,255
1,340.058,39.394,1142.424,0,104.545,1445.455,0,309.955,316.320,255,255
1,337.440,712.121,696.970,0,1007.576,677.273,0,296.110,316.790,255,255
1,329.256,1006.061,1425.758,0,1286.364,1362.121,0,287.436,305.088,255,255
1,315.467,1492.424,1374.242,0,1286.364,1362.121,0,206.417,296.538,255,255
1,301.140,827.273,840.909,0,1071.212,957.576,0,270.403,288.631,255,255
1,290.731,819.697,1160.606,0,1075.758,1083.333,0,267.466,272.409,255,255
1,287.700,354.545,313.636,0,596.970,328.788,0,242.897,275.408,255,255
1,283.693,628.788,1251.515,0,733.333,1489.394,0,259.839,264.787,255,255
1,280.188,731.818,925.758,0,819.697,1160.606,0,250.752,263.769,255,255
1,273.043,1007.576,677.273,0,1107.576,480.303,0,220.901,262.336,255,255
1,267.053,481.818,69.697,0,716.667,63.636,0,234.927,254.316,255,255
1,264.650,1492.424,554.545,0,1316.667,487.879,0,187.977,255.602,255,255
1,264.346,59.091,342.424,0,142.424,150.000,0,209.694,246.346,255,255
1,253.175,512.121,510.606,0,706.061,504.545,0,194.034,236.897,255,255
1,252.161,366.667,225.758,0,600.000,250.000,0,234.589,242.144,255,255
1,249.840,481.818,69.697,0,683.333,180.303,0,229.874,239.959,255,255
1,249.391,363.636,280.303,0,592.424,310.606,0,230.786,240.030,255,255
1,247.787,351.515,1260.606,0,475.758,1124.242,0,184.476,230.924,255,255
1,244.801,1186.364,1184.848,0,1404.545,1122.727,0,226.853,231.851,255,255
1,244.756,83.333,822.727,0,156.061,1034.848,0,224.242,229.570,255,255
1,241.834,1087.879,342.424,0,1290.909,256.061,0,220.635,231.594,255,255
1,237.225,59.091,663.636,0,271.212,718.182,0,219.022,225.127,255,255
1,231.101,963.636,124.242,0,1180.303,92.424,0,218.991,216.961,255,255
1,222.965,1107.576,480.303,0,1286.364,587.879,0,208.657,209.999,255,255
1,220.495,330.303,643.939,0,536.364,621.212,0,207.310,213.974,255,255
1,219.582,1492.424,12.121,0,1368.182,159.091,0,192.448,211.023,255,255
1,219.196,1492.424,1275.758,0,1293.939,1325.758,0,204.686,206.615,255,255
1,211.144,1087.879,215.152,0,1283.333,192.424,0,196.771,199.185,255,255
1,197.983,563.636,1281.818,0,598.485,1459.091,0,180.666,184.682,255,255
1,194.756,804.545,307.576,0,928.788,196.970,0,166.343,180.821,255,255
1,194.559,562.121,804.545,0,712.121,696.970,0,184.587,183.590,255,255
1,192.506,475.758,1124.242,0,545.455,1287.879,0,177.861,177.090,255,255
1,190.345,760.606,157.576,0,940.909,133.333,0,181.925,180.081,255,255
1,189.063,280.303,716.667,0,421.212,813.636,0,171.051,175.713,255,255
1,177.417,39.394,1142.424,0,156.061,1034.848,0,158.694,169.197,255,255
1,176.664,928.788,196.970,0,1087.879,215.152,0,160.126,162.968,255,255
1,176.251,359.091,563.636,0,512.121,510.606,0,161.958,165.497,255,255
1,175.731,760.606,157.576,0,804.545,307.576,0,156.303,167.987,255,255
1,174.673,184.848,342.424,0,190.909,180.303,0,162.234,163.892,255,255
1,174.153,59.091,663.636,0,83.333,822.727,0,160.927,165.032,255,255
