Skeleton ID,Branch length,V1 x,V1 y,V1 z,V2 x,V2 y,V2 z,Euclidean distance,running average length,average intensity (inner 3rd),average intensity
1,158.169,0.000,127.389,0,74.310,0.000,0,147.478,150.907,255,255
2,288.735,0.000,552.017,0,209.281,373.066,0,275.358,279.876,255,255
2,250.848,165.302,656.658,0,272.975,450.409,0,232.663,234.315,255,255
2,215.797,84.926,216.864,0,269.942,288.141,0,198.271,198.628,255,255
2,203.055,597.513,774.947,0,730.968,636.943,0,191.977,194.618,255,255
2,185.340,165.302,656.658,0,341.219,643.009,0,176.446,176.260,255,255
2,180.764,583.864,370.033,0,682.439,241.128,0,162.276,167.741,255,255
2,180.270,178.951,101.608,0,347.285,109.190,0,168.506,170.922,255,255
2,173.423,0.000,682.439,0,157.719,662.724,0,158.947,164.513,255,255
2,172.687,521.686,269.942,0,682.439,241.128,0,163.314,163.167,255,255
2,166.945,298.756,254.777,0,347.285,109.190,0,153.462,156.115,255,255
2,164.800,635.426,468.608,0,768.881,407.947,0,146.594,154.744,255,255
2,162.700,561.116,124.355,0,711.253,94.025,0,153.170,151.846,255,255
2,148.397,272.975,450.409,0,379.133,545.951,0,142.820,144.389,255,255
2,147.858,94.025,774.947,0,157.719,662.724,0,129.039,136.572,255,255
2,146.772,635.426,468.608,0,732.484,567.182,0,138.337,139.263,255,255
2,145.130,312.405,774.947,0,341.219,643.009,0,135.048,137.622,255,255
2,144.152,63.694,171.368,0,178.951,101.608,0,134.724,133.308,255,255
2,142.204,738.550,282.075,0,768.881,407.947,0,129.475,131.316,255,255
2,137.655,377.616,307.856,0,498.938,310.889,0,121.360,128.179,255,255
2,133.302,465.575,474.674,0,473.157,345.769,0,129.128,129.847,255,255
2,128.708,465.575,474.674,0,582.348,448.893,0,119.585,118.908,255,255
2,127.927,272.975,385.199,0,383.682,348.802,0,116.536,120.007,255,255
2,125.998,403.397,0.000,0,354.868,104.641,0,115.346,119.017,255,255
2,118.981,521.686,269.942,0,536.852,162.269,0,108.736,108.399,255,255
2,115.966,379.133,545.951,0,465.575,474.674,0,112.039,110.843,255,255
2,114.907,341.219,643.009,0,379.133,545.951,0,104.200,103.227,255,255
2,112.089,447.376,107.674,0,536.852,162.269,0,104.816,104.149,255,255
2,111.309,209.281,373.066,0,269.942,288.141,0,104.365,104.847,255,255
2,110.313,498.938,310.889,0,583.864,370.033,0,103.491,102.580,255,255
2,109.146,194.116,0.000,0,178.951,101.608,0,102.733,104.132,255,255
2,107.845,680.922,0.000,0,711.253,94.025,0,98.796,100.845,255,255
2,107.127,447.376,107.674,0,526.236,39.430,0,104.288,101.939,255,255
2,102.559,354.868,104.641,0,447.376,107.674,0,92.558,97.000,255,255
2,101.734,298.756,254.777,0,377.616,307.856,0,95.059,95.683,255,255
2,100.002,0.000,253.261,0,84.926,216.864,0,92.396,93.493,255,255
2,99.374,526.236,39.430,0,561.116,124.355,0,91.810,90.900,255,255
2,91.988,383.682,348.802,0,473.157,345.769,0,89.527,86.893,255,255
2,88.910,732.484,203.215,0,738.550,282.075,0,79.093,83.481,255,255
2,85.769,582.348,448.893,0,583.864,370.033,0,78.874,78.707,255,255
2,85.509,732.484,203.215,0,743.100,125.872,0,78.068,77.626,255,255
2,74.158,730.968,636.943,0,732.484,567.182,0,69.777,68.623,255,255
2,74.005,272.975,385.199,0,272.975,450.409,0,65.211,66.093,255,255
2,73.745,209.281,373.066,0,272.975,385.199,0,64.839,65.772,255,255
2,73.745,0.000,147.103,0,63.694,171.368,0,68.160,68.839,255,255
2,66.638,682.439,241.128,0,732.484,203.215,0,62.785,61.198,255,255
2,64.601,774.947,520.170,0,732.484,567.182,0,63.350,63.659,255,255
2,61.245,582.348,448.893,0,635.426,468.608,0,56.622,54.467,255,255
2,55.547,63.694,171.368,0,84.926,216.864,0,50.206,51.178,255,255
2,52.774,774.947,658.174,0,730.968,636.943,0,48.836,48.035,255,255
2,50.369,498.938,310.889,0,521.686,269.942,0,46.841,46.556,255,255
2,48.852,512.587,0.000,0,526.236,39.430,0,41.725,44.831,255,255
2,47.964,536.852,162.269,0,561.116,124.355,0,45.013,42.037,255,255
2,47.704,473.157,345.769,0,498.938,310.889,0,43.374,42.920,255,255
2,45.927,711.253,94.025,0,743.100,125.872,0,45.039,41.310,255,255
2,45.299,269.942,288.141,0,298.756,254.777,0,44.084,42.290,255,255
2,43.459,377.616,307.856,0,383.682,348.802,0,41.393,40.096,255,255
2,43.307,774.947,268.426,0,738.550,282.075,0,38.872,40.401,255,255
2,33.732,774.947,121.322,0,743.100,125.872,0,32.170,32.468,255,255
2,10.095,157.719,662.724,0,165.302,656.658,0,9.711,6.930,255,255
2,9.467,347.285,109.190,0,354.868,104.641,0,8.843,3.840,255,255
2,6.694,774.947,409.463,0,768.881,407.947,0,6.253,6.694,255,255
