Skeleton ID,Branch length,V1 x,V1 y,V1 z,V2 x,V2 y,V2 z,Euclidean distance,running average length,average intensity (inner 3rd),average intensity
1,668.236,3836.488,666.162,0,4301.287,607.116,0,468.535,638.652,255,255
1,647.979,2797.880,959.879,0,3093.111,613.172,0,455.376,612.587,255,255
1,589.255,1058.289,214.989,0,1306.586,414.837,0,318.733,555.439,255,255
1,561.725,5021.953,255.867,0,5208.176,481.453,0,292.520,534.857,255,255
1,549.739,5886.450,831.188,0,6139.288,1199.092,0,446.408,520.712,255,255
1,535.092,4613.172,731.264,0,4949.281,919.001,0,384.986,515.493,255,255
1,533.864,2746.404,334.595,0,2772.142,24.224,0,311.436,502.668,255,255
1,508.367,3742.619,190.765,0,3871.310,196.821,0,128.833,481.331,255,255
1,496.641,2542.014,2139.288,0,2626.798,2417.865,0,291.193,479.839,255,255
1,459.678,2264.951,616.200,0,2322.483,908.403,0,297.813,440.244,255,255
1,459.489,1084.027,3712.339,0,1220.288,4092.354,0,403.706,435.926,255,255
1,456.157,317.941,3194.550,0,563.210,2884.179,0,395.584,432.816,255,255
1,455.440,3105.223,1159.727,0,3374.716,1444.360,0,391.972,431.784,255,255
1,451.893,2887.207,987.131,0,3164.269,688.872,0,407.090,425.959,255,255
1,448.201,334.595,2327.025,0,476.911,1998.486,0,358.039,423.169,255,255
1,443.373,6180.167,45.420,0,6319.455,249.811,0,247.339,418.950,255,255
1,437.380,1171.840,2644.966,0,1394.398,2872.067,0,317.973,410.537,255,255
1,436.671,3152.157,520.818,0,3252.082,691.900,0,198.126,412.686,255,255
1,434.048,1816.805,3803.179,0,2130.204,3881.908,0,323.136,413.643,255,255
1,426.530,3249.054,934.141,0,3424.678,1230.886,0,344.821,403.109,255,255
1,426.351,749.432,311.885,0,802.422,649.508,0,341.756,400.785,255,255
1,425.338,4649.508,451.173,0,4946.253,587.434,0,326.534,400.995,255,255
1,421.657,6853.899,1429.220,0,7088.569,1728.993,0,380.702,406.548,255,255
1,412.725,3656.321,931.113,0,3957.608,1028.009,0,316.485,390.983,255,255
1,410.503,4346.707,581.378,0,4582.892,375.473,0,313.337,390.024,255,255
1,407.296,4086.298,1763.815,0,4096.896,1507.949,0,256.086,384.182,255,255
1,404.896,3969.720,1339.894,0,4258.895,1318.698,0,289.951,387.172,255,255
1,402.862,1680.545,3506.435,0,1816.805,3803.179,0,326.534,381.007,255,255
1,401.697,317.941,3194.550,0,501.136,3492.808,0,350.027,378.453,255,255
1,392.891,2207.419,2340.651,0,2484.481,2569.266,0,359.205,372.435,255,255
1,389.782,2207.419,2340.651,0,2375.473,2062.074,0,325.342,371.417,255,255
1,387.121,4095.382,2411.809,0,4174.111,2555.640,0,163.967,364.452,255,255
1,383.206,987.131,3382.286,0,1170.326,3651.779,0,325.863,364.252,255,255
1,383.135,3536.715,743.376,0,3615.443,516.276,0,240.360,368.274,255,255
1,379.310,1744.133,3147.615,0,1954.580,3058.289,0,228.620,361.330,255,255
1,377.992,2903.861,1350.492,0,3111.279,1367.146,0,208.086,356.595,255,255
1,376.434,4408.781,2940.197,0,4511.734,3224.830,0,302.680,356.153,255,255
1,370.834,944.739,1100.681,0,1040.121,926.571,0,198.525,348.514,255,255
1,369.105,684.330,3512.491,0,757.002,3265.708,0,257.261,349.932,255,255
1,366.159,4271.007,869.039,0,4552.612,971.991,0,299.834,349.758,255,255
1,365.728,563.210,2884.179,0,767.600,2840.273,0,209.053,345.933,255,255
1,362.915,4672.218,658.592,0,4940.197,750.946,0,283.447,348.327,255,255
1,360.173,1568.509,2579.864,0,1645.723,2383.043,0,211.425,338.791,255,255
1,359.672,478.425,2514.762,0,675.246,2260.409,0,321.611,341.883,255,255
1,358.982,1417.108,3828.917,0,1498.864,4109.008,0,291.779,335.249,255,255
1,358.418,6551.098,2887.207,0,6722.180,3003.785,0,207.026,334.288,255,255
1,355.390,4655.564,1038.607,0,4890.235,1230.886,0,303.383,340.079,255,255
1,355.219,809.992,2277.063,0,971.991,2534.444,0,304.119,332.427,255,255
