 ,Image,Area,X,Y,Perim.,Circ.,AR,Round,Solidity,Cutoff,Factor,Mass,xC,yC,xxVar,yyVar,xyVar,xSkew,ySkew,xKurt,yKurt,Orient.,Eccentr.,Hu0,Hu1,Hu2,Hu3,Hu4,Hu5,Hu6,Ext.,Disp.,Elong.,CutAngle
144,MAX_File_143_04-8-19_CYM_10_6_Prox_Calb2-g_GFP_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,78236.915,918.182,613.636,971.189,1.000,1.690,0.592,1.510,0,1,261885,927.681,2383.903,15775.584,4995.505,-1502.057,-0.149,-0.110,-1.461,-1.528,-7.786,3.280E13,0.079,0.002,2.957E-5,2.366E-6,1.597E-11,8.695E-8,1.169E-11,7.611,6.742,0.869,63.712
145,MAX_File_143_04-8-19_CYM_10_6_Prox_Calb2-g_GFP_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,24921.947,2463.636,631.818,551.158,1.000,1.283,0.780,1.419,0,1,102255,2464.320,2354.202,1899.471,3654.021,150.851,0.102,-0.051,-1.339,-1.505,85.122,324094140358.048,0.054,3.031E-4,1.476E-5,3.365E-6,2.170E-11,-1.892E-8,-9.549E-12,6.844,6.365,0.479,50.337
146,MAX_File_143_04-8-19_CYM_10_6_Prox_Calb2-g_GFP_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,41818.182,2342.424,613.636,686.519,1.000,1.045,0.957,1.383,0,1,163455,2335.586,2378.710,4639.646,5305.843,-851.802,0.160,-0.028,-1.530,-1.562,-55.679,546934748093.246,0.061,1.252E-4,9.845E-6,1.413E-6,3.477E-12,-1.503E-8,-3.962E-12,6.851,6.582,0.268,24.245
147,MAX_File_143_04-8-19_CYM_10_6_Prox_Calb2-g_GFP_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,85509.642,424.242,559.091,954.909,1.000,1.010,0.990,1.361,0,1,232560,429.409,2421.913,10964.194,9599.576,880.599,-0.163,0.177,-1.563,-1.576,26.115,1.154E12,0.088,9.178E-5,2.646E-5,6.869E-6,-8.023E-11,-5.952E-8,-4.625E-11,7.295,7.138,0.157,41.427
148,MAX_File_143_04-8-19_CYM_10_6_Prox_Calb2-g_GFP_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,42075.298,206.061,577.273,739.772,0.966,1.362,0.734,1.214,0,1,141015,213.116,2429.511,4741.159,6347.421,201.002,-0.240,-0.453,-1.755,-1.181,82.975,386618541157.096,0.079,1.379E-4,1.296E-6,3.586E-5,-1.776E-10,4.029E-7,1.680E-10,7.178,6.961,0.217,47.525
149,MAX_File_143_04-8-19_CYM_10_6_Prox_Calb2-g_GFP_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,76418.733,2106.061,580.303,991.146,0.978,1.562,0.640,1.331,0,1,261630,2127.807,2403.630,13074.826,5881.752,111.712,-0.367,-0.092,-1.310,-1.605,0.890,1.355E13,0.072,7.566E-4,9.101E-6,2.429E-5,2.690E-10,6.541E-7,-2.410E-10,7.323,6.747,0.577,54.454
150,MAX_File_143_04-8-19_CYM_10_6_Prox_Calb2-g_GFP_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,74719.927,1228.788,556.061,1038.896,0.870,1.304,0.767,1.148,0,1,249135,1244.315,2431.812,12023.482,8135.773,-293.347,-0.255,-0.083,-1.506,-1.638,-4.291,3.851E12,0.081,2.491E-4,1.180E-5,7.193E-6,4.459E-11,7.122E-8,-4.903E-11,7.275,6.990,0.285,37.440
151,MAX_File_143_04-8-19_CYM_10_6_Prox_Calb2-g_GFP_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,33333.333,1428.788,575.758,582.449,1.000,1.200,0.833,1.563,0,1,143565,1424.880,2406.752,2837.674,4598.731,637.845,0.102,0.065,-1.413,-1.589,72.040,678876339343.060,0.052,2.294E-4,1.494E-5,1.047E-6,-6.767E-13,-1.503E-8,-4.087E-12,6.745,6.310,0.435,30.174
152,MAX_File_143_04-8-19_CYM_10_6_Prox_Calb2-g_GFP_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,17851.240,654.545,612.121,470.900,1.000,1.500,0.667,1.332,0,1,99195,659.893,2377.912,3003.008,1636.668,7.915,-0.091,-0.182,-1.373,-1.699,0.332,185210392417.506,0.047,1.898E-4,1.480E-6,1.913E-7,-1.018E-13,-6.236E-10,2.302E-15,6.600,6.162,0.438,58.731
153,MAX_File_143_04-8-19_CYM_10_6_Prox_Calb2-g_GFP_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,24297.521,2759.091,578.788,512.106,1.000,1.500,0.667,1.489,0,1,116280,2756.007,2410.952,4179.069,1891.484,-607.170,0.169,-0.185,-1.492,-1.515,-13.981,779967227311.577,0.052,4.961E-4,6.529E-7,2.819E-6,-3.115E-12,6.195E-8,2.219E-12,6.899,6.241,0.658,50.678
