 ,Image,Area,X,Y,Perim.,Circ.,AR,Round,Solidity,Cutoff,Factor,Mass,xC,yC,xxVar,yyVar,xyVar,xSkew,ySkew,xKurt,yKurt,Orient.,Eccentr.,Hu0,Hu1,Hu2,Hu3,Hu4,Hu5,Hu6,Ext.,Disp.,Elong.,CutAngle
11,Cropped_MAX_File_167_08-19-19_DYM_34_8_Prox3_Chat-g_SubP-r_Calb-b.lif - TileScan_001_Merging001_Processed001-watershed-lines.tif,28904.765,4178.653,1903.861,605.613,0.990,1.340,0.746,1.431,0,1,227460,4175.273,81.659,4485.549,1546.361,-627.126,0.243,-0.223,-1.343,-1.024,-11.555,2.323E12,0.027,1.974E-4,2.037E-6,3.264E-7,5.367E-15,2.909E-9,2.661E-13,6.022,5.171,0.851,63.008
12,Cropped_MAX_File_167_08-19-19_DYM_34_8_Prox3_Chat-g_SubP-r_Calb-b.lif - TileScan_001_Merging001_Processed001-watershed-lines.tif,21035.609,4376.230,1925.057,562.942,0.834,1.928,0.519,1.230,0,1,170850,4378.442,72.810,4182.744,937.076,-716.544,-0.232,-0.950,-1.384,-0.608,-11.912,2.151E12,0.030,4.313E-4,6.319E-6,2.123E-6,-3.297E-12,-3.405E-8,-7.041E-12,6.345,5.113,1.232,58.790
13,Cropped_MAX_File_167_08-19-19_DYM_34_8_Prox3_Chat-g_SubP-r_Calb-b.lif - TileScan_001_Merging001_Processed001-watershed-lines.tif,16561.215,4492.808,1912.945,413.657,1.000,1.000,1.000,1.416,0,1,180285,4490.177,71.027,1941.954,1720.238,-287.273,-0.005,-0.011,-1.616,-1.455,-34.449,68375182993.970,0.020,1.167E-5,1.370E-7,1.616E-8,-5.427E-16,3.552E-11,-5.327E-16,5.249,5.004,0.245,40.354
14,Cropped_MAX_File_167_08-19-19_DYM_34_8_Prox3_Chat-g_SubP-r_Calb-b.lif - TileScan_001_Merging001_Processed001-watershed-lines.tif,11195.152,4610.901,1943.982,418.789,0.802,2.523,0.396,1.413,0,1,139485,4619.913,45.997,3272.709,207.637,-103.188,-0.234,-0.478,-1.442,-0.512,-1.926,1.316E12,0.025,4.851E-4,2.410E-6,1.007E-6,1.404E-12,1.020E-8,-6.983E-13,6.234,4.232,2.002,68.140
15,Cropped_MAX_File_167_08-19-19_DYM_34_8_Prox3_Chat-g_SubP-r_Calb-b.lif - TileScan_001_Merging001_Processed001-watershed-lines.tif,7034.792,4760.787,1952.309,360.611,0.680,2.818,0.355,1.118,0,1,70635,4737.279,38.716,2021.986,196.754,271.776,0.953,-1.209,-0.292,0.124,8.292,256187545509.607,0.031,7.269E-4,2.687E-5,1.984E-5,4.510E-10,4.763E-7,8.021E-11,6.547,4.691,1.857,69.513
16,Cropped_MAX_File_167_08-19-19_DYM_34_8_Prox3_Chat-g_SubP-r_Calb-b.lif - TileScan_001_Merging001_Processed001-watershed-lines.tif,5767.200,4890.235,1951.552,298.645,0.813,2.176,0.459,1.197,0,1,65790,4902.716,38.056,1410.128,235.296,-221.954,-0.792,-0.797,-0.886,-0.842,-10.349,103769502126.362,0.025,3.644E-4,7.178E-6,6.199E-6,3.958E-11,8.860E-8,-1.195E-11,6.143,4.694,1.448,60.883
17,Cropped_MAX_File_167_08-19-19_DYM_34_8_Prox3_Chat-g_SubP-r_Calb-b.lif - TileScan_001_Merging001_Processed001-watershed-lines.tif,18910.730,5019.682,1927.328,510.060,0.913,1.894,0.528,1.169,0,1,150195,5017.135,69.121,5303.215,906.520,757.426,0.061,-0.712,-1.738,-0.841,9.506,3.248E12,0.041,9.586E-4,7.065E-6,1.483E-6,-4.612E-12,-4.524E-8,-1.324E-12,6.856,5.456,1.400,56.567
18,Cropped_MAX_File_167_08-19-19_DYM_34_8_Prox3_Chat-g_SubP-r_Calb-b.lif - TileScan_001_Merging001_Processed001-watershed-lines.tif,9723.554,5192.279,1945.496,390.435,0.802,2.405,0.416,1.638,0,1,122145,5213.095,36.094,2230.478,284.825,-294.265,-0.464,-0.007,-1.072,-1.088,-8.415,504694763133.180,0.021,2.770E-4,8.152E-7,1.511E-6,1.675E-12,2.351E-8,5.654E-14,5.899,4.280,1.618,69.697
19,Cropped_MAX_File_167_08-19-19_DYM_34_8_Prox3_Chat-g_SubP-r_Calb-b.lif - TileScan_001_Merging001_Processed001-watershed-lines.tif,12020.348,5321.726,1925.057,380.894,1.000,1.101,0.908,1.343,0,1,105060,5321.741,56.830,1598.288,1171.544,-12.750,-0.135,-0.110,-1.433,-1.288,-1.710,19200772790.740,0.026,1.656E-5,9.194E-6,1.834E-6,6.987E-12,-1.351E-9,-2.817E-12,5.608,5.383,0.224,49.186
20,Cropped_MAX_File_167_08-19-19_DYM_34_8_Prox3_Chat-g_SubP-r_Calb-b.lif - TileScan_001_Merging001_Processed001-watershed-lines.tif,24609.164,5374.716,1884.936,565.855,0.966,1.386,0.721,1.391,0,1,267750,5381.629,108.534,1834.869,3035.535,-138.399,-0.045,-0.193,-1.518,-1.206,-83.509,406502264724.842,0.018,2.118E-5,5.207E-7,8.372E-8,1.019E-14,1.422E-10,-1.420E-14,5.191,4.817,0.373,57.617
21,Cropped_MAX_File_167_08-19-19_DYM_34_8_Prox3_Chat-g_SubP-r_Calb-b.lif - TileScan_001_Merging001_Processed001-watershed-lines.tif,3672.120,5508.706,1963.664,306.627,0.491,4.944,0.202,1.214,0,1,67830,5490.811,21.896,1918.746,43.325,155.093,0.626,-0.908,-1.003,-0.432,4.696,245098362056.578,0.029,7.854E-4,9.470E-6,8.695E-6,7.888E-11,2.380E-7,1.764E-12,6.512,3.521,2.990,78.413
22,Cropped_MAX_File_167_08-19-19_DYM_34_8_Prox3_Chat-g_SubP-r_Calb-b.lif - TileScan_001_Merging001_Processed001-watershed-lines.tif,7541.370,5650.265,1950.795,366.148,0.707,2.686,0.372,1.107,0,1,77775,5668.783,40.702,2506.475,237.188,-174.633,-0.702,-1.181,-1.033,0.018,-4.375,410002381714.624,0.035,8.715E-4,2.300E-5,1.541E-5,2.805E-10,4.003E-7,-7.415E-11,6.698,4.952,1.746,68.069
23,Cropped_MAX_File_167_08-19-19_DYM_34_8_Prox3_Chat-g_SubP-r_Calb-b.lif - TileScan_001_Merging001_Processed001-watershed-lines.tif,195433.804,5738.077,1318.698,3085.826,0.258,8.878,0.113,1.215,0,1,1423920,5714.897,718.537,796.536,149705.788,2504.352,0.245,-0.117,-0.331,-1.222,89.037,3.161E16,0.106,0.011,1.848E-5,1.557E-5,2.641E-10,1.597E-6,-5.727E-12,8.397,4.580,3.816,85.413
24,Cropped_MAX_File_167_08-19-19_DYM_34_8_Prox3_Chat-g_SubP-r_Calb-b.lif - TileScan_001_Merging001_Processed001-watershed-lines.tif,25042.392,5180.167,1896.291,527.163,1.000,1.211,0.826,1.692,0,1,297840,5184.001,78.538,3579.448,1889.486,-491.798,-0.039,0.234,-1.521,-1.308,-15.100,1.139E12,0.018,4.310E-5,1.840E-7,1.023E-9,-1.328E-17,3.916E-12,-4.511E-18,5.320,4.780,0.540,58.946
25,Cropped_MAX_File_167_08-19-19_DYM_34_8_Prox3_Chat-g_SubP-r_Calb-b.lif - TileScan_001_Merging001_Processed001-watershed-lines.tif,13918.298,3738.077,1914.459,385.822,1.000,1.275,0.784,1.547,0,1,204255,3735.001,64.585,1895.939,1177.752,-204.360,0.237,0.161,-1.442,-1.466,-14.822,139474501228.270,0.015,1.637E-5,1.458E-8,8.668E-8,2.967E-15,4.926E-11,-8.343E-16,4.935,4.537,0.398,45.226
26,Cropped_MAX_File_167_08-19-19_DYM_34_8_Prox3_Chat-g_SubP-r_Calb-b.lif - TileScan_001_Merging001_Processed001-watershed-lines.tif,26938.049,5508.706,1886.450,558.114,1.000,1.087,0.920,1.407,0,1,277950,5511.981,83.938,3416.888,2740.903,-233.306,-0.140,0.185,-1.430,-1.505,-17.308,187527877602.335,0.022,8.733E-6,4.889E-7,2.578E-7,-6.722E-14,7.588E-10,-6.215E-14,5.330,5.137,0.194,46.459
27,Cropped_MAX_File_167_08-19-19_DYM_34_8_Prox3_Chat-g_SubP-r_Calb-b.lif - TileScan_001_Merging001_Processed001-watershed-lines.tif,32388.924,2725.965,1894.020,621.461,1.000,1.744,0.573,1.712,0,1,372045,2717.659,85.006,5413.248,2111.424,-601.798,0.224,-0.118,-1.351,-1.613,-10.014,4.595E12,0.020,8.923E-5,2.858E-7,1.401E-7,2.185E-14,1.263E-9,1.758E-14,5.571,4.841,0.730,63.755
28,Cropped_MAX_File_167_08-19-19_DYM_34_8_Prox3_Chat-g_SubP-r_Calb-b.lif - TileScan_001_Merging001_Processed001-watershed-lines.tif,58494.901,2532.173,1838.759,775.622,1.000,1.119,0.893,1.586,0,1,489855,2548.089,140.919,6921.366,5048.707,-224.927,-0.272,-0.202,-1.413,-1.270,-6.754,1.817E12,0.024,1.546E-5,1.885E-7,3.324E-7,7.048E-15,1.467E-10,-8.291E-14,5.506,5.272,0.234,47.728
29,Cropped_MAX_File_167_08-19-19_DYM_34_8_Prox3_Chat-g_SubP-r_Calb-b.lif - TileScan_001_Merging001_Processed001-watershed-lines.tif,12630.076,3638.910,1898.562,403.193,0.976,1.638,0.611,1.474,0,1,199920,3642.075,78.676,2107.577,917.068,-61.273,-0.225,-0.128,-1.319,-1.542,-2.939,286351308068.056,0.015,3.584E-5,5.348E-9,9.407E-8,1.984E-15,4.978E-10,-7.182E-16,5.080,4.477,0.604,59.487
30,Cropped_MAX_File_167_08-19-19_DYM_34_8_Prox3_Chat-g_SubP-r_Calb-b.lif - TileScan_001_Merging001_Processed001-watershed-lines.tif,23614.345,4757.759,1863.740,561.232,0.942,1.010,0.990,1.270,0,1,276165,4754.153,119.204,2855.775,2919.781,-363.462,0.015,-0.206,-1.475,-1.532,-47.516,147062175726.826,0.021,6.982E-6,5.256E-8,8.941E-8,3.524E-15,-6.621E-11,-5.015E-15,5.238,5.055,0.183,32.821
31,Cropped_MAX_File_167_08-19-19_DYM_34_8_Prox3_Chat-g_SubP-r_Calb-b.lif - TileScan_001_Merging001_Processed001-watershed-lines.tif,28139.167,4596.518,1862.983,587.140,1.000,1.253,0.798,1.383,0,1,319005,4602.360,118.440,3925.179,2928.544,-148.762,0.033,0.026,-1.489,-1.648,-8.311,345100372243.725,0.021,1.063E-5,2.603E-7,5.599E-8,4.589E-15,2.561E-11,4.962E-15,5.309,5.088,0.221,44.748
32,Cropped_MAX_File_167_08-19-19_DYM_34_8_Prox3_Chat-g_SubP-r_Calb-b.lif - TileScan_001_Merging001_Processed001-watershed-lines.tif,26818.854,3053.747,1868.282,560.103,1.000,1.444,0.692,1.525,0,1,333795,3044.530,106.949,4274.092,1946.906,-45.507,0.225,0.032,-1.450,-1.493,-1.120,1.811E12,0.019,4.868E-5,3.259E-7,1.051E-7,1.849E-14,5.593E-10,6.005E-15,5.359,4.791,0.568,50.454
33,Cropped_MAX_File_167_08-19-19_DYM_34_8_Prox3_Chat-g_SubP-r_Calb-b.lif - TileScan_001_Merging001_Processed001-watershed-lines.tif,28400.479,2856.927,1850.871,542.214,1.000,1.124,0.890,1.836,0,1,265710,2857.027,115.413,2820.813,2204.844,-804.191,-0.006,0.337,-1.074,-0.921,-34.522,788178753344.565,0.019,4.201E-5,1.256E-7,1.256E-7,1.297E-14,-6.822E-10,-8.980E-15,5.347,4.831,0.515,69.821
34,Cropped_MAX_File_167_08-19-19_DYM_34_8_Prox3_Chat-g_SubP-r_Calb-b.lif - TileScan_001_Merging001_Processed001-watershed-lines.tif,14120.012,4897.805,1874.338,399.188,1.000,1.257,0.795,1.333,0,1,175185,4894.293,100.703,2140.742,1365.142,112.542,-0.012,0.062,-1.572,-1.558,8.092,114258982113.158,0.020,2.125E-5,2.314E-7,2.719E-8,-1.502E-15,1.250E-10,1.548E-15,5.302,4.964,0.338,36.128
35,Cropped_MAX_File_167_08-19-19_DYM_34_8_Prox3_Chat-g_SubP-r_Calb-b.lif - TileScan_001_Merging001_Processed001-watershed-lines.tif,19123.906,5657.078,1866.011,487.090,1.000,1.272,0.786,1.271,0,1,231540,5654.990,113.890,2828.359,1968.314,289.900,0.138,-0.141,-1.538,-1.562,16.993,249100825745.877,0.021,2.007E-5,1.101E-7,9.353E-8,-1.381E-15,-3.097E-10,9.393E-15,5.335,5.018,0.317,37.987
36,Cropped_MAX_File_167_08-19-19_DYM_34_8_Prox3_Chat-g_SubP-r_Calb-b.lif - TileScan_001_Merging001_Processed001-watershed-lines.tif,10727.542,1685.087,1873.581,339.452,1.000,1.108,0.903,1.588,0,1,146880,1683.481,95.742,1171.136,848.561,-116.273,-0.007,0.379,-1.427,-1.025,-17.894,23226384228.241,0.014,7.330E-6,2.163E-7,8.402E-9,-1.029E-18,6.898E-12,-3.582E-16,4.721,4.433,0.288,57.681
37,Cropped_MAX_File_167_08-19-19_DYM_34_8_Prox3_Chat-g_SubP-r_Calb-b.lif - TileScan_001_Merging001_Processed001-watershed-lines.tif,37227.779,2074.943,1829.674,664.221,1.000,1.367,0.732,1.450,0,1,362100,2065.171,139.881,5030.077,3376.327,-710.535,0.121,0.214,-1.410,-1.477,-20.336,1.722E12,0.023,3.626E-5,9.514E-7,1.176E-8,1.182E-15,6.921E-11,-3.886E-16,5.550,5.167,0.383,51.541
38,Cropped_MAX_File_167_08-19-19_DYM_34_8_Prox3_Chat-g_SubP-r_Calb-b.lif - TileScan_001_Merging001_Processed001-watershed-lines.tif,17145.729,1937.926,1844.815,430.051,1.000,1.035,0.966,1.989,0,1,212415,1944.055,147.710,1741.425,1454.644,-842.346,-0.185,-0.267,-1.292,-1.151,-40.170,620343055424.722,0.015,6.473E-5,3.286E-7,7.058E-9,-2.587E-16,-5.374E-11,2.204E-16,5.209,4.349,0.861,65.764
39,Cropped_MAX_File_167_08-19-19_DYM_34_8_Prox3_Chat-g_SubP-r_Calb-b.lif - TileScan_001_Merging001_Processed001-watershed-lines.tif,32950.515,1747.918,1809.992,618.218,1.000,1.087,0.920,1.413,0,1,346545,1753.167,180.829,3486.345,4036.437,-48.675,-0.045,-0.244,-1.577,-1.476,-84.982,108149277309.001,0.022,2.599E-6,8.496E-7,1.374E-8,1.391E-15,2.146E-11,-5.175E-16,5.224,5.116,0.107,35.989
40,Cropped_MAX_File_167_08-19-19_DYM_34_8_Prox3_Chat-g_SubP-r_Calb-b.lif - TileScan_001_Merging001_Processed001-watershed-lines.tif,25416.022,3978.804,1841.030,548.878,1.000,1.571,0.636,1.679,0,1,251685,3976.844,146.175,3545.989,1592.117,-880.531,0.075,-0.399,-1.186,-1.226,-21.014,1.741E12,0.020,1.092E-4,5.295E-7,2.355E-7,8.238E-15,2.267E-9,-8.277E-14,5.628,4.812,0.816,66.641
41,Cropped_MAX_File_167_08-19-19_DYM_34_8_Prox3_Chat-g_SubP-r_Calb-b.lif - TileScan_001_Merging001_Processed001-watershed-lines.tif,24994.255,2903.861,1810.749,495.754,1.000,1.234,0.810,1.681,0,1,249390,2906.855,170.637,1997.255,3117.770,-826.152,-0.100,-0.046,-1.276,-1.316,-62.072,993983781680.208,0.021,6.408E-5,8.851E-8,3.270E-9,1.312E-17,1.380E-11,5.407E-17,5.514,4.919,0.595,60.377
42,Cropped_MAX_File_167_08-19-19_DYM_34_8_Prox3_Chat-g_SubP-r_Calb-b.lif - TileScan_001_Merging001_Processed001-watershed-lines.tif,49144.977,2222.559,1795.609,738.273,1.000,1.194,0.838,1.438,0,1,353175,2227.023,185.494,6351.461,4185.422,-128.555,-0.167,0.203,-1.488,-1.379,-3.385,1.680E12,0.030,3.814E-5,9.577E-7,7.154E-7,1.682E-13,-7.023E-10,5.678E-13,5.850,5.547,0.303,37.730
43,Cropped_MAX_File_167_08-19-19_DYM_34_8_Prox3_Chat-g_SubP-r_Calb-b.lif - TileScan_001_Merging001_Processed001-watershed-lines.tif,39552.079,4190.008,1802.422,655.998,1.000,1.218,0.821,1.702,0,1,451350,4187.459,182.509,5036.147,3069.019,-102.151,0.037,-0.214,-1.437,-1.321,-2.965,1.765E12,0.018,1.920E-5,3.970E-7,1.367E-7,2.831E-14,-1.421E-10,1.455E-14,5.162,4.802,0.359,43.580
44,Cropped_MAX_File_167_08-19-19_DYM_34_8_Prox3_Chat-g_SubP-r_Calb-b.lif - TileScan_001_Merging001_Processed001-watershed-lines.tif,18071.782,4357.305,1831.188,460.268,1.000,1.479,0.676,1.380,0,1,247350,4361.332,147.581,3071.046,1703.323,25.934,-0.192,0.045,-1.557,-1.593,1.086,463374801454.573,0.019,3.062E-5,7.237E-8,7.790E-8,5.353E-15,4.303E-10,2.356E-15,5.314,4.889,0.426,50.205
45,Cropped_MAX_File_167_08-19-19_DYM_34_8_Prox3_Chat-g_SubP-r_Calb-b.lif - TileScan_001_Merging001_Processed001-watershed-lines.tif,48493.990,5046.934,1757.759,743.227,1.000,1.271,0.787,1.476,0,1,504900,5049.500,214.532,4338.947,7436.064,548.252,0.075,0.133,-1.511,-1.480,80.252,5.450E12,0.023,4.234E-5,1.081E-7,1.726E-7,-2.294E-14,1.103E-9,5.389E-15,5.579,5.165,0.414,50.132
46,Cropped_MAX_File_167_08-19-19_DYM_34_8_Prox3_Chat-g_SubP-r_Calb-b.lif - TileScan_001_Merging001_Processed001-watershed-lines.tif,21785.161,4970.477,1824.375,512.390,1.000,1.833,0.545,1.914,0,1,272850,4964.367,155.168,3087.003,1249.511,-953.310,0.010,-0.103,-1.105,-1.339,-23.029,1.913E12,0.016,9.418E-5,3.695E-8,1.164E-8,1.669E-16,3.645E-11,1.745E-16,5.358,4.334,1.024,71.527
47,Cropped_MAX_File_167_08-19-19_DYM_34_8_Prox3_Chat-g_SubP-r_Calb-b.lif - TileScan_001_Merging001_Processed001-watershed-lines.tif,22303.201,3685.844,1824.375,544.166,0.946,1.986,0.504,1.516,0,1,275910,3685.151,150.271,4562.965,1224.143,-189.821,0.064,0.070,-1.352,-1.604,-3.243,3.116E12,0.021,1.483E-4,1.662E-7,1.851E-8,5.103E-16,7.314E-11,8.910E-16,5.731,4.774,0.957,65.798
48,Cropped_MAX_File_167_08-19-19_DYM_34_8_Prox3_Chat-g_SubP-r_Calb-b.lif - TileScan_001_Merging001_Processed001-watershed-lines.tif,18828.211,3172.597,1819.833,464.766,1.000,1.500,0.667,1.610,0,1,255510,3173.160,163.599,2945.947,1141.198,139.080,0.004,-0.155,-1.460,-1.486,4.381,851995858672.207,0.016,5.108E-5,2.645E-7,1.426E-8,8.623E-16,-1.258E-11,1.542E-16,5.213,4.519,0.693,59.595
49,Cropped_MAX_File_167_08-19-19_DYM_34_8_Prox3_Chat-g_SubP-r_Calb-b.lif - TileScan_001_Merging001_Processed001-watershed-lines.tif,29122.525,3531.416,1793.338,590.294,1.000,1.152,0.868,1.272,0,1,324105,3535.462,179.616,4066.135,3321.023,93.145,-0.245,0.166,-1.547,-1.546,7.019,191187860745.892,0.023,5.616E-6,2.348E-7,1.518E-7,-1.095E-14,-2.206E-11,2.647E-14,5.333,5.183,0.151,35.112
50,Cropped_MAX_File_167_08-19-19_DYM_34_8_Prox3_Chat-g_SubP-r_Calb-b.lif - TileScan_001_Merging001_Processed001-watershed-lines.tif,43208.154,5245.269,1772.899,682.819,1.000,1.115,0.897,1.550,0,1,340935,5238.670,206.937,5172.517,4013.961,-1401.012,0.033,-0.011,-1.292,-1.441,-33.768,3.134E12,0.027,7.909E-5,6.394E-7,5.734E-8,2.910E-15,-4.659E-10,-1.059E-14,5.844,5.349,0.495,55.137
51,Cropped_MAX_File_167_08-19-19_DYM_34_8_Prox3_Chat-g_SubP-r_Calb-b.lif - TileScan_001_Merging001_Processed001-watershed-lines.tif,9077.151,1199.092,1828.160,305.625,1.000,1.309,0.764,1.614,0,1,134895,1197.135,146.685,1211.392,788.379,204.542,0.174,-0.004,-1.447,-1.499,22.020,46712858737.998,0.015,1.903E-5,5.588E-7,9.105E-8,1.999E-15,-3.626E-10,2.044E-14,4.942,4.505,0.437,38.283
52,Cropped_MAX_File_167_08-19-19_DYM_34_8_Prox3_Chat-g_SubP-r_Calb-b.lif - TileScan_001_Merging001_Processed001-watershed-lines.tif,32141.365,5517.790,1783.497,571.302,1.000,1.079,0.927,1.685,0,1,342975,5508.303,197.053,3592.802,2768.595,-992.370,0.113,0.059,-1.365,-1.362,-33.724,1.584E12,0.019,3.926E-5,5.841E-7,8.850E-8,1.960E-14,5.435E-10,4.523E-15,5.313,4.806,0.507,56.480
53,Cropped_MAX_File_167_08-19-19_DYM_34_8_Prox3_Chat-g_SubP-r_Calb-b.lif - TileScan_001_Merging001_Processed001-watershed-lines.tif,19162.874,1135.503,1793.338,440.605,1.000,1.080,0.926,1.477,0,1,237150,1135.147,192.191,2058.362,2252.082,202.492,-0.109,-0.218,-1.481,-1.449,57.782,47794906794.425,0.018,3.584E-6,3.381E-7,5.414E-8,-7.104E-15,4.285E-11,1.791E-15,5.007,4.856,0.151,26.160
54,Cropped_MAX_File_167_08-19-19_DYM_34_8_Prox3_Chat-g_SubP-r_Calb-b.lif - TileScan_001_Merging001_Processed001-watershed-lines.tif,15582.442,3307.343,1812.263,415.950,1.000,1.561,0.641,1.726,0,1,228225,3305.169,166.122,2464.574,976.838,-367.803,-0.008,0.250,-1.431,-1.372,-13.155,628639910154.779,0.015,5.288E-5,1.539E-7,1.653E-9,1.820E-17,2.943E-12,1.906E-17,5.162,4.404,0.759,64.436
55,Cropped_MAX_File_167_08-19-19_DYM_34_8_Prox3_Chat-g_SubP-r_Calb-b.lif - TileScan_001_Merging001_Processed001-watershed-lines.tif,28015.388,802.422,1785.768,608.793,0.950,1.299,0.770,1.200,0,1,277440,798.362,201.169,4804.354,2993.504,-334.042,0.218,-0.191,-1.555,-1.606,-10.125,1.034E12,0.028,4.840E-5,5.685E-8,4.135E-7,-1.247E-14,2.645E-9,6.216E-14,5.812,5.447,0.365,38.589
56,Cropped_MAX_File_167_08-19-19_DYM_34_8_Prox3_Chat-g_SubP-r_Calb-b.lif - TileScan_001_Merging001_Processed001-watershed-lines.tif,14587.623,3389.856,1798.637,411.820,1.000,1.162,0.860,1.488,0,1,232815,3391.966,181.814,1747.037,1548.065,-63.270,0.023,-0.181,-1.421,-1.582,-16.228,12945049432.458,0.014,1.026E-6,9.286E-8,1.714E-9,-1.263E-17,8.590E-13,-1.756E-17,4.603,4.499,0.103,53.131
