 ,Image,Area,X,Y,Perim.,Circ.,AR,Round,Solidity,Cutoff,Factor,Mass,xC,yC,xxVar,yyVar,xyVar,xSkew,ySkew,xKurt,yKurt,Orient.,Eccentr.,Hu0,Hu1,Hu2,Hu3,Hu4,Hu5,Hu6,Ext.,Disp.,Elong.,CutAngle
39,MAX_File_163_10-8-19_DYM_8_6_Prox_Chat-g_CalB-r_CalR-b_SP-m.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,32313.937,716.720,753.824,624.432,1.000,1.482,0.675,1.471,0,1,667335,720.355,2117.216,2634.176,5078.101,496.320,-0.098,0.139,-1.480,-1.452,78.947,4.643E12,0.012,1.562E-5,1.543E-7,2.641E-10,-1.078E-18,-8.641E-13,-1.296E-18,4.635,4.121,0.514,44.957
40,MAX_File_163_10-8-19_DYM_8_6_Prox_Chat-g_CalB-r_CalR-b_SP-m.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,146148.100,555.429,607.300,1330.770,1.000,1.106,0.904,1.397,0,1,1593240,557.633,2262.715,18606.889,14435.950,4462.246,-0.013,0.099,-1.419,-1.352,32.475,1.546E14,0.021,3.823E-5,1.920E-7,3.198E-9,-4.069E-18,1.951E-12,-7.916E-17,5.431,4.987,0.444,50.832
41,MAX_File_163_10-8-19_DYM_8_6_Prox_Chat-g_CalB-r_CalR-b_SP-m.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,79046.580,247.236,551.265,964.918,1.000,1.070,0.935,1.443,0,1,958035,249.623,2343.039,7493.311,9345.350,-3035.573,-0.132,-0.012,-1.284,-1.389,-53.482,3.860E13,0.018,4.390E-5,9.932E-8,3.658E-9,-6.959E-17,-1.231E-11,-4.404E-18,5.277,4.705,0.572,56.939
42,MAX_File_163_10-8-19_DYM_8_6_Prox_Chat-g_CalB-r_CalR-b_SP-m.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,83587.332,879.524,505.452,989.885,1.000,1.239,0.807,1.381,0,1,1089105,886.595,2379.034,7498.692,11704.216,934.714,-0.210,0.053,-1.451,-1.504,78.017,2.307E13,0.018,1.786E-5,2.149E-7,1.218E-9,1.890E-17,-2.707E-12,-5.595E-18,5.130,4.778,0.353,37.347
43,MAX_File_163_10-8-19_DYM_8_6_Prox_Chat-g_CalB-r_CalR-b_SP-m.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,65525.817,413.827,512.646,869.476,1.000,1.109,0.902,1.521,0,1,900405,414.150,2387.331,6209.956,7331.685,150.446,0.049,-0.021,-1.357,-1.404,82.492,1.214E12,0.015,1.664E-6,3.951E-7,3.119E-8,-5.770E-16,2.521E-11,3.413E-15,4.709,4.585,0.124,24.603
44,MAX_File_163_10-8-19_DYM_8_6_Prox_Chat-g_CalB-r_CalR-b_SP-m.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,64790.145,709.147,390.353,798.960,1.000,1.153,0.867,1.764,0,1,872355,714.613,2493.964,6509.822,4929.292,654.287,-0.047,0.151,-1.239,-1.356,19.811,3.673E12,0.013,5.533E-6,8.421E-8,6.464E-9,1.005E-16,8.035E-12,1.125E-16,4.631,4.369,0.262,40.703
45,MAX_File_163_10-8-19_DYM_8_6_Prox_Chat-g_CalB-r_CalR-b_SP-m.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,38697.021,1068.832,410.041,685.485,1.000,1.433,0.698,1.302,0,1,657645,1062.954,2479.134,5775.186,3737.966,-540.458,0.211,-0.154,-1.386,-1.570,-13.975,3.498E12,0.014,1.230E-5,4.511E-8,3.304E-8,2.051E-16,1.159E-10,1.259E-15,4.848,4.491,0.357,45.780
46,MAX_File_163_10-8-19_DYM_8_6_Prox_Chat-g_CalB-r_CalR-b_SP-m.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,47627.721,626.231,293.427,709.709,1.000,1.466,0.682,1.888,0,1,759390,614.361,2592.939,2830.414,6112.778,1287.660,0.351,-0.055,-1.163,-1.208,70.941,1.322E13,0.012,3.018E-5,2.837E-7,9.026E-9,2.887E-16,2.630E-11,3.539E-16,4.790,4.061,0.729,59.504
47,MAX_File_163_10-8-19_DYM_8_6_Prox_Chat-g_CalB-r_CalR-b_SP-m.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,51720.647,520.597,254.430,853.210,0.893,2.146,0.466,1.403,0,1,908055,518.308,2629.191,2739.106,12772.547,671.263,-0.142,0.010,-1.537,-1.493,86.189,9.305E13,0.017,1.243E-4,2.404E-9,4.876E-10,-4.523E-19,-1.381E-12,2.720E-19,5.499,4.374,1.125,66.346
48,MAX_File_163_10-8-19_DYM_8_6_Prox_Chat-g_CalB-r_CalR-b_SP-m.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,25202.061,238.528,357.413,560.210,1.000,1.634,0.612,1.567,0,1,574005,230.187,2518.998,4242.966,1670.021,-713.377,-0.073,0.189,-1.377,-1.347,-14.505,4.968E12,0.010,2.627E-5,6.046E-8,1.908E-8,-6.365E-16,9.093E-11,1.233E-16,4.627,3.840,0.788,51.007
49,MAX_File_163_10-8-19_DYM_8_6_Prox_Chat-g_CalB-r_CalR-b_SP-m.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,105909.207,334.696,219.597,1151.166,1.000,1.067,0.937,1.306,0,1,1234455,338.610,2660.172,11286.524,14088.404,671.734,-0.131,0.063,-1.566,-1.516,77.191,1.192E13,0.021,6.336E-6,4.781E-7,5.232E-8,1.281E-17,1.314E-10,-8.276E-15,5.208,5.031,0.178,33.851
50,MAX_File_163_10-8-19_DYM_8_6_Prox_Chat-g_CalB-r_CalR-b_SP-m.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,352712.452,1047.630,179.842,2773.133,0.576,2.726,0.367,1.232,0,1,2228445,982.280,2659.759,100538.373,8186.398,5902.079,0.192,0.163,-1.306,-1.039,3.642,1.932E16,0.049,0.002,1.948E-5,4.781E-6,2.851E-11,7.576E-8,-3.627E-11,7.181,5.335,1.846,70.622
51,MAX_File_163_10-8-19_DYM_8_6_Prox_Chat-g_CalB-r_CalR-b_SP-m.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,41941.890,400.197,55.278,916.888,0.627,3.432,0.291,1.400,0,1,645405,400.978,2816.306,15858.293,504.350,-1033.284,-0.062,-0.018,-1.475,-0.656,-3.833,1.549E14,0.025,5.762E-4,1.417E-7,6.089E-8,5.383E-15,1.208E-9,1.731E-15,6.305,3.708,2.597,78.076
