 ,Image,Area,X,Y,Perim.,Circ.,AR,Round,Solidity,Cutoff,Factor,Mass,xC,yC,xxVar,yyVar,xyVar,xSkew,ySkew,xKurt,yKurt,Orient.,Eccentr.,Hu0,Hu1,Hu2,Hu3,Hu4,Hu5,Hu6,Ext.,Disp.,Elong.,CutAngle
1,Cropped_MAX_File_102_05-08-2019_DYM_5_7_Chat_YFP_Pr_GFP-g_nNOS_-m_VIP-r_Hu...1_Merging001_ProjMax001_AdjustClr001_AdjustClr001_AdjustClr001-watershed-lines.tif,70396.738,91.611,1841.308,1052.852,0.798,2.168,0.461,1.574,0,1,405705,97.974,213.531,3430.839,11958.599,829.922,-0.076,0.081,-1.547,-1.192,84.493,3.062E13,0.038,4.586E-4,2.954E-5,3.220E-6,-2.907E-11,-6.710E-8,1.190E-11,6.571,5.649,0.923,47.217
2,Cropped_MAX_File_102_05-08-2019_DYM_5_7_Chat_YFP_Pr_GFP-g_nNOS_-m_VIP-r_Hu...1_Merging001_ProjMax001_AdjustClr001_AdjustClr001_AdjustClr001-watershed-lines.tif,291538.157,740.460,1935.948,3520.236,0.296,7.188,0.139,1.141,0,1,1427490,749.494,138.406,190827.687,1586.350,1493.515,0.004,-0.318,-1.223,-0.070,0.452,5.113E16,0.135,0.018,9.628E-6,1.173E-6,-2.794E-12,-1.377E-7,2.779E-12,8.743,5.282,3.461,83.664
3,Cropped_MAX_File_102_05-08-2019_DYM_5_7_Chat_YFP_Pr_GFP-g_nNOS_-m_VIP-r_Hu...1_Merging001_ProjMax001_AdjustClr001_AdjustClr001_AdjustClr001-watershed-lines.tif,315485.246,2151.726,1925.348,3693.934,0.291,6.367,0.157,1.246,0,1,1733490,2207.881,120.020,176730.111,2895.229,87.000,-0.165,0.314,-1.160,-0.967,0.029,5.238E16,0.104,0.010,2.791E-5,2.938E-5,8.411E-10,2.941E-6,1.571E-11,8.352,5.386,2.966,84.027
4,Cropped_MAX_File_102_05-08-2019_DYM_5_7_Chat_YFP_Pr_GFP-g_nNOS_-m_VIP-r_Hu...1_Merging001_ProjMax001_AdjustClr001_AdjustClr001_AdjustClr001-watershed-lines.tif,28168.326,2891.429,1957.147,549.759,1.000,1.114,0.897,1.448,0,1,256785,2891.345,88.889,3487.921,2547.256,-549.256,0.125,-0.211,-1.560,-1.405,-24.713,537085688738.610,0.024,3.172E-5,3.538E-8,1.132E-7,-6.480E-15,5.512E-10,-3.064E-15,5.545,5.192,0.353,35.810
5,Cropped_MAX_File_102_05-08-2019_DYM_5_7_Chat_YFP_Pr_GFP-g_nNOS_-m_VIP-r_Hu...1_Merging001_ProjMax001_AdjustClr001_AdjustClr001_AdjustClr001-watershed-lines.tif,82691.290,3063.295,1888.250,1041.447,0.958,1.065,0.939,1.734,0,1,606390,3065.829,156.745,8474.289,7822.528,-31.224,0.027,-0.018,-1.435,-1.338,-2.737,259954729746.976,0.027,1.166E-6,7.908E-8,8.170E-9,-1.268E-17,-8.493E-12,-2.073E-16,5.485,5.427,0.058,64.705
6,Cropped_MAX_File_102_05-08-2019_DYM_5_7_Chat_YFP_Pr_GFP-g_nNOS_-m_VIP-r_Hu...1_Merging001_ProjMax001_AdjustClr001_AdjustClr001_AdjustClr001-watershed-lines.tif,10657.418,3258.631,2015.445,555.286,0.434,5.929,0.169,1.231,0,1,156825,3259.945,33.172,6483.471,48.611,133.764,0.016,-1.514,-1.337,2.393,1.190,6.505E12,0.042,0.002,1.107E-6,1.396E-7,-4.007E-14,-4.773E-9,3.753E-14,7.050,3.478,3.572,81.968
7,Cropped_MAX_File_102_05-08-2019_DYM_5_7_Chat_YFP_Pr_GFP-g_nNOS_-m_VIP-r_Hu...1_Merging001_ProjMax001_AdjustClr001_AdjustClr001_AdjustClr001-watershed-lines.tif,26909.521,3498.637,1982.132,641.096,0.823,2.264,0.442,1.270,0,1,175950,3488.520,66.701,7571.534,963.142,-423.512,0.008,-0.105,-1.596,-1.143,-3.652,7.810E12,0.049,0.001,2.204E-5,2.592E-6,-1.800E-11,-9.807E-8,-7.745E-12,7.113,5.602,1.510,61.243
8,Cropped_MAX_File_102_05-08-2019_DYM_5_7_Chat_YFP_Pr_GFP-g_nNOS_-m_VIP-r_Hu...1_Merging001_ProjMax001_AdjustClr001_AdjustClr001_AdjustClr001-watershed-lines.tif,305185.522,3546.336,1007.723,4468.261,0.192,13.310,0.075,1.302,0,1,1832175,3526.131,1077.710,970.862,315988.433,1891.079,0.296,-0.266,-0.482,-1.056,89.656,1.818E17,0.173,0.030,3.646E-4,3.629E-4,1.320E-7,6.228E-5,-1.154E-10,9.110,4.929,4.182,87.121
9,Cropped_MAX_File_102_05-08-2019_DYM_5_7_Chat_YFP_Pr_GFP-g_nNOS_-m_VIP-r_Hu...1_Merging001_ProjMax001_AdjustClr001_AdjustClr001_AdjustClr001-watershed-lines.tif,11675.467,3220.775,1954.119,379.330,1.000,1.134,0.882,1.338,0,1,166260,3219.256,82.572,1518.018,1300.792,25.683,0.051,-0.034,-1.565,-1.440,6.652,8284046674.658,0.017,1.803E-6,3.091E-7,4.334E-8,-4.882E-15,-5.716E-11,-1.149E-15,4.874,4.759,0.114,17.044
10,Cropped_MAX_File_102_05-08-2019_DYM_5_7_Chat_YFP_Pr_GFP-g_nNOS_-m_VIP-r_Hu...1_Merging001_ProjMax001_AdjustClr001_AdjustClr001_AdjustClr001-watershed-lines.tif,35081.431,2565.112,1886.735,628.410,1.000,1.471,0.680,1.488,0,1,323850,2551.161,155.689,2794.753,5139.357,329.484,0.301,-0.039,-1.414,-1.467,82.151,1.921E12,0.024,5.655E-5,1.874E-6,1.468E-8,-2.250E-15,-1.088E-10,-9.328E-16,5.681,5.223,0.458,43.146
