 ,Image,Area,X,Y,Perim.,Circ.,AR,Round,Solidity,Cutoff,Factor,Mass,xC,yC,xxVar,yyVar,xyVar,xSkew,ySkew,xKurt,yKurt,Orient.,Eccentr.,Hu0,Hu1,Hu2,Hu3,Hu4,Hu5,Hu6,Ext.,Disp.,Elong.,CutAngle
27,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - PROXTileScan_001_Merging001_ProjMax001-watershed-lines.tif,26582.807,73.451,2321.672,565.013,1.000,1.284,0.779,1.652,0,1,269790,91.246,624.944,1586.695,3183.027,24.603,-0.342,0.018,-1.167,-1.199,89.117,688153088323.040,0.018,3.504E-5,8.718E-7,2.462E-7,-5.032E-14,-1.302E-9,1.024E-13,5.241,4.738,0.502,51.545
28,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - PROXTileScan_001_Merging001_ProjMax001-watershed-lines.tif,10146.880,523.247,2367.106,333.497,1.000,1.411,0.709,1.482,0,1,160650,524.901,576.818,1456.423,803.675,-95.653,-0.086,0.067,-1.405,-1.561,-8.167,74329249042.532,0.014,1.793E-5,1.409E-7,1.642E-8,4.623E-16,-2.290E-11,-6.404E-16,4.874,4.426,0.448,46.935
29,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - PROXTileScan_001_Merging001_ProjMax001-watershed-lines.tif,21468.082,2515.523,2333.788,474.943,1.000,1.156,0.865,1.369,0,1,205275,2516.388,608.714,2735.659,2185.323,-2.082,-0.135,0.076,-1.521,-1.539,-0.217,62175186010.906,0.024,7.188E-6,6.367E-7,2.671E-7,-9.755E-14,7.159E-10,5.120E-14,5.416,5.254,0.162,31.424
30,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - PROXTileScan_001_Merging001_ProjMax001-watershed-lines.tif,7779.886,599.727,2354.233,297.670,1.000,1.208,0.828,1.523,0,1,124440,601.676,587.934,873.475,566.358,67.460,-0.131,0.442,-1.338,-0.952,11.858,14002476992.261,0.012,7.266E-6,1.104E-7,1.012E-7,2.249E-15,-2.363E-10,1.046E-14,4.515,4.172,0.342,44.483
31,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - PROXTileScan_001_Merging001_ProjMax001-watershed-lines.tif,42461.390,1771.165,2301.227,646.285,1.000,1.264,0.791,1.728,0,1,370770,1781.667,646.535,4966.314,3215.507,-217.651,-0.178,-0.130,-1.295,-1.390,-6.981,1.207E12,0.022,2.368E-5,1.021E-6,4.475E-8,-6.600E-15,-2.159E-10,6.921E-15,5.431,5.108,0.323,46.261
32,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - PROXTileScan_001_Merging001_ProjMax001-watershed-lines.tif,45321.507,1938.513,2277.753,695.053,1.000,1.169,0.855,1.509,0,1,376125,1930.068,660.493,4351.461,5586.603,-832.729,0.304,0.057,-1.388,-1.394,-63.281,1.617E12,0.026,3.039E-5,1.261E-6,2.934E-8,5.639E-15,-4.936E-11,1.840E-16,5.677,5.372,0.305,55.127
33,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - PROXTileScan_001_Merging001_ProjMax001-watershed-lines.tif,56869.776,1391.034,2252.764,913.959,0.856,1.179,0.848,1.206,0,1,475320,1397.297,686.909,8179.351,5811.121,726.559,-0.172,0.040,-1.526,-1.623,15.766,3.670E12,0.029,3.417E-5,1.206E-6,2.442E-8,3.613E-15,9.867E-11,2.120E-15,5.821,5.530,0.290,35.966
34,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - PROXTileScan_001_Merging001_ProjMax001-watershed-lines.tif,11201.935,678.479,2309.556,352.038,1.000,1.121,0.892,1.370,0,1,153510,679.569,638.236,1416.457,1172.603,211.246,0.078,-0.026,-1.466,-1.506,30.004,36529879017.017,0.017,1.010E-5,3.708E-7,8.052E-8,1.383E-14,-1.987E-10,-1.522E-15,5.005,4.730,0.275,45.106
35,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - PROXTileScan_001_Merging001_ProjMax001-watershed-lines.tif,43665.529,411.177,2268.666,684.191,1.000,1.465,0.683,1.708,0,1,432735,419.353,687.179,6761.113,3044.390,-956.207,-0.159,-0.287,-1.393,-1.358,-13.614,7.560E12,0.023,9.330E-5,8.504E-7,4.911E-8,7.668E-15,4.463E-10,-6.475E-15,5.694,5.037,0.657,59.557
36,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - PROXTileScan_001_Merging001_ProjMax001-watershed-lines.tif,28254.841,891.262,2263.365,538.309,1.000,1.309,0.764,1.563,0,1,271830,891.056,679.954,3893.935,2350.211,-1063.888,0.058,0.088,-1.498,-1.446,-27.019,1.878E12,0.023,9.352E-5,5.939E-8,7.124E-9,-1.407E-16,-5.780E-11,-4.099E-17,5.709,5.061,0.648,53.774
