 ,Image,Area,X,Y,Perim.,Circ.,AR,Round,Solidity,Cutoff,Factor,Mass,xC,yC,xxVar,yyVar,xyVar,xSkew,ySkew,xKurt,yKurt,Orient.,Eccentr.,Hu0,Hu1,Hu2,Hu3,Hu4,Hu5,Hu6,Ext.,Disp.,Elong.,CutAngle
82,RightCropped_MAX_File_106_09-16-20019_DYM_34_8_Chat_YFP_Pr2_GFP-g_VIP-r_nNOS-b2.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,39847.774,584.406,1539.743,739.465,0.916,1.547,0.646,1.197,0,1,362865,591.244,1339.068,6869.196,3452.583,-145.119,-0.110,0.217,-1.473,-1.664,-2.428,4.266E12,0.028,8.929E-5,8.734E-8,1.519E-7,-1.514E-14,9.451E-10,8.781E-15,5.924,5.426,0.498,54.294
83,RightCropped_MAX_File_106_09-16-20019_DYM_34_8_Chat_YFP_Pr2_GFP-g_VIP-r_nNOS-b2.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,59359.064,177.139,1480.696,819.206,1.000,1.064,0.940,1.493,0,1,437580,169.428,1410.638,7145.836,5450.247,-1635.265,0.075,-0.073,-1.471,-1.493,-31.298,5.939E12,0.029,7.088E-5,5.418E-7,1.809E-7,-5.301E-14,8.176E-10,1.999E-14,5.897,5.463,0.435,51.148
84,RightCropped_MAX_File_106_09-16-20019_DYM_34_8_Chat_YFP_Pr2_GFP-g_VIP-r_nNOS-b2.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,31795.241,2294.474,1490.537,620.270,1.000,1.474,0.678,1.462,0,1,314160,2300.508,1402.386,2410.236,5041.708,-872.511,-0.161,-0.126,-1.409,-1.451,-73.225,3.132E12,0.024,1.010E-4,1.269E-6,1.432E-8,-1.427E-15,1.062E-11,-1.299E-15,5.758,5.105,0.652,52.670
85,RightCropped_MAX_File_106_09-16-20019_DYM_34_8_Chat_YFP_Pr2_GFP-g_VIP-r_nNOS-b2.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,70244.768,1019.682,1439.061,944.545,0.989,1.681,0.595,1.390,0,1,512040,1014.918,1437.952,12923.877,4785.024,-698.352,0.047,0.073,-1.398,-1.577,-4.869,3.492E13,0.035,2.601E-4,8.597E-7,2.338E-8,-3.205E-15,-2.577E-10,8.435E-16,6.344,5.615,0.729,61.134
86,RightCropped_MAX_File_106_09-16-20019_DYM_34_8_Chat_YFP_Pr2_GFP-g_VIP-r_nNOS-b2.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,74560.999,731.264,1370.174,957.177,1.000,1.408,0.710,1.358,0,1,485775,726.722,1515.369,5981.286,11888.451,-80.002,0.110,-0.078,-1.549,-1.555,-89.224,1.696E13,0.037,1.480E-4,1.132E-6,2.469E-7,-1.244E-13,-2.279E-9,-3.967E-14,6.293,5.798,0.496,47.042
87,RightCropped_MAX_File_106_09-16-20019_DYM_34_8_Chat_YFP_Pr2_GFP-g_VIP-r_nNOS-b2.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,44743.934,1280.848,1439.818,716.279,1.000,1.311,0.763,1.382,0,1,371025,1276.958,1433.717,6645.953,4079.665,398.076,0.152,0.212,-1.465,-1.533,8.618,2.679E12,0.029,5.245E-5,6.213E-7,2.914E-7,-6.651E-14,2.108E-9,-1.047E-13,5.856,5.487,0.369,40.742
88,RightCropped_MAX_File_106_09-16-20019_DYM_34_8_Chat_YFP_Pr2_GFP-g_VIP-r_nNOS-b2.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,107564.235,1768.357,1331.567,1088.646,1.000,1.197,0.835,1.534,0,1,687480,1773.577,1555.624,9376.249,12444.837,426.172,0.047,-0.211,-1.496,-1.262,82.238,6.973E12,0.032,2.146E-5,1.219E-6,6.007E-7,4.457E-13,5.151E-11,-2.560E-13,5.865,5.653,0.212,45.320
89,RightCropped_MAX_File_106_09-16-20019_DYM_34_8_Chat_YFP_Pr2_GFP-g_VIP-r_nNOS-b2.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,127609.609,2043.149,1305.829,1283.908,0.973,1.043,0.959,1.374,0,1,790755,2047.477,1575.872,15279.275,14151.610,-497.133,-0.004,0.010,-1.584,-1.567,-20.701,1.787E12,0.037,3.615E-6,2.700E-7,1.889E-8,1.327E-15,2.215E-11,2.435E-16,5.970,5.896,0.074,48.392
90,RightCropped_MAX_File_106_09-16-20019_DYM_34_8_Chat_YFP_Pr2_GFP-g_VIP-r_nNOS-b2.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,36464.473,1485.238,1380.015,669.390,1.000,1.691,0.591,1.378,0,1,308040,1478.271,1498.782,7133.768,2484.661,-430.418,0.123,-0.019,-1.498,-1.444,-5.245,6.886E12,0.031,2.356E-4,1.739E-6,8.657E-8,-1.741E-14,2.401E-11,2.873E-14,6.222,5.445,0.776,56.102
91,RightCropped_MAX_File_106_09-16-20019_DYM_34_8_Chat_YFP_Pr2_GFP-g_VIP-r_nNOS-b2.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,101664.087,1167.298,1283.876,1171.987,0.930,1.432,0.698,1.306,0,1,627300,1173.082,1613.611,17398.513,8288.785,1131.265,-0.010,-0.094,-1.525,-1.589,6.974,5.527E13,0.041,2.239E-4,2.252E-6,1.053E-7,-2.772E-14,-1.468E-9,4.315E-14,6.485,5.932,0.553,46.326
