 ,Image,Area,X,Y,Perim.,Circ.,AR,Round,Solidity,Cutoff,Factor,Mass,xC,yC,xxVar,yyVar,xyVar,xSkew,ySkew,xKurt,yKurt,Orient.,Eccentr.,Hu0,Hu1,Hu2,Hu3,Hu4,Hu5,Hu6,Ext.,Disp.,Elong.,CutAngle
11,MAX_File_163_10-8-19_DYM_8_6_Prox_Chat-g_CalB-r_CalR-b_SP-m.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,66674.910,176.435,2441.315,843.457,1.000,1.006,0.994,1.670,0,1,916725,196.395,428.636,7076.643,7287.848,2798.518,-0.288,0.042,-1.414,-1.422,46.081,2.876E13,0.016,3.733E-5,5.693E-7,1.776E-8,-1.478E-15,9.332E-11,-1.004E-15,5.125,4.531,0.594,46.618
12,MAX_File_163_10-8-19_DYM_8_6_Prox_Chat-g_CalB-r_CalR-b_SP-m.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,68635.937,840.527,2366.727,953.658,0.948,1.885,0.531,1.420,0,1,1053915,842.845,509.849,4246.285,14165.360,1950.246,-0.044,-0.113,-1.581,-1.366,79.267,1.197E14,0.017,1.023E-4,7.375E-9,6.517E-8,-9.195E-16,6.023E-10,1.094E-15,5.466,4.512,0.953,58.866
13,MAX_File_163_10-8-19_DYM_8_6_Prox_Chat-g_CalB-r_CalR-b_SP-m.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,38162.613,674.315,2448.508,704.281,0.967,1.024,0.977,1.250,0,1,671160,682.452,433.801,5318.107,4634.818,-20.725,-0.161,-0.249,-1.588,-1.520,-1.736,314507566644.857,0.015,1.040E-6,1.533E-7,5.999E-8,-4.155E-15,-5.996E-11,3.979E-15,4.666,4.567,0.099,22.591
14,MAX_File_163_10-8-19_DYM_8_6_Prox_Chat-g_CalB-r_CalR-b_SP-m.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,91500.821,124.565,2354.233,1063.511,1.000,1.492,0.670,1.607,0,1,815235,133.726,533.309,5390.673,14277.517,2534.560,0.096,-0.195,-1.312,-1.346,75.150,8.533E13,0.024,1.575E-4,9.708E-6,1.067E-6,-1.815E-12,-3.286E-9,2.916E-12,5.877,5.045,0.832,43.710
15,MAX_File_163_10-8-19_DYM_8_6_Prox_Chat-g_CalB-r_CalR-b_SP-m.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,33961.314,997.653,2412.540,673.624,0.941,1.213,0.825,1.305,0,1,748680,996.309,468.466,3524.186,4891.201,-134.671,0.040,-0.018,-1.663,-1.597,-84.427,1.453E12,0.011,3.463E-6,2.125E-8,9.902E-10,-3.031E-18,1.839E-12,3.382E-18,4.392,4.151,0.241,36.985
16,MAX_File_163_10-8-19_DYM_8_6_Prox_Chat-g_CalB-r_CalR-b_SP-m.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,59634.709,392.625,2345.146,854.940,1.000,1.171,0.854,1.461,0,1,813705,383.200,533.145,7027.824,5292.319,1814.522,0.316,0.221,-1.266,-1.353,32.221,1.317E13,0.015,2.444E-5,3.995E-8,1.853E-7,1.236E-14,9.101E-10,1.008E-14,5.008,4.519,0.489,53.928
17,MAX_File_163_10-8-19_DYM_8_6_Prox_Chat-g_CalB-r_CalR-b_SP-m.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,47350.769,1193.018,2322.808,797.322,0.936,1.311,0.763,1.245,0,1,796875,1195.704,550.767,8646.522,4804.852,756.891,-0.032,-0.170,-1.594,-1.656,10.753,1.359E13,0.017,2.685E-5,7.065E-8,2.079E-8,2.558E-16,-1.071E-10,7.545E-16,5.144,4.686,0.458,48.842
18,MAX_File_163_10-8-19_DYM_8_6_Prox_Chat-g_CalB-r_CalR-b_SP-m.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,34383.336,621.308,2309.556,649.075,1.000,1.154,0.867,1.436,0,1,663000,608.952,559.257,4522.960,3257.323,-717.390,0.056,0.179,-1.500,-1.501,-24.292,2.427E12,0.012,8.327E-6,1.277E-7,3.812E-9,-7.880E-17,1.070E-11,-2.942E-17,4.550,4.188,0.362,38.806
19,MAX_File_163_10-8-19_DYM_8_6_Prox_Chat-g_CalB-r_CalR-b_SP-m.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,97638.490,705.740,2204.301,1032.403,1.000,1.086,0.921,1.532,0,1,1130415,711.375,688.001,9533.940,8946.556,10.453,-0.108,-0.027,-1.391,-1.263,1.019,390510718956.709,0.016,2.703E-7,1.109E-7,1.426E-9,-1.641E-17,-4.526E-13,7.202E-18,4.756,4.710,0.046,21.121
20,MAX_File_163_10-8-19_DYM_8_6_Prox_Chat-g_CalB-r_CalR-b_SP-m.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,27199.212,979.479,2257.686,577.496,1.000,1.480,0.675,1.428,0,1,581655,977.267,621.517,4720.523,2081.533,-216.852,0.081,-0.217,-1.538,-1.456,-4.666,4.160E12,0.012,2.114E-5,3.923E-8,6.634E-9,-8.112E-17,-2.595E-11,-6.979E-17,4.706,4.107,0.600,59.255
21,MAX_File_163_10-8-19_DYM_8_6_Prox_Chat-g_CalB-r_CalR-b_SP-m.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,33036.994,322.581,2216.795,595.232,1.000,1.332,0.751,1.539,0,1,601035,319.879,657.963,2682.112,4453.854,777.935,0.023,-0.043,-1.456,-1.306,69.356,3.342E12,0.012,1.539E-5,9.328E-8,1.294E-8,3.796E-16,2.886E-11,2.412E-16,4.662,4.166,0.495,53.224
22,MAX_File_163_10-8-19_DYM_8_6_Prox_Chat-g_CalB-r_CalR-b_SP-m.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,110928.174,1171.059,2102.453,1162.869,1.000,1.156,0.865,1.294,0,1,1390515,1172.473,772.819,13028.045,16085.594,-306.944,0.031,0.007,-1.659,-1.650,-84.324,1.352E13,0.021,5.030E-6,2.802E-8,1.752E-9,2.651E-18,3.745E-12,1.199E-17,5.215,5.060,0.155,29.470
23,MAX_File_163_10-8-19_DYM_8_6_Prox_Chat-g_CalB-r_CalR-b_SP-m.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,727185.420,161.669,1129.789,5679.325,0.283,7.021,0.142,1.038,0,1,5459040,199.476,1557.816,6556.061,373551.260,11962.717,-0.139,0.425,-1.211,-0.771,88.135,7.384E17,0.070,0.005,6.435E-5,5.880E-5,3.617E-9,3.911E-6,2.414E-11,7.778,4.817,2.961,83.415
24,MAX_File_163_10-8-19_DYM_8_6_Prox_Chat-g_CalB-r_CalR-b_SP-m.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,36417.184,971.149,2124.413,685.023,0.975,1.427,0.701,1.402,0,1,687990,973.789,756.740,3087.483,5446.062,-366.015,-0.068,-0.174,-1.576,-1.479,-81.379,4.196E12,0.012,1.288E-5,1.158E-7,3.421E-8,2.139E-15,9.634E-11,2.496E-16,4.679,4.250,0.430,39.482
25,MAX_File_163_10-8-19_DYM_8_6_Prox_Chat-g_CalB-r_CalR-b_SP-m.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,111716.598,478.192,2073.300,1139.531,1.000,1.044,0.958,1.351,0,1,1291830,477.327,810.588,12855.975,12769.585,203.977,0.029,-0.105,-1.556,-1.442,39.022,224635771634.369,0.020,1.042E-7,1.717E-7,2.651E-9,-4.492E-18,1.850E-13,5.639E-17,5.013,4.990,0.023,26.397
26,MAX_File_163_10-8-19_DYM_8_6_Prox_Chat-g_CalB-r_CalR-b_SP-m.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,17804.059,858.701,2100.939,469.019,1.000,1.630,0.613,1.360,0,1,454920,859.873,772.771,1277.472,3444.513,-367.888,-0.065,0.145,-1.523,-1.451,-80.623,2.383E12,0.010,2.531E-5,4.078E-9,2.214E-8,-1.508E-16,1.112E-10,1.466E-16,4.626,3.863,0.763,54.032
27,MAX_File_163_10-8-19_DYM_8_6_Prox_Chat-g_CalB-r_CalR-b_SP-m.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,46053.165,256.323,1979.403,748.694,1.000,1.054,0.948,1.282,0,1,769335,257.887,903.917,6035.960,5525.896,538.602,-0.024,-0.150,-1.622,-1.537,32.331,1.093E12,0.015,2.400E-6,1.410E-7,3.576E-10,1.235E-18,6.904E-14,-2.218E-18,4.731,4.582,0.149,17.423
28,MAX_File_163_10-8-19_DYM_8_6_Prox_Chat-g_CalB-r_CalR-b_SP-m.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,15172.154,725.049,2018.779,484.880,0.811,2.269,0.441,1.202,0,1,429165,721.020,857.490,4226.505,987.022,-299.516,0.013,-0.036,-1.563,-1.673,-5.238,4.658E12,0.012,5.893E-5,9.277E-9,7.403E-10,4.713E-20,-5.410E-12,-1.939E-18,4.989,3.915,1.074,64.005
29,MAX_File_163_10-8-19_DYM_8_6_Prox_Chat-g_CalB-r_CalR-b_SP-m.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,33428.052,938.589,1974.103,601.290,1.000,1.374,0.728,1.662,0,1,716295,939.713,897.940,4459.210,2516.917,193.156,0.084,0.156,-1.445,-1.411,5.625,2.809E12,0.010,7.644E-6,1.054E-8,8.392E-9,-6.558E-17,2.073E-11,4.389E-17,4.324,3.903,0.421,56.899
30,MAX_File_163_10-8-19_DYM_8_6_Prox_Chat-g_CalB-r_CalR-b_SP-m.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,138255.254,732.622,1799.561,1336.424,0.973,1.400,0.714,1.224,0,1,1584570,736.617,1070.089,14013.183,23529.850,-619.709,-0.059,0.059,-1.688,-1.570,-86.290,1.459E14,0.024,3.668E-5,2.319E-7,3.396E-8,3.006E-15,7.470E-11,-2.214E-16,5.575,5.198,0.377,44.214
31,MAX_File_163_10-8-19_DYM_8_6_Prox_Chat-g_CalB-r_CalR-b_SP-m.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,76809.748,1176.359,1871.498,972.517,1.000,1.005,0.995,1.332,0,1,1024335,1181.095,1014.682,10406.961,8731.325,-1296.886,-0.075,8.048E-4,-1.544,-1.680,-28.568,9.767E12,0.019,9.088E-6,2.279E-7,3.893E-9,3.772E-17,1.164E-11,-1.096E-16,5.120,4.885,0.235,40.714
32,MAX_File_163_10-8-19_DYM_8_6_Prox_Chat-g_CalB-r_CalR-b_SP-m.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,59913.955,963.577,1801.075,926.235,0.878,1.632,0.613,1.265,0,1,1005465,963.984,1069.661,5574.333,11255.159,13.146,-0.036,0.161,-1.709,-1.503,89.867,3.245E13,0.017,3.192E-5,1.035E-7,5.266E-8,3.430E-15,1.541E-10,-1.828E-15,5.165,4.658,0.507,53.786
33,MAX_File_163_10-8-19_DYM_8_6_Prox_Chat-g_CalB-r_CalR-b_SP-m.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,62367.532,475.163,1800.697,917.180,0.932,1.139,0.878,1.247,0,1,929475,471.551,1071.935,7485.710,8962.136,-1036.775,0.116,-0.005,-1.595,-1.598,-62.726,6.022E12,0.018,7.500E-6,3.546E-8,1.551E-8,3.490E-16,2.190E-11,1.028E-16,5.033,4.808,0.225,43.432
34,MAX_File_163_10-8-19_DYM_8_6_Prox_Chat-g_CalB-r_CalR-b_SP-m.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,29559.898,324.474,1799.182,608.964,1.000,1.609,0.622,1.415,0,1,629595,324.468,1075.029,2202.805,4960.169,222.706,0.009,0.121,-1.616,-1.405,85.412,4.912E12,0.011,1.968E-5,2.462E-8,2.128E-8,2.472E-16,8.193E-11,-4.199E-16,4.663,4.069,0.594,54.701
35,MAX_File_163_10-8-19_DYM_8_6_Prox_Chat-g_CalB-r_CalR-b_SP-m.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,26012.275,197.259,1822.278,593.326,0.929,1.019,0.981,1.251,0,1,544935,204.707,1061.598,2844.663,3246.866,64.120,-0.134,-0.170,-1.466,-1.498,81.158,97114356447.508,0.011,6.001E-7,1.999E-9,1.670E-8,6.966E-17,6.317E-12,6.680E-17,4.259,4.159,0.100,38.221
36,MAX_File_163_10-8-19_DYM_8_6_Prox_Chat-g_CalB-r_CalR-b_SP-m.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,72367.048,1174.088,1638.270,958.824,0.989,1.138,0.879,1.372,0,1,1065645,1173.236,1230.781,7817.811,9656.823,825.070,0.035,0.149,-1.518,-1.558,69.049,6.506E12,0.016,5.376E-6,2.402E-7,4.796E-10,-4.775E-18,-8.832E-15,-1.922E-18,4.906,4.701,0.205,43.337
37,MAX_File_163_10-8-19_DYM_8_6_Prox_Chat-g_CalB-r_CalR-b_SP-m.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,50917.888,216.568,1658.337,747.723,1.000,1.542,0.649,1.518,0,1,762960,212.903,1212.402,7931.483,3379.580,-778.810,-0.008,0.038,-1.393,-1.412,-9.445,1.766E13,0.015,3.976E-5,1.243E-7,1.793E-8,1.957E-16,9.281E-11,-8.235E-16,5.081,4.426,0.655,53.887
38,MAX_File_163_10-8-19_DYM_8_6_Prox_Chat-g_CalB-r_CalR-b_SP-m.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,32356.942,475.163,1637.135,637.891,0.999,1.439,0.695,1.307,0,1,592620,471.055,1242.350,5350.261,2864.808,257.375,0.081,-0.017,-1.509,-1.585,5.850,3.818E12,0.014,1.834E-5,3.315E-8,1.388E-9,2.232E-18,2.140E-12,9.143E-18,4.862,4.401,0.461,49.321
39,MAX_File_163_10-8-19_DYM_8_6_Prox_Chat-g_CalB-r_CalR-b_SP-m.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,92044.403,264.274,1522.414,1010.770,1.000,1.212,0.825,1.608,0,1,1138065,269.708,1351.332,8662.481,9804.127,-1423.025,-0.008,0.184,-1.482,-1.239,-55.929,1.070E13,0.016,7.260E-6,9.059E-7,7.624E-8,-2.003E-14,-1.357E-10,3.494E-16,4.922,4.680,0.242,28.200
40,MAX_File_163_10-8-19_DYM_8_6_Prox_Chat-g_CalB-r_CalR-b_SP-m.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,196877.912,742.844,1412.237,1581.366,0.989,1.300,0.769,1.451,0,1,1860225,760.708,1438.442,18100.127,26404.012,4859.490,-0.232,0.260,-1.481,-1.295,65.255,3.040E14,0.024,4.722E-5,1.815E-6,8.075E-8,2.747E-14,4.484E-10,-1.419E-14,5.625,5.198,0.426,57.044
41,MAX_File_163_10-8-19_DYM_8_6_Prox_Chat-g_CalB-r_CalR-b_SP-m.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,54139.820,995.381,1561.033,828.535,0.991,1.305,0.766,1.307,0,1,857055,990.069,1318.145,7509.194,5536.373,983.993,0.074,-0.021,-1.443,-1.596,22.465,6.655E12,0.015,1.057E-5,3.168E-8,5.545E-9,6.371E-17,1.667E-11,-3.662E-17,4.887,4.574,0.313,51.038
42,MAX_File_163_10-8-19_DYM_8_6_Prox_Chat-g_CalB-r_CalR-b_SP-m.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,29537.536,485.007,1482.281,648.962,0.881,1.036,0.965,1.097,0,1,545700,484.519,1402.803,3914.636,4454.631,-634.471,-0.034,-0.226,-1.518,-1.644,-56.526,1.038E12,0.015,6.386E-6,2.284E-7,4.755E-8,4.221E-15,1.200E-10,-2.597E-15,4.839,4.599,0.240,28.988
43,MAX_File_163_10-8-19_DYM_8_6_Prox_Chat-g_CalB-r_CalR-b_SP-m.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,62382.440,163.562,1396.714,883.898,1.000,1.538,0.650,1.490,0,1,931260,158.125,1497.912,4107.517,9751.059,1005.629,0.062,-0.058,-1.367,-1.368,80.192,3.343E13,0.015,4.139E-5,2.106E-7,4.456E-9,-3.070E-17,1.471E-11,1.330E-16,5.094,4.426,0.668,49.701
44,MAX_File_163_10-8-19_DYM_8_6_Prox_Chat-g_CalB-r_CalR-b_SP-m.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,39808.843,1295.245,1427.381,656.621,1.000,1.019,0.981,1.562,0,1,592110,1293.703,1439.218,4134.179,4368.446,1584.692,0.100,0.234,-1.331,-1.311,47.114,5.980E12,0.014,2.881E-5,1.250E-7,2.399E-8,-9.956E-16,1.184E-10,8.566E-16,4.982,4.415,0.567,59.027
45,MAX_File_163_10-8-19_DYM_8_6_Prox_Chat-g_CalB-r_CalR-b_SP-m.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,91927.430,1247.160,1331.970,1020.040,1.000,1.437,0.696,1.751,0,1,1271940,1241.885,1538.022,6979.510,12390.619,2586.900,0.032,-0.055,-1.492,-1.286,68.142,7.129E13,0.015,3.464E-5,2.149E-8,1.410E-8,7.807E-17,-9.161E-13,2.328E-16,5.080,4.492,0.588,65.917
46,MAX_File_163_10-8-19_DYM_8_6_Prox_Chat-g_CalB-r_CalR-b_SP-m.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,93692.354,1030.971,1294.109,1090.175,0.991,1.422,0.703,1.305,0,1,1121490,1023.339,1574.444,7867.006,15834.038,-1010.164,0.060,-0.017,-1.584,-1.505,-82.885,7.576E13,0.021,5.371E-5,1.905E-7,2.939E-8,-1.693E-15,1.968E-10,-1.403E-15,5.511,4.989,0.522,47.666
47,MAX_File_163_10-8-19_DYM_8_6_Prox_Chat-g_CalB-r_CalR-b_SP-m.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,83948.574,353.249,1256.626,978.352,1.000,1.353,0.739,1.436,0,1,1121745,358.535,1605.915,7403.183,12284.626,495.466,-0.036,0.240,-1.575,-1.366,84.262,2.783E13,0.018,1.972E-5,3.745E-7,1.023E-7,1.824E-14,3.063E-10,8.271E-15,5.139,4.766,0.373,49.222
48,MAX_File_163_10-8-19_DYM_8_6_Prox_Chat-g_CalB-r_CalR-b_SP-m.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,157449.806,616.386,1193.776,1355.204,1.000,1.163,0.860,1.415,0,1,1498635,596.500,1681.374,15462.658,20649.850,4580.127,0.203,0.012,-1.520,-1.404,59.761,1.661E14,0.024,4.934E-5,5.822E-7,5.537E-9,-3.136E-16,3.838E-11,2.115E-17,5.640,5.207,0.433,49.365
49,MAX_File_163_10-8-19_DYM_8_6_Prox_Chat-g_CalB-r_CalR-b_SP-m.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,70098.106,1183.174,1142.662,823.882,1.000,1.150,0.869,1.635,0,1,928965,1186.418,1742.485,8109.582,5829.960,-86.461,-0.007,-0.106,-1.400,-1.320,-2.169,4.855E12,0.015,6.056E-6,2.225E-7,1.416E-8,4.908E-16,2.373E-11,-6.257E-16,4.807,4.568,0.239,30.328
50,MAX_File_163_10-8-19_DYM_8_6_Prox_Chat-g_CalB-r_CalR-b_SP-m.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,60088.842,216.947,1135.847,852.659,1.000,1.149,0.870,1.279,0,1,774180,214.336,1743.310,8175.817,7274.182,1555.520,-0.168,-0.091,-1.469,-1.575,36.919,8.122E12,0.020,1.750E-5,5.093E-7,1.662E-7,-1.132E-14,-3.221E-11,-4.701E-14,5.273,4.966,0.307,35.563
51,MAX_File_163_10-8-19_DYM_8_6_Prox_Chat-g_CalB-r_CalR-b_SP-m.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,841773.604,740.951,858.701,3806.357,0.730,2.004,0.499,1.388,0,1,5785185,836.389,1991.724,168861.141,45633.334,2042.351,-0.310,0.348,-1.301,-1.364,0.949,8.795E16,0.037,4.542E-4,2.568E-6,2.406E-6,4.851E-12,4.839E-8,3.500E-12,6.548,5.603,0.945,64.144
52,MAX_File_163_10-8-19_DYM_8_6_Prox_Chat-g_CalB-r_CalR-b_SP-m.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,70101.546,1282.372,948.811,899.828,1.000,1.527,0.655,1.469,0,1,951915,1281.756,1927.351,4939.347,10421.580,-582.234,-0.162,0.072,-1.400,-1.426,-84.004,2.990E13,0.016,3.466E-5,1.182E-7,3.847E-9,8.194E-17,1.393E-11,-3.858E-18,5.141,4.589,0.552,46.980
53,MAX_File_163_10-8-19_DYM_8_6_Prox_Chat-g_CalB-r_CalR-b_SP-m.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,49018.788,1078.298,982.887,773.692,1.000,1.139,0.878,1.354,0,1,741540,1072.962,1903.634,4974.319,6183.783,1320.987,0.223,0.039,-1.355,-1.546,57.299,6.261E12,0.015,1.535E-5,1.106E-7,4.626E-8,2.264E-15,1.624E-10,-2.414E-15,4.925,4.541,0.385,38.889
54,MAX_File_163_10-8-19_DYM_8_6_Prox_Chat-g_CalB-r_CalR-b_SP-m.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,20797.205,1375.890,857.565,516.506,0.980,2.146,0.466,1.461,0,1,510000,1378.567,2020.139,1135.511,4420.758,-378.719,-0.138,0.057,-1.554,-1.369,-83.508,5.797E12,0.011,4.370E-5,5.546E-9,4.644E-9,-1.229E-18,2.869E-11,-2.353E-17,4.810,3.794,1.015,63.686
55,MAX_File_163_10-8-19_DYM_8_6_Prox_Chat-g_CalB-r_CalR-b_SP-m.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,32321.391,1459.185,587.233,677.078,0.886,1.303,0.768,1.281,0,1,525555,1432.165,2269.065,1640.800,5117.348,372.122,0.760,0.532,-0.358,-1.159,83.958,6.643E12,0.013,4.576E-5,1.100E-6,2.996E-7,-1.792E-14,5.108E-10,1.711E-13,4.975,4.131,0.844,52.045
56,MAX_File_163_10-8-19_DYM_8_6_Prox_Chat-g_CalB-r_CalR-b_SP-m.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,246303.814,1308.875,369.529,1899.594,0.858,1.174,0.852,1.423,0,1,1621290,1289.196,2463.020,17103.184,31174.859,5632.744,0.097,0.482,-1.255,-1.311,70.660,5.268E14,0.030,1.236E-4,7.347E-6,2.408E-6,6.606E-12,2.226E-8,7.676E-12,6.034,5.468,0.566,53.758
