 ,Image,Area,X,Y,Perim.,Circ.,AR,Round,Solidity,Cutoff,Factor,Mass,xC,yC,xxVar,yyVar,xyVar,xSkew,ySkew,xKurt,yKurt,Orient.,Eccentr.,Hu0,Hu1,Hu2,Hu3,Hu4,Hu5,Hu6,Ext.,Disp.,Elong.,CutAngle
98,MAX_File_170_02-12-19_KYM_3_1_Prox2_GGRP-g_Hu-b.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,72381.132,1228.071,374.910,1002.173,0.906,1.349,0.742,1.533,0,1,1949985,1218.881,1697.957,9580.251,6142.172,-3083.637,0.072,0.277,-1.350,-1.481,-30.431,9.722E13,0.008,1.311E-5,2.986E-8,7.813E-10,3.704E-18,4.809E-13,-7.223E-19,4.227,3.529,0.698,52.337
99,MAX_File_170_02-12-19_KYM_3_1_Prox2_GGRP-g_Hu-b.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,634956.032,1185.773,241.769,3875.930,0.531,2.716,0.368,1.739,0,1,11899830,1132.568,1828.496,129223.828,18286.614,-8186.710,0.073,0.033,-1.124,-1.260,-4.198,1.496E17,0.012,8.880E-5,1.709E-8,4.627E-9,4.106E-17,4.359E-11,2.544E-18,5.128,3.690,1.438,74.730
100,MAX_File_170_02-12-19_KYM_3_1_Prox2_GGRP-g_Hu-b.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,46150.191,686.374,353.281,752.130,1.000,1.032,0.969,1.364,0,1,1286475,683.266,1736.974,5104.636,5577.706,1085.454,0.027,0.052,-1.409,-1.523,51.147,6.351E12,0.008,2.983E-6,6.937E-10,2.829E-10,-5.599E-20,4.749E-13,1.122E-19,4.006,3.702,0.305,45.090
101,MAX_File_170_02-12-19_KYM_3_1_Prox2_GGRP-g_Hu-b.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,87975.535,1343.428,276.857,1094.772,0.922,1.287,0.777,1.569,0,1,2122365,1336.489,1838.188,6442.617,12222.431,-2333.306,0.022,-0.201,-1.229,-1.332,-70.541,1.171E14,0.009,1.225E-5,4.230E-8,1.598E-8,3.752E-16,4.817E-11,-1.788E-16,4.300,3.692,0.608,64.683
102,MAX_File_170_02-12-19_KYM_3_1_Prox2_GGRP-g_Hu-b.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,116546.098,508.292,237.203,1319.403,0.841,1.228,0.814,1.427,0,1,2494665,500.468,1875.309,9265.000,15147.348,-2402.835,0.039,-0.195,-1.410,-1.296,-70.376,1.439E14,0.010,9.271E-6,5.351E-8,3.579E-9,3.143E-18,9.491E-12,-4.943E-17,4.362,3.897,0.464,51.624
103,MAX_File_170_02-12-19_KYM_3_1_Prox2_GGRP-g_Hu-b.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,128314.905,233.598,228.311,1389.442,0.835,1.187,0.842,1.539,0,1,2629050,220.355,1885.899,13873.359,13847.794,4484.805,0.196,-0.185,-1.556,-1.356,44.918,2.115E14,0.011,1.164E-5,2.275E-7,4.627E-9,4.140E-17,1.567E-11,1.443E-16,4.483,3.999,0.484,41.474
104,MAX_File_170_02-12-19_KYM_3_1_Prox2_GGRP-g_Hu-b.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,0.231,93.968,423.216,1.359,1.000,1.000,1.000,1.000,0,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000
105,MAX_File_170_02-12-19_KYM_3_1_Prox2_GGRP-g_Hu-b.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,87917.778,883.202,233.598,1098.472,0.916,1.093,0.915,1.577,0,1,2026230,881.866,1840.749,7647.129,8619.107,-902.186,-0.017,0.299,-1.299,-1.284,-59.155,8.511E12,0.008,1.023E-6,6.960E-8,5.620E-10,3.170E-18,7.028E-14,1.519E-18,3.856,3.674,0.183,37.465
106,MAX_File_170_02-12-19_KYM_3_1_Prox2_GGRP-g_Hu-b.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,68854.487,1459.986,242.009,919.489,1.000,1.034,0.968,1.603,0,1,1658520,1462.498,1864.282,6584.224,6814.054,-2153.953,-0.210,-0.060,-1.322,-1.456,-46.527,3.087E13,0.008,6.766E-6,2.382E-8,1.334E-9,6.638E-18,2.467E-12,3.534E-18,4.097,3.615,0.482,53.668
107,MAX_File_170_02-12-19_KYM_3_1_Prox2_GGRP-g_Hu-b.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,61506.866,1633.502,212.689,881.415,0.995,1.020,0.981,1.466,0,1,1676880,1627.415,1870.940,5889.205,7997.112,-957.372,0.122,0.166,-1.488,-1.519,-68.875,1.360E13,0.008,2.884E-6,2.080E-8,1.046E-9,6.020E-20,2.127E-13,4.880E-18,3.999,3.699,0.300,49.246
108,MAX_File_170_02-12-19_KYM_3_1_Prox2_GGRP-g_Hu-b.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,41978.746,1000.962,199.471,843.008,0.742,1.581,0.632,1.351,0,1,1425960,1012.596,1898.841,2992.079,7716.846,-1049.515,-0.173,-0.054,-1.496,-1.411,-78.023,3.811E13,0.008,1.315E-5,2.804E-8,5.953E-10,-1.582E-18,-2.099E-12,1.847E-18,4.157,3.397,0.760,60.306
109,MAX_File_170_02-12-19_KYM_3_1_Prox2_GGRP-g_Hu-b.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,38873.728,1145.879,183.610,757.854,0.851,1.439,0.695,1.213,0,1,1282140,1144.543,1907.877,3873.395,6704.848,-605.266,0.028,-0.010,-1.656,-1.467,-78.426,1.216E13,0.008,5.768E-6,2.327E-8,1.950E-9,-1.233E-17,-4.032E-12,-4.527E-18,4.093,3.661,0.432,49.158
110,MAX_File_170_02-12-19_KYM_3_1_Prox2_GGRP-g_Hu-b.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,66875.037,691.901,147.801,1019.340,0.809,1.411,0.709,1.374,0,1,1786785,690.036,1964.123,9697.782,5856.819,-360.169,0.045,-0.297,-1.348,-1.473,-5.311,2.729E13,0.009,4.784E-6,8.173E-8,8.094E-10,3.839E-18,-4.552E-13,-5.348E-18,4.125,3.755,0.370,44.723
111,MAX_File_170_02-12-19_KYM_3_1_Prox2_GGRP-g_Hu-b.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,28561.322,236.241,48.786,742.993,0.650,3.000,0.333,1.245,0,1,840225,234.432,2023.612,11544.550,582.171,-423.437,0.117,0.745,-1.474,-0.461,-2.209,1.016E14,0.014,1.712E-4,1.684E-7,6.749E-8,6.128E-15,2.336E-10,-3.772E-15,5.462,3.286,2.176,71.126
112,MAX_File_170_02-12-19_KYM_3_1_Prox2_GGRP-g_Hu-b.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,11786.827,453.497,39.173,432.069,0.793,1.920,0.521,1.165,0,1,406725,446.633,2030.869,2881.275,224.921,243.721,0.126,1.569,-1.481,2.707,5.199,2.967E12,0.008,4.409E-5,6.890E-8,2.187E-8,3.408E-16,-2.616E-12,-7.776E-16,4.516,2.596,1.920,60.853
