 ,Image,Area,X,Y,Perim.,Circ.,AR,Round,Solidity,Cutoff,Factor,Mass,xC,yC,xxVar,yyVar,xyVar,xSkew,ySkew,xKurt,yKurt,Orient.,Eccentr.,Hu0,Hu1,Hu2,Hu3,Hu4,Hu5,Hu6,Ext.,Disp.,Elong.,CutAngle
250,Cropped_MAX_File_160_10-21-19_COQF_2_1_Mid_Chat-g_CalRChat-r.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,113313.097,5498.864,2833.460,1119.483,1.000,1.079,0.926,1.494,0,1,690285,5508.528,1571.700,11049.177,13235.943,-472.853,-0.044,0.066,-1.511,-1.491,-78.307,3.918E12,0.035,1.191E-5,2.080E-7,1.494E-8,3.505E-16,5.104E-11,-7.550E-16,5.952,5.810,0.142,45.864
251,Cropped_MAX_File_160_10-21-19_COQF_2_1_Mid_Chat-g_CalRChat-r.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,92018.468,1995.458,2857.684,989.976,1.000,1.078,0.928,1.628,0,1,603075,2011.113,1545.312,8941.663,8806.204,663.556,-0.111,0.074,-1.276,-1.352,42.086,1.073E12,0.029,4.893E-6,1.856E-6,2.306E-8,-4.416E-15,5.281E-12,-1.801E-15,5.664,5.555,0.109,51.366
252,Cropped_MAX_File_160_10-21-19_COQF_2_1_Mid_Chat-g_CalRChat-r.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,14285.051,5977.290,2941.711,374.660,1.000,1.079,0.927,1.724,0,1,182835,5979.548,1464.312,1235.709,1495.264,-95.013,-2.913E-4,-0.071,-1.281,-1.362,-71.896,18919580904.028,0.015,3.096E-6,4.114E-7,6.133E-8,6.297E-15,3.517E-11,-7.431E-15,4.742,4.571,0.171,39.543
253,Cropped_MAX_File_160_10-21-19_COQF_2_1_Mid_Chat-g_CalRChat-r.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,48714.042,2743.376,2880.394,731.330,1.000,1.220,0.820,1.403,0,1,396015,2748.875,1526.364,4317.224,7325.402,150.644,-0.034,0.160,-1.523,-1.521,87.140,3.620E12,0.029,5.828E-5,7.135E-7,3.177E-7,1.469E-13,1.800E-9,-3.618E-14,5.891,5.507,0.383,42.751
254,Cropped_MAX_File_160_10-21-19_COQF_2_1_Mid_Chat-g_CalRChat-r.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,11534.399,6599.546,2926.571,332.420,1.000,1.088,0.919,1.664,0,1,167280,6603.275,1478.479,1062.723,1263.693,1.879,-0.080,0.048,-1.414,-1.444,89.464,6758654842.742,0.014,1.444E-6,1.425E-7,3.535E-9,-2.193E-17,-3.682E-12,-7.624E-17,4.597,4.472,0.125,20.236
255,Cropped_MAX_File_160_10-21-19_COQF_2_1_Mid_Chat-g_CalRChat-r.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,18319.340,234.671,2897.805,443.633,1.000,1.459,0.685,1.498,0,1,222360,226.611,1508.679,1345.450,2743.956,-426.355,0.252,-0.038,-1.329,-1.403,-74.314,596576362879.149,0.018,5.426E-5,2.708E-7,1.718E-8,-3.081E-16,1.037E-10,-1.131E-15,5.367,4.755,0.612,48.249
256,Cropped_MAX_File_160_10-21-19_COQF_2_1_Mid_Chat-g_CalRChat-r.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,45303.234,1736.563,2846.329,663.066,1.000,1.328,0.753,1.856,0,1,363120,1734.397,1560.644,2821.446,4916.871,-1012.006,-0.028,0.003,-1.153,-1.171,-67.997,3.082E12,0.021,6.437E-5,2.771E-9,1.890E-9,-3.621E-19,-2.139E-12,-4.311E-18,5.555,4.983,0.571,51.646
257,Cropped_MAX_File_160_10-21-19_COQF_2_1_Mid_Chat-g_CalRChat-r.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,77751.755,6343.679,2756.245,1145.911,0.744,2.070,0.483,1.411,0,1,703035,6343.315,1651.233,3848.212,15874.556,1337.039,-0.069,0.051,-1.433,-1.322,83.732,1.067E14,0.028,3.071E-4,2.435E-7,5.706E-9,2.011E-16,9.746E-11,6.937E-17,6.190,5.133,1.057,61.922
258,Cropped_MAX_File_160_10-21-19_COQF_2_1_Mid_Chat-g_CalRChat-r.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,48108.898,5892.506,2828.917,682.489,1.000,1.205,0.830,1.665,0,1,370770,5886.266,1578.343,4440.859,5650.899,-1721.107,0.097,0.027,-1.470,-1.343,-54.684,4.936E12,0.027,9.684E-5,1.435E-6,6.407E-8,-2.164E-15,3.360E-10,-1.930E-14,5.892,5.346,0.546,52.763
259,Cropped_MAX_File_160_10-21-19_COQF_2_1_Mid_Chat-g_CalRChat-r.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,41445.445,4436.790,2851.628,677.409,1.000,1.195,0.837,1.500,0,1,412335,4437.634,1562.004,5651.649,3904.556,1596.714,-0.045,-0.109,-1.505,-1.545,30.659,5.464E12,0.023,7.793E-5,2.244E-7,6.088E-8,-6.755E-15,4.586E-10,2.235E-15,5.680,5.102,0.579,43.848
260,Cropped_MAX_File_160_10-21-19_COQF_2_1_Mid_Chat-g_CalRChat-r.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,7986.059,7202.120,2892.506,310.515,1.000,1.288,0.776,1.547,0,1,126225,7192.019,1516.276,398.661,1099.122,33.059,0.506,-0.194,-0.856,-1.476,87.304,62483429346.754,0.012,3.107E-5,5.433E-7,1.334E-7,-3.021E-14,-6.341E-10,-1.939E-14,4.804,4.069,0.735,42.518
261,Cropped_MAX_File_160_10-21-19_COQF_2_1_Mid_Chat-g_CalRChat-r.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,39540.618,5071.158,2828.160,615.290,1.000,1.304,0.767,1.834,0,1,353430,5079.995,1575.282,2864.913,4496.256,943.542,-0.178,0.111,-1.354,-1.229,65.421,2.199E12,0.021,4.981E-5,3.032E-7,1.153E-8,-5.141E-16,-8.141E-11,4.483E-16,5.482,4.973,0.509,57.051
262,Cropped_MAX_File_160_10-21-19_COQF_2_1_Mid_Chat-g_CalRChat-r.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,52338.025,5234.671,2803.179,715.493,1.000,1.372,0.729,1.722,0,1,395250,5230.938,1604.546,3691.705,6172.071,622.387,-0.037,-0.073,-1.400,-1.243,76.675,3.044E12,0.025,4.930E-5,1.813E-7,5.755E-8,4.893E-15,1.198E-10,3.258E-15,5.679,5.262,0.417,47.683
263,Cropped_MAX_File_160_10-21-19_COQF_2_1_Mid_Chat-g_CalRChat-r.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,26777.594,6531.416,2857.684,514.290,1.000,1.192,0.839,1.564,0,1,251685,6534.035,1551.944,3565.129,2149.051,-251.611,-0.120,0.040,-1.513,-1.283,-9.782,568433124766.584,0.023,3.565E-5,7.385E-7,2.246E-7,8.644E-14,5.805E-10,2.998E-14,5.522,5.133,0.389,37.494
264,Cropped_MAX_File_160_10-21-19_COQF_2_1_Mid_Chat-g_CalRChat-r.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,47196.599,4641.938,2813.777,660.988,1.000,1.021,0.979,1.670,0,1,417945,4645.072,1602.290,5076.200,4224.381,572.718,-0.030,-0.188,-1.465,-1.246,26.682,851612637101.349,0.022,1.166E-5,1.589E-7,1.826E-8,9.238E-16,-4.028E-11,3.369E-16,5.362,5.139,0.223,26.489
