 ,Image,Area,X,Y,Perim.,Circ.,AR,Round,Solidity,Cutoff,Factor,Mass,xC,yC,xxVar,yyVar,xyVar,xSkew,ySkew,xKurt,yKurt,Orient.,Eccentr.,Hu0,Hu1,Hu2,Hu3,Hu4,Hu5,Hu6,Ext.,Disp.,Elong.,CutAngle
37,MAX_File_86_01-31-2019_CYM_1_4_Calb2_3B_YFP_Mid_GFP-g_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,49455.923,721.970,549.242,757.104,1.000,1.295,0.772,1.586,0,1,469455,727.010,938.813,3639.410,7594.687,39.111,-0.059,0.120,-1.510,-1.508,89.434,7.347E12,0.024,7.101E-5,4.232E-7,1.220E-7,2.770E-14,6.034E-10,-8.010E-16,5.696,5.165,0.531,48.184
38,MAX_File_86_01-31-2019_CYM_1_4_Calb2_3B_YFP_Mid_GFP-g_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,35013.774,130.303,581.061,610.026,1.000,1.008,0.992,1.406,0,1,306765,133.845,919.199,3779.893,4206.324,362.047,-0.257,-0.153,-1.470,-1.540,60.247,216623930962.851,0.026,7.504E-6,4.708E-7,5.537E-7,-1.749E-13,3.380E-10,2.222E-13,5.527,5.374,0.152,26.140
39,MAX_File_86_01-31-2019_CYM_1_4_Calb2_3B_YFP_Mid_GFP-g_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,5286.961,447.727,602.273,216.354,1.000,1.043,0.959,1.618,0,1,115005,450.448,888.724,552.416,569.169,-46.579,-0.123,0.122,-1.550,-1.437,-50.097,1030337467.893,0.010,6.774E-7,1.815E-8,1.481E-9,-4.909E-18,1.002E-12,-5.902E-18,4.083,3.961,0.122,25.156
40,MAX_File_86_01-31-2019_CYM_1_4_Calb2_3B_YFP_Mid_GFP-g_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,10817.264,519.697,571.212,338.213,1.000,1.226,0.816,1.766,0,1,181815,514.320,919.388,1203.084,755.073,99.237,0.263,0.188,-1.334,-1.339,11.947,43654969246.909,0.011,7.263E-6,1.357E-7,6.036E-9,1.898E-17,1.530E-11,-1.717E-16,4.431,4.062,0.369,45.798
41,MAX_File_86_01-31-2019_CYM_1_4_Calb2_3B_YFP_Mid_GFP-g_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,57254.362,340.152,521.212,826.774,1.000,1.853,0.540,1.452,0,1,524025,341.139,967.250,12615.740,3620.392,-495.761,0.056,0.141,-1.557,-1.607,-3.145,4.292E13,0.031,2.982E-4,8.629E-9,7.337E-8,-3.556E-16,9.257E-10,-1.812E-15,6.273,5.365,0.908,59.838
42,MAX_File_86_01-31-2019_CYM_1_4_Calb2_3B_YFP_Mid_GFP-g_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,34694.674,594.697,491.667,602.926,1.000,1.067,0.937,1.541,0,1,308805,593.232,1005.547,3758.758,3414.582,434.875,-0.046,-0.084,-1.410,-1.450,34.205,270180345608.461,0.023,9.175E-6,3.175E-7,4.829E-9,5.462E-17,-1.437E-11,1.810E-16,5.395,5.206,0.189,26.798
43,MAX_File_86_01-31-2019_CYM_1_4_Calb2_3B_YFP_Mid_GFP-g_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,8780.992,40.152,468.939,340.103,0.954,1.471,0.680,1.223,0,1,88230,59.183,1025.749,238.109,1728.614,220.652,-0.343,0.058,-1.170,-1.659,81.754,213194799382.615,0.022,3.104E-4,1.785E-6,2.665E-7,-1.578E-13,-4.599E-9,-9.427E-14,5.999,4.451,1.547,47.365
44,MAX_File_86_01-31-2019_CYM_1_4_Calb2_3B_YFP_Mid_GFP-g_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,86831.956,1106.061,370.455,973.090,1.000,1.026,0.975,1.466,0,1,600525,1110.884,1121.097,9762.194,10011.346,680.280,-0.047,-0.082,-1.537,-1.554,50.189,1.149E12,0.033,5.305E-6,6.878E-8,3.326E-8,-6.442E-16,6.962E-11,1.454E-15,5.819,5.718,0.101,39.026
45,MAX_File_86_01-31-2019_CYM_1_4_Calb2_3B_YFP_Mid_GFP-g_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,14049.587,145.455,457.576,407.479,1.000,1.324,0.756,1.343,0,1,184365,142.662,1033.236,2127.305,1275.574,-104.465,-3.820E-4,0.056,-1.423,-1.629,-6.891,141794619140.982,0.018,2.263E-5,9.654E-9,1.573E-9,9.444E-19,2.315E-12,-6.055E-18,5.217,4.837,0.380,51.936
46,MAX_File_86_01-31-2019_CYM_1_4_Calb2_3B_YFP_Mid_GFP-g_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,103301.194,330.303,356.818,1300.096,0.768,1.974,0.507,1.170,0,1,726495,344.042,1142.091,21143.290,6755.579,431.419,-0.104,-0.130,-1.335,-1.680,1.716,1.509E14,0.038,3.936E-4,6.000E-7,1.979E-7,4.221E-14,3.610E-9,-5.355E-14,6.544,5.719,0.825,64.765
47,MAX_File_86_01-31-2019_CYM_1_4_Calb2_3B_YFP_Mid_GFP-g_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,20518.825,908.333,393.939,505.488,1.000,1.329,0.752,1.386,0,1,246075,902.306,1097.471,3084.340,1810.939,-430.269,0.137,0.069,-1.599,-1.510,-17.025,581247918043.869,0.020,3.901E-5,4.605E-9,7.909E-8,-1.509E-15,2.931E-10,3.115E-17,5.388,4.919,0.469,42.569
48,MAX_File_86_01-31-2019_CYM_1_4_Calb2_3B_YFP_Mid_GFP-g_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,3328.742,1449.242,404.545,200.342,1.000,1.724,0.580,1.687,0,1,57375,1446.286,1086.522,135.460,519.720,162.569,0.239,-0.078,-1.054,-1.293,69.882,14537107503.504,0.011,7.697E-5,5.811E-7,6.907E-8,-9.369E-15,-3.629E-10,1.018E-14,5.016,3.550,1.466,50.835
49,MAX_File_86_01-31-2019_CYM_1_4_Calb2_3B_YFP_Mid_GFP-g_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,67954.545,690.152,328.030,889.739,1.000,1.448,0.691,1.516,0,1,488325,682.198,1143.256,11488.531,4897.886,-2043.571,0.103,0.386,-1.469,-1.252,-15.902,2.937E13,0.034,2.522E-4,4.862E-6,3.816E-9,-3.123E-16,3.468E-12,4.154E-16,6.308,5.566,0.742,59.218
50,MAX_File_86_01-31-2019_CYM_1_4_Calb2_3B_YFP_Mid_GFP-g_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,40525.712,1375.000,329.545,674.702,1.000,1.094,0.914,1.405,0,1,326655,1364.146,1159.161,3745.015,5589.443,53.281,0.339,0.024,-1.476,-1.652,88.347,1.115E12,0.029,3.199E-5,6.942E-7,3.927E-7,1.559E-13,-1.822E-9,-1.332E-13,5.777,5.488,0.289,40.737
51,MAX_File_86_01-31-2019_CYM_1_4_Calb2_3B_YFP_Mid_GFP-g_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,39336.547,88.636,303.788,670.417,1.000,1.296,0.772,1.559,0,1,314160,99.251,1187.716,2475.636,5829.163,1083.558,-0.237,-0.107,-1.137,-1.346,73.564,5.009E12,0.026,1.615E-4,5.421E-7,3.155E-8,-1.792E-15,3.740E-10,3.716E-15,5.971,5.215,0.756,65.399
