 ,Image,Area,X,Y,Perim.,Circ.,AR,Round,Solidity,Cutoff,Factor,Mass,xC,yC,xxVar,yyVar,xyVar,xSkew,ySkew,xKurt,yKurt,Orient.,Eccentr.,Hu0,Hu1,Hu2,Hu3,Hu4,Hu5,Hu6,Ext.,Disp.,Elong.,CutAngle
786,Croped_MAX_File_149_10-21-19_COQF_2_1_Distal_Chat-g_CalRChat-r.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,30852.969,4300.636,1265.516,548.832,1.000,1.294,0.773,1.900,0,1,307275,4297.997,3267.186,2168.492,3757.471,-1183.658,0.054,0.146,-1.276,-1.305,-61.935,2.498E12,0.019,8.610E-5,1.863E-7,6.380E-8,6.870E-15,5.823E-10,1.081E-15,5.516,4.760,0.757,60.482
787,Croped_MAX_File_149_10-21-19_COQF_2_1_Distal_Chat-g_CalRChat-r.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,43612.129,1807.448,1244.323,700.488,1.000,1.279,0.782,1.516,0,1,415140,1803.019,3288.034,4245.923,5261.838,-817.593,0.107,0.063,-1.564,-1.337,-60.926,1.538E12,0.023,2.150E-5,6.614E-7,1.049E-8,-8.736E-16,-1.453E-11,2.055E-17,5.464,5.167,0.296,56.780
788,Croped_MAX_File_149_10-21-19_COQF_2_1_Distal_Chat-g_CalRChat-r.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,28483.542,5793.218,1275.356,538.065,1.000,1.027,0.973,1.845,0,1,268770,5790.027,3261.328,2411.103,2547.538,-859.081,0.104,0.116,-1.247,-1.192,-47.270,798432841843.168,0.018,4.112E-5,6.211E-7,4.198E-8,6.775E-15,2.419E-10,1.857E-16,5.316,4.793,0.523,58.034
789,Croped_MAX_File_149_10-21-19_COQF_2_1_Distal_Chat-g_CalRChat-r.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,22005.426,927.187,1282.925,464.821,1.000,1.021,0.980,1.677,0,1,283305,926.803,3257.152,2305.377,2375.236,276.911,-0.138,0.054,-1.462,-1.526,48.595,88277504237.884,0.017,3.882E-6,3.401E-8,4.154E-8,-1.134E-15,-4.960E-11,-1.073E-15,4.889,4.716,0.173,46.713
790,Croped_MAX_File_149_10-21-19_COQF_2_1_Distal_Chat-g_CalRChat-r.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,16356.840,3300.030,1293.521,370.663,1.000,1.036,0.965,1.928,0,1,197625,3299.713,3247.194,1501.802,1461.616,-508.330,-0.002,-0.040,-1.285,-1.304,-43.868,204583507855.542,0.015,2.651E-5,1.025E-8,1.067E-9,-1.456E-18,5.006E-12,-3.213E-18,5.012,4.496,0.516,55.421
791,Croped_MAX_File_149_10-21-19_COQF_2_1_Distal_Chat-g_CalRChat-r.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,11200.929,5469.270,1285.195,408.022,0.845,1.808,0.553,1.165,0,1,146370,5467.335,3254.084,888.816,2550.826,237.811,0.038,0.068,-1.745,-1.586,82.015,437425780809.167,0.023,1.395E-4,4.195E-8,7.399E-8,-7.192E-16,8.544E-10,-4.059E-15,5.822,5.025,0.797,57.349
792,Croped_MAX_File_149_10-21-19_COQF_2_1_Distal_Chat-g_CalRChat-r.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,13597.855,1943.688,1296.549,397.811,1.000,1.246,0.802,1.381,0,1,203235,1950.969,3245.216,2065.517,1373.518,-112.272,-0.289,-0.274,-1.433,-1.513,-8.989,107568592730.091,0.017,1.281E-5,1.025E-8,1.878E-7,-7.974E-15,2.955E-10,-2.089E-15,5.038,4.728,0.310,48.742
793,Croped_MAX_File_149_10-21-19_COQF_2_1_Distal_Chat-g_CalRChat-r.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,33841.106,339.086,1230.699,606.812,1.000,1.365,0.732,1.754,0,1,316455,334.937,3317.750,2255.743,4307.593,-115.315,0.056,-0.149,-1.312,-1.274,-86.793,1.349E12,0.021,4.257E-5,1.647E-6,2.728E-8,3.807E-15,-1.092E-10,-4.351E-15,5.449,4.979,0.470,50.012
794,Croped_MAX_File_149_10-21-19_COQF_2_1_Distal_Chat-g_CalRChat-r.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,59872.726,5868.907,1195.883,826.150,1.000,1.296,0.772,1.428,0,1,474300,5877.865,3339.139,5852.815,7839.468,-221.686,-0.145,0.025,-1.549,-1.426,-83.710,1.965E12,0.029,1.842E-5,3.147E-7,1.463E-7,2.698E-14,7.409E-11,1.606E-14,5.731,5.515,0.216,48.609
795,Croped_MAX_File_149_10-21-19_COQF_2_1_Distal_Chat-g_CalRChat-r.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,22266.659,6278.383,1232.970,484.975,1.000,1.557,0.642,1.633,0,1,250155,6280.115,3309.612,1700.204,3417.224,-834.565,-0.030,-0.073,-1.463,-1.444,-67.905,1.434E12,0.020,9.163E-5,9.086E-7,1.139E-7,-9.872E-16,2.307E-10,-3.663E-14,5.588,4.856,0.732,53.135
796,Croped_MAX_File_149_10-21-19_COQF_2_1_Distal_Chat-g_CalRChat-r.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,40743.151,2876.930,1218.589,662.105,1.000,1.102,0.907,1.571,0,1,374340,2888.063,3322.681,3584.627,4878.804,-635.377,-0.206,-0.157,-1.342,-1.376,-67.762,1.231E12,0.023,2.348E-5,6.514E-7,2.954E-8,-2.659E-15,-1.429E-10,-3.118E-15,5.459,5.145,0.314,60.078
797,Croped_MAX_File_149_10-21-19_COQF_2_1_Distal_Chat-g_CalRChat-r.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,38724.326,3794.278,1226.915,676.356,1.000,1.016,0.985,1.333,0,1,334050,3794.717,3311.132,4283.329,4695.760,4.730,0.098,0.163,-1.499,-1.528,89.343,56851520416.756,0.027,1.525E-6,2.361E-7,3.234E-7,5.632E-15,2.631E-10,-8.918E-14,5.493,5.427,0.066,14.494
798,Croped_MAX_File_149_10-21-19_COQF_2_1_Distal_Chat-g_CalRChat-r.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,75015.062,5638.813,1183.772,848.418,1.000,1.057,0.946,1.574,0,1,555900,5642.475,3351.708,7829.759,8769.286,-695.305,-0.079,0.024,-1.455,-1.527,-62.022,1.566E12,0.030,9.114E-6,3.851E-7,3.908E-8,2.733E-15,-9.756E-11,-3.939E-15,5.719,5.573,0.146,26.316
799,Croped_MAX_File_149_10-21-19_COQF_2_1_Distal_Chat-g_CalRChat-r.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,20889.458,3113.836,1233.727,438.523,1.000,1.233,0.811,1.746,0,1,214965,3113.952,3302.491,1460.035,2580.178,-302.244,-0.039,0.171,-1.261,-1.447,-75.823,348270401713.554,0.019,3.506E-5,8.888E-7,1.510E-7,-1.065E-14,3.859E-11,-5.427E-14,5.307,4.837,0.471,43.912
