 ,Image,Area,X,Y,Perim.,Circ.,AR,Round,Solidity,Cutoff,Factor,Mass,xC,yC,xxVar,yyVar,xyVar,xSkew,ySkew,xKurt,yKurt,Orient.,Eccentr.,Hu0,Hu1,Hu2,Hu3,Hu4,Hu5,Hu6,Ext.,Disp.,Elong.,CutAngle
1,MAX_File_103_05-30-2019_DYF_6_5_Chat_YFP_Ds_GFP-g_nNOS-r_VIP-b.lif...1_Merging001_ProjMax001_AdjustClr001_AdjustClr001_AdjustClr001-watershed-lines.tif,8070875.313,1764.082,1144.761,13490.716,0.557,1.540,0.649,1.779,0,1,36110295,1997.111,1203.457,827064.623,385958.948,-64319.777,-0.088,-0.095,-1.108,-1.150,-8.129,7.624E18,0.034,1.619E-4,3.959E-7,1.296E-7,2.061E-14,1.645E-9,-2.088E-14,6.214,5.638,0.575,57.212
2,MAX_File_103_05-30-2019_DYF_6_5_Chat_YFP_Ds_GFP-g_nNOS-r_VIP-b.lif...1_Merging001_ProjMax001_AdjustClr001_AdjustClr001_AdjustClr001-watershed-lines.tif,25790.584,3635.675,2231.981,676.487,0.708,1.947,0.514,1.065,0,1,196605,3645.850,87.351,6578.249,751.719,-849.316,-0.204,-1.327,-1.489,0.639,-8.127,7.242E12,0.037,9.529E-4,8.818E-6,1.675E-6,-2.514E-12,-2.152E-8,-5.924E-12,6.771,5.066,1.705,61.618
3,MAX_File_103_05-30-2019_DYF_6_5_Chat_YFP_Ds_GFP-g_nNOS-r_VIP-b.lif...1_Merging001_ProjMax001_AdjustClr001_AdjustClr001_AdjustClr001-watershed-lines.tif,17909.873,3819.655,2234.252,496.706,0.912,1.466,0.682,1.219,0,1,157845,3820.915,71.412,3516.998,1202.374,-361.846,-0.046,-0.607,-1.531,-1.062,-8.681,928320952526.676,0.030,2.361E-4,6.585E-6,2.027E-6,-4.865E-12,-3.071E-8,-5.584E-12,6.180,5.361,0.819,51.182
4,MAX_File_103_05-30-2019_DYF_6_5_Chat_YFP_Ds_GFP-g_nNOS-r_VIP-b.lif...1_Merging001_ProjMax001_AdjustClr001_AdjustClr001_AdjustClr001-watershed-lines.tif,10111.707,3978.649,2257.723,402.975,0.782,2.500,0.400,1.528,0,1,104040,3980.219,42.202,2385.556,281.382,-652.480,-0.129,-0.565,-1.206,-0.781,-15.903,637814202291.472,0.026,5.664E-4,1.171E-6,3.112E-7,2.391E-14,-4.057E-9,-1.864E-13,6.307,3.932,2.376,69.748
5,MAX_File_103_05-30-2019_DYF_6_5_Chat_YFP_Ds_GFP-g_nNOS-r_VIP-b.lif...1_Merging001_ProjMax001_AdjustClr001_AdjustClr001_AdjustClr001-watershed-lines.tif,104749.026,3996.820,2147.184,1138.699,1.000,1.293,0.774,1.338,0,1,595425,4008.835,146.688,15116.469,9339.731,1600.192,0.098,0.164,-1.500,-1.471,14.493,2.597E13,0.041,1.230E-4,2.477E-6,8.113E-7,-9.419E-13,8.341E-9,-6.603E-13,6.385,5.986,0.399,33.122
6,MAX_File_103_05-30-2019_DYF_6_5_Chat_YFP_Ds_GFP-g_nNOS-r_VIP-b.lif...1_Merging001_ProjMax001_AdjustClr001_AdjustClr001_AdjustClr001-watershed-lines.tif,509946.434,4136.887,1455.936,4218.038,0.360,5.450,0.183,1.356,0,1,2203965,4102.858,878.568,6146.326,203660.101,-4674.295,0.175,-0.132,-1.077,-0.862,-88.645,8.617E16,0.095,0.008,1.898E-5,1.221E-5,1.859E-10,1.090E-6,-1.269E-12,8.211,5.672,2.539,83.157
7,MAX_File_103_05-30-2019_DYF_6_5_Chat_YFP_Ds_GFP-g_nNOS-r_VIP-b.lif...1_Merging001_ProjMax001_AdjustClr001_AdjustClr001_AdjustClr001-watershed-lines.tif,187043.643,2891.429,2067.686,1391.364,1.000,1.295,0.772,1.622,0,1,1028160,2910.964,220.499,27140.677,14446.129,1056.527,-0.120,-0.024,-1.514,-1.434,4.725,1.703E14,0.040,1.567E-4,7.736E-7,4.289E-7,2.291E-13,3.471E-9,-9.244E-14,6.407,5.945,0.462,54.206
8,MAX_File_103_05-30-2019_DYF_6_5_Chat_YFP_Ds_GFP-g_nNOS-r_VIP-b.lif...1_Merging001_ProjMax001_AdjustClr001_AdjustClr001_AdjustClr001-watershed-lines.tif,70878.248,2587.826,2113.870,897.613,1.000,1.623,0.616,1.988,0,1,502350,2591.297,188.043,10510.793,4042.453,-3074.941,-0.201,-0.100,-1.237,-1.327,-21.777,4.002E13,0.029,3.157E-4,1.950E-6,1.721E-7,2.436E-14,-7.040E-10,-9.669E-14,6.227,5.196,1.030,71.433
9,MAX_File_103_05-30-2019_DYF_6_5_Chat_YFP_Ds_GFP-g_nNOS-r_VIP-b.lif...1_Merging001_ProjMax001_AdjustClr001_AdjustClr001_AdjustClr001-watershed-lines.tif,37227.589,2063.901,2132.798,674.966,1.000,1.657,0.604,1.626,0,1,328695,2048.645,144.952,6298.522,2403.600,-936.231,0.247,0.116,-1.325,-1.446,-12.838,6.139E12,0.026,1.729E-4,3.270E-6,3.364E-7,1.632E-13,2.992E-9,3.128E-13,5.988,5.202,0.786,62.142
10,MAX_File_103_05-30-2019_DYF_6_5_Chat_YFP_Ds_GFP-g_nNOS-r_VIP-b.lif...1_Merging001_ProjMax001_AdjustClr001_AdjustClr001_AdjustClr001-watershed-lines.tif,116566.653,1821.623,2022.259,1250.474,0.937,1.032,0.969,1.247,0,1,668865,1819.869,265.081,13933.657,15424.893,-1178.568,0.040,0.070,-1.590,-1.567,-61.160,5.204E12,0.044,1.739E-5,3.157E-7,1.116E-7,4.010E-15,3.061E-10,2.057E-14,6.267,6.129,0.137,31.834
