 ,Image,Area,X,Y,Perim.,Circ.,AR,Round,Solidity,Cutoff,Factor,Mass,xC,yC,xxVar,yyVar,xyVar,xSkew,ySkew,xKurt,yKurt,Orient.,Eccentr.,Hu0,Hu1,Hu2,Hu3,Hu4,Hu5,Hu6,Ext.,Disp.,Elong.,CutAngle
11,MAX_File_96_01-30-2019_DYM_3_6_Chat_3BYFP_of_9-19-18_2_Pr_GFP-g_CalB_d28-m_Enk-r_Hu-b.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,11993.227,1601.545,2740.421,362.380,1.000,1.317,0.759,1.506,0,1,181815,1599.873,210.862,1052.772,1720.925,334.264,0.036,-0.022,-1.594,-1.483,67.492,162426098240.062,0.015,2.703E-5,1.806E-8,2.160E-9,2.022E-18,-3.406E-12,1.334E-17,5.034,4.522,0.512,47.549
12,MAX_File_96_01-30-2019_DYM_3_6_Chat_3BYFP_of_9-19-18_2_Pr_GFP-g_CalB_d28-m_Enk-r_Hu-b.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,88679.694,1431.925,2636.680,926.732,1.000,1.207,0.829,2.205,0,1,548760,1419.872,306.055,7581.140,8890.872,-3428.758,0.117,0.182,-1.276,-1.203,-50.406,2.675E13,0.030,1.619E-4,4.152E-6,5.564E-8,1.440E-14,7.015E-10,2.253E-14,6.098,5.445,0.653,68.323
13,MAX_File_96_01-30-2019_DYM_3_6_Chat_3BYFP_of_9-19-18_2_Pr_GFP-g_CalB_d28-m_Enk-r_Hu-b.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,11816.620,1258.519,2713.918,358.679,1.000,1.643,0.609,1.657,0,1,174165,1258.682,245.344,792.453,1918.499,-396.201,0.020,-0.226,-1.507,-1.250,-72.433,330195862403.905,0.016,6.250E-5,2.151E-7,6.119E-8,5.693E-15,4.698E-10,-4.108E-15,5.233,4.425,0.808,62.010
14,MAX_File_96_01-30-2019_DYM_3_6_Chat_3BYFP_of_9-19-18_2_Pr_GFP-g_CalB_d28-m_Enk-r_Hu-b.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,51541.747,1717.401,2598.819,824.561,0.953,2.000,0.500,1.302,0,1,429930,1711.346,350.703,3596.117,11154.783,521.636,0.125,-0.072,-1.676,-1.464,86.071,2.503E13,0.034,3.150E-4,8.604E-8,1.950E-7,-1.614E-14,3.295E-9,-1.944E-14,6.382,5.556,0.826,60.588
15,MAX_File_96_01-30-2019_DYM_3_6_Chat_3BYFP_of_9-19-18_2_Pr_GFP-g_CalB_d28-m_Enk-r_Hu-b.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,80716.320,81.781,2465.546,1209.172,0.694,3.132,0.319,1.518,0,1,504900,95.569,509.352,1568.842,24888.827,-2239.734,0.073,-0.322,-1.114,-1.168,-84.563,2.847E14,0.052,0.002,1.542E-5,1.154E-5,1.539E-10,5.410E-7,-5.231E-12,7.316,5.210,2.105,75.232
16,MAX_File_96_01-30-2019_DYM_3_6_Chat_3BYFP_of_9-19-18_2_Pr_GFP-g_CalB_d28-m_Enk-r_Hu-b.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,54037.182,629.259,2600.333,802.104,1.000,1.020,0.981,1.442,0,1,447270,631.751,353.658,6068.395,5617.848,-688.879,-0.119,0.064,-1.458,-1.508,-35.946,939807740611.901,0.026,1.050E-5,4.660E-7,2.070E-7,-6.082E-14,2.619E-10,2.081E-14,5.556,5.376,0.180,32.104
17,MAX_File_96_01-30-2019_DYM_3_6_Chat_3BYFP_of_9-19-18_2_Pr_GFP-g_CalB_d28-m_Enk-r_Hu-b.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,38959.065,1113.888,2627.594,649.556,1.000,1.307,0.765,1.702,0,1,344250,1117.753,323.143,4852.238,3111.281,-1827.896,-0.014,0.005,-1.343,-1.413,-32.268,5.644E12,0.023,1.384E-4,8.478E-8,4.457E-9,2.872E-17,5.205E-11,-8.173E-17,5.805,4.996,0.809,59.381
18,MAX_File_96_01-30-2019_DYM_3_6_Chat_3BYFP_of_9-19-18_2_Pr_GFP-g_CalB_d28-m_Enk-r_Hu-b.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,94757.731,1511.434,2542.026,1009.185,1.000,1.247,0.802,1.614,0,1,625515,1527.213,414.004,8436.311,13364.352,-1898.863,-0.156,-0.081,-1.444,-1.473,-71.190,2.421E13,0.035,9.893E-5,1.250E-7,1.503E-7,-2.057E-14,-3.336E-10,-1.034E-15,6.165,5.742,0.423,55.025
19,MAX_File_96_01-30-2019_DYM_3_6_Chat_3BYFP_of_9-19-18_2_Pr_GFP-g_CalB_d28-m_Enk-r_Hu-b.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,25929.132,1201.726,2552.628,583.769,0.956,1.565,0.639,1.409,0,1,311865,1202.899,404.200,1922.515,4430.947,-875.117,-0.203,-0.054,-1.588,-1.485,-72.547,2.918E12,0.020,9.619E-5,1.209E-7,4.261E-9,-8.132E-17,-3.600E-11,-5.238E-17,5.596,4.838,0.757,55.954
20,MAX_File_96_01-30-2019_DYM_3_6_Chat_3BYFP_of_9-19-18_2_Pr_GFP-g_CalB_d28-m_Enk-r_Hu-b.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,5926.659,1275.178,2583.674,269.611,1.000,1.789,0.559,1.341,0,1,116280,1276.500,365.444,443.352,1292.424,-112.228,-0.197,0.174,-1.579,-1.596,-82.596,89687190660.613,0.015,5.704E-5,5.245E-8,7.310E-8,4.169E-15,4.059E-10,-1.763E-15,5.171,4.367,0.804,54.856
21,MAX_File_96_01-30-2019_DYM_3_6_Chat_3BYFP_of_9-19-18_2_Pr_GFP-g_CalB_d28-m_Enk-r_Hu-b.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,45908.669,787.521,2501.136,783.589,0.940,1.036,0.965,1.282,0,1,402645,786.812,452.153,6266.301,4815.136,185.305,0.068,0.091,-1.604,-1.526,7.163,903225426868.410,0.028,1.384E-5,1.887E-7,6.570E-8,-7.229E-15,-1.789E-10,1.127E-15,5.645,5.449,0.196,30.970
