 ,Image,Area,X,Y,Perim.,Circ.,AR,Round,Solidity,Cutoff,Factor,Mass,xC,yC,xxVar,yyVar,xyVar,xSkew,ySkew,xKurt,yKurt,Orient.,Eccentr.,Hu0,Hu1,Hu2,Hu3,Hu4,Hu5,Hu6,Ext.,Disp.,Elong.,CutAngle
25,MAX_File_85_01-31-2019_CYM_1_4_Calb2_3B_YFP_DS_GFP-g_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,58642.140,191.609,1010.300,842.863,1.000,1.775,0.563,1.521,0,1,485265,182.739,457.798,11853.013,3538.960,-324.395,-0.010,0.148,-1.452,-1.441,-2.231,3.375E13,0.032,2.953E-4,7.775E-7,2.882E-8,4.259E-15,1.293E-10,-6.917E-16,6.292,5.417,0.875,65.509
26,MAX_File_85_01-31-2019_CYM_1_4_Calb2_3B_YFP_DS_GFP-g_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,120542.176,717.964,953.499,1265.606,0.946,1.535,0.651,1.271,0,1,717570,713.821,515.305,22553.196,10284.156,799.945,-0.075,0.060,-1.562,-1.635,3.715,1.099E14,0.046,2.973E-4,9.413E-7,5.258E-7,4.824E-14,8.710E-9,3.667E-13,6.657,6.086,0.572,48.734
27,MAX_File_85_01-31-2019_CYM_1_4_Calb2_3B_YFP_DS_GFP-g_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,51981.806,406.695,953.499,790.869,1.000,1.173,0.853,1.344,0,1,437325,415.954,522.704,7096.443,5557.189,-331.261,-0.061,-0.095,-1.505,-1.602,-11.644,1.228E12,0.029,1.468E-5,4.360E-7,7.706E-10,-1.404E-17,-8.633E-13,-1.570E-18,5.714,5.522,0.192,46.088
28,MAX_File_85_01-31-2019_CYM_1_4_Calb2_3B_YFP_DS_GFP-g_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,18831.560,2081.188,984.550,493.738,0.971,1.583,0.632,1.344,0,1,209100,2077.905,482.106,2750.707,1638.835,148.444,0.113,0.136,-1.308,-1.734,7.475,276932423594.819,0.021,3.029E-5,3.446E-7,9.510E-8,2.424E-15,4.264E-10,-1.704E-14,5.408,5.021,0.387,55.501
29,MAX_File_85_01-31-2019_CYM_1_4_Calb2_3B_YFP_DS_GFP-g_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,57187.558,1905.483,945.925,842.280,1.000,1.702,0.587,1.433,0,1,453900,1901.114,521.655,10171.174,4173.991,-274.886,0.065,-0.026,-1.475,-1.552,-2.619,1.646E13,0.032,1.760E-4,2.796E-7,1.988E-8,2.025E-16,1.341E-10,1.468E-15,6.168,5.522,0.646,52.515
30,MAX_File_85_01-31-2019_CYM_1_4_Calb2_3B_YFP_DS_GFP-g_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,74720.548,1638.897,914.874,979.705,0.978,1.710,0.585,1.349,0,1,544680,1640.109,552.242,14270.510,5606.327,-513.260,-0.083,0.024,-1.527,-1.587,-3.378,4.146E13,0.036,2.566E-4,1.473E-7,2.684E-7,3.655E-14,3.758E-9,-3.891E-14,6.395,5.715,0.679,53.379
31,MAX_File_85_01-31-2019_CYM_1_4_Calb2_3B_YFP_DS_GFP-g_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,7525.282,32.566,917.904,315.093,0.952,1.951,0.513,1.401,0,1,84150,42.636,558.531,188.182,1483.745,-102.825,-0.321,-0.112,-0.778,-1.472,-85.490,144803121935.818,0.020,2.430E-4,2.940E-6,3.556E-7,-3.393E-13,-5.238E-9,1.308E-13,5.828,4.303,1.525,58.580
32,MAX_File_85_01-31-2019_CYM_1_4_Calb2_3B_YFP_DS_GFP-g_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,89488.915,1030.748,853.529,1072.272,0.978,1.855,0.539,1.665,0,1,597210,1024.598,613.136,16737.938,4852.268,-2626.390,0.163,0.082,-1.309,-1.485,-11.921,1.008E14,0.036,4.735E-4,1.686E-6,3.798E-7,2.523E-13,4.952E-9,-1.695E-13,6.536,5.532,1.004,69.684
33,MAX_File_85_01-31-2019_CYM_1_4_Calb2_3B_YFP_DS_GFP-g_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,39294.363,1360.951,885.338,722.322,0.946,1.747,0.572,1.357,0,1,361080,1366.644,589.776,7591.307,2869.908,-509.630,-0.117,-0.172,-1.417,-1.677,-6.091,8.424E12,0.029,1.789E-4,1.339E-7,2.083E-7,-3.895E-15,2.569E-9,-3.457E-14,6.084,5.364,0.721,60.204
34,MAX_File_85_01-31-2019_CYM_1_4_Calb2_3B_YFP_DS_GFP-g_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,86788.532,2021.357,796.728,1089.739,0.918,1.016,0.985,1.386,0,1,467160,1996.177,675.101,7467.737,8966.724,24.682,0.154,-0.167,-1.384,-1.444,89.057,1.051E12,0.035,1.031E-5,1.735E-5,2.662E-6,-1.439E-11,-8.475E-9,1.097E-11,5.943,5.811,0.132,36.743
