 ,Image,Area,X,Y,Perim.,Circ.,AR,Round,Solidity,Cutoff,Factor,Mass,xC,yC,xxVar,yyVar,xyVar,xSkew,ySkew,xKurt,yKurt,Orient.,Eccentr.,Hu0,Hu1,Hu2,Hu3,Hu4,Hu5,Hu6,Ext.,Disp.,Elong.,CutAngle
11,MAX_File_95_01-30-2019_DYM_3_6_Chat_3BYFP_of_9-19-18_6_Ds_GFP-g_CalB_d28-m_Enk-r_Hu-b.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,195323.691,1009.848,1221.970,1654.856,0.896,1.515,0.660,1.869,0,1,1324725,986.060,254.728,29133.174,12082.940,-4470.551,0.124,0.184,-1.311,-1.305,-13.836,4.910E14,0.031,2.112E-4,1.433E-6,5.722E-8,1.621E-14,8.264E-10,-2.417E-15,6.192,5.462,0.731,70.635
12,MAX_File_95_01-30-2019_DYM_3_6_Chat_3BYFP_of_9-19-18_6_Ds_GFP-g_CalB_d28-m_Enk-r_Hu-b.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,30082.645,855.303,1277.273,605.615,1.000,1.045,0.957,1.459,0,1,282030,847.312,217.663,2972.205,3107.963,71.738,0.374,0.030,-1.294,-1.444,66.708,11003636648.424,0.022,4.905E-7,1.525E-6,1.083E-7,-1.140E-15,-5.584E-11,4.399E-14,5.156,5.109,0.047,41.164
13,MAX_File_95_01-30-2019_DYM_3_6_Chat_3BYFP_of_9-19-18_6_Ds_GFP-g_CalB_d28-m_Enk-r_Hu-b.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,41184.573,701.515,1237.879,687.254,1.000,1.062,0.942,1.303,0,1,347565,706.897,252.202,5673.306,4564.145,-548.324,-0.102,0.265,-1.548,-1.428,-22.337,845582884901.968,0.029,2.014E-5,7.655E-7,7.248E-7,-4.311E-13,-7.736E-10,3.249E-13,5.765,5.544,0.222,40.708
14,MAX_File_95_01-30-2019_DYM_3_6_Chat_3BYFP_of_9-19-18_6_Ds_GFP-g_CalB_d28-m_Enk-r_Hu-b.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,31648.301,271.212,1232.576,642.435,0.964,1.080,0.926,1.150,0,1,292995,273.646,264.660,5003.674,4089.312,68.860,-0.144,0.015,-1.641,-1.630,4.283,250518272979.924,0.031,9.960E-6,4.780E-7,1.632E-7,3.177E-14,7.724E-11,3.269E-14,5.776,5.628,0.147,21.059
15,MAX_File_95_01-30-2019_DYM_3_6_Chat_3BYFP_of_9-19-18_6_Ds_GFP-g_CalB_d28-m_Enk-r_Hu-b.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,27366.850,1193.182,1241.667,599.276,0.958,1.440,0.695,1.288,0,1,275655,1182.496,256.270,4669.043,2430.290,-498.250,0.211,-0.139,-1.369,-1.671,-11.997,1.655E12,0.026,7.903E-5,2.562E-7,2.618E-7,4.073E-14,2.086E-9,5.420E-14,5.795,5.275,0.519,57.072
16,MAX_File_95_01-30-2019_DYM_3_6_Chat_3BYFP_of_9-19-18_6_Ds_GFP-g_CalB_d28-m_Enk-r_Hu-b.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,19338.843,481.818,1230.303,604.538,0.665,2.889,0.346,1.071,0,1,245310,482.757,268.048,5980.795,1179.344,135.480,-0.012,-0.007,-1.254,-1.848,1.615,5.673E12,0.029,3.843E-4,1.215E-7,1.768E-8,1.396E-16,-1.702E-10,8.078E-16,6.289,5.115,1.174,71.572
17,MAX_File_95_01-30-2019_DYM_3_6_Chat_3BYFP_of_9-19-18_6_Ds_GFP-g_CalB_d28-m_Enk-r_Hu-b.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,73836.088,1202.273,1073.485,961.211,1.000,1.411,0.709,1.423,0,1,574770,1204.102,409.821,7447.247,9950.483,874.503,-0.034,0.181,-1.654,-1.445,72.529,5.360E12,0.030,2.823E-5,2.751E-6,2.676E-7,-5.112E-14,3.582E-10,2.238E-13,5.833,5.577,0.256,40.126
18,MAX_File_95_01-30-2019_DYM_3_6_Chat_3BYFP_of_9-19-18_6_Ds_GFP-g_CalB_d28-m_Enk-r_Hu-b.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,16685.032,475.758,1174.242,563.216,0.661,3.435,0.291,1.330,0,1,257550,466.959,325.827,5893.005,536.896,51.826,0.205,0.295,-1.319,-1.666,0.554,7.391E12,0.025,4.327E-4,6.315E-7,4.731E-7,2.564E-13,9.798E-9,-3.320E-14,6.196,4.467,1.729,77.898
19,MAX_File_95_01-30-2019_DYM_3_6_Chat_3BYFP_of_9-19-18_6_Ds_GFP-g_CalB_d28-m_Enk-r_Hu-b.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,114207.989,521.970,1059.848,1335.204,0.805,1.919,0.521,1.342,0,1,850170,525.490,439.178,26722.760,6031.850,-307.762,-0.024,-0.019,-1.515,-1.575,-0.852,3.643E14,0.039,5.928E-4,9.073E-7,2.118E-7,3.893E-14,3.475E-9,-8.432E-14,6.654,5.580,1.074,68.666
20,MAX_File_95_01-30-2019_DYM_3_6_Chat_3BYFP_of_9-19-18_6_Ds_GFP-g_CalB_d28-m_Enk-r_Hu-b.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,43044.077,96.212,1053.030,763.647,0.928,1.200,0.833,1.272,0,1,335070,118.961,447.946,2827.183,7113.886,-250.386,-0.675,-0.104,-0.818,-1.641,-86.668,6.241E12,0.030,1.659E-4,1.139E-6,1.332E-6,-2.175E-13,-1.264E-8,1.626E-12,6.091,5.420,0.671,47.484
21,MAX_File_95_01-30-2019_DYM_3_6_Chat_3BYFP_of_9-19-18_6_Ds_GFP-g_CalB_d28-m_Enk-r_Hu-b.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,70702.479,909.848,1062.121,999.376,0.890,2.212,0.452,1.788,0,1,632910,901.179,445.547,17896.081,3089.883,-575.324,0.142,-0.166,-1.457,-1.373,-2.222,1.396E14,0.033,5.506E-4,5.705E-7,5.407E-7,2.872E-13,1.084E-8,8.780E-14,6.503,5.230,1.273,74.516
22,MAX_File_95_01-30-2019_DYM_3_6_Chat_3BYFP_of_9-19-18_6_Ds_GFP-g_CalB_d28-m_Enk-r_Hu-b.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,23057.851,228.788,1078.030,530.681,1.000,1.161,0.861,1.399,0,1,262140,235.597,420.431,3029.195,2350.199,-271.407,-0.162,-0.145,-1.445,-1.530,-19.320,198094503161.769,0.021,1.100E-5,1.260E-7,1.049E-7,-9.924E-15,1.790E-10,-6.842E-15,5.255,5.020,0.235,53.590
23,MAX_File_95_01-30-2019_DYM_3_6_Chat_3BYFP_of_9-19-18_6_Ds_GFP-g_CalB_d28-m_Enk-r_Hu-b.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,27247.475,249.242,988.636,588.966,0.987,1.723,0.580,1.504,0,1,325125,246.828,514.553,5151.320,1719.858,665.780,-0.088,-0.046,-1.462,-1.604,10.604,4.405E12,0.021,1.282E-4,1.873E-7,3.893E-8,2.777E-15,3.689E-11,1.827E-15,5.700,4.838,0.863,56.283
24,MAX_File_95_01-30-2019_DYM_3_6_Chat_3BYFP_of_9-19-18_6_Ds_GFP-g_CalB_d28-m_Enk-r_Hu-b.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,78627.181,540.909,947.727,1035.713,0.921,2.192,0.456,1.679,0,1,642600,547.189,557.634,19133.761,3247.894,-2638.802,-0.099,-0.101,-1.451,-1.479,-9.189,1.801E14,0.035,6.786E-4,1.209E-6,9.629E-8,3.155E-14,2.247E-9,-9.179E-15,6.608,5.211,1.397,71.999
25,MAX_File_95_01-30-2019_DYM_3_6_Chat_3BYFP_of_9-19-18_6_Ds_GFP-g_CalB_d28-m_Enk-r_Hu-b.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,176951.331,1314.394,775.758,1559.194,0.915,1.396,0.716,1.355,0,1,690285,1284.774,720.380,10052.300,31718.912,-1983.882,0.469,0.093,-0.703,-1.591,-84.811,3.349E14,0.061,0.001,3.902E-6,4.623E-6,5.702E-12,-7.392E-8,1.878E-11,7.210,6.364,0.846,56.734
26,MAX_File_95_01-30-2019_DYM_3_6_Chat_3BYFP_of_9-19-18_6_Ds_GFP-g_CalB_d28-m_Enk-r_Hu-b.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,103663.912,893.939,894.697,1173.915,0.945,1.786,0.560,1.558,0,1,720120,880.404,592.997,18368.965,7356.131,-1550.798,-0.064,0.207,-1.492,-1.616,-7.865,9.427E13,0.036,2.524E-4,9.841E-7,6.328E-8,9.857E-15,8.682E-10,1.234E-14,6.370,5.680,0.690,60.331
27,MAX_File_95_01-30-2019_DYM_3_6_Chat_3BYFP_of_9-19-18_6_Ds_GFP-g_CalB_d28-m_Enk-r_Hu-b.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,226324.610,1073.485,778.030,1654.500,1.000,1.019,0.981,1.671,0,1,1268625,1071.803,716.624,20540.018,25077.082,-2210.352,0.140,0.028,-1.193,-1.370,-67.872,5.091E13,0.036,2.493E-5,1.901E-7,1.160E-7,1.018E-14,-3.246E-10,-1.389E-14,6.036,5.834,0.202,57.878
28,MAX_File_95_01-30-2019_DYM_3_6_Chat_3BYFP_of_9-19-18_6_Ds_GFP-g_CalB_d28-m_Enk-r_Hu-b.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,53817.723,150.758,871.970,809.417,1.000,1.655,0.604,1.552,0,1,446505,166.787,622.393,8433.961,3578.994,1389.870,-0.281,-0.035,-1.295,-1.617,14.897,1.397E13,0.027,1.570E-4,7.623E-7,4.740E-7,2.798E-13,5.690E-9,-5.350E-14,5.981,5.253,0.728,63.289
29,MAX_File_95_01-30-2019_DYM_3_6_Chat_3BYFP_of_9-19-18_6_Ds_GFP-g_CalB_d28-m_Enk-r_Hu-b.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,15243.343,296.212,884.848,396.308,1.000,1.037,0.964,1.470,0,1,204000,301.436,613.330,1779.602,1674.562,-98.931,-0.138,-0.190,-1.480,-1.508,-31.019,10237331647.861,0.017,1.206E-6,7.791E-8,8.513E-8,-5.489E-15,-8.853E-11,-4.235E-15,4.852,4.759,0.094,34.907
30,MAX_File_95_01-30-2019_DYM_3_6_Chat_3BYFP_of_9-19-18_6_Ds_GFP-g_CalB_d28-m_Enk-r_Hu-b.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,235020.661,134.091,443.182,2319.228,0.549,3.343,0.299,1.532,0,1,1379040,152.959,1080.132,5274.557,62386.171,530.501,-0.081,-0.355,-1.292,-1.019,89.468,4.500E15,0.049,0.002,1.165E-5,1.166E-5,1.359E-10,4.829E-7,3.054E-12,7.180,5.397,1.783,78.671
31,MAX_File_95_01-30-2019_DYM_3_6_Chat_3BYFP_of_9-19-18_6_Ds_GFP-g_CalB_d28-m_Enk-r_Hu-b.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,86441.690,497.727,784.848,1079.240,0.933,2.097,0.477,1.334,0,1,583440,488.834,698.971,19836.064,5325.881,-528.133,0.059,0.267,-1.476,-1.542,-2.082,1.235E14,0.043,6.218E-4,6.904E-7,1.759E-7,-2.551E-15,4.212E-9,-6.124E-14,6.769,5.817,0.952,62.445
32,MAX_File_95_01-30-2019_DYM_3_6_Chat_3BYFP_of_9-19-18_6_Ds_GFP-g_CalB_d28-m_Enk-r_Hu-b.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,129127.640,806.061,686.364,1311.203,0.944,1.775,0.563,1.616,0,1,850680,806.929,817.294,20514.563,8039.982,-1810.457,-0.062,-0.020,-1.154,-1.418,-8.093,1.435E14,0.034,2.332E-4,7.772E-7,2.199E-9,-8.733E-17,-6.665E-12,2.534E-17,6.290,5.582,0.708,71.317
33,MAX_File_95_01-30-2019_DYM_3_6_Chat_3BYFP_of_9-19-18_6_Ds_GFP-g_CalB_d28-m_Enk-r_Hu-b.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,147658.402,286.364,595.455,1217.211,1.000,1.117,0.896,1.651,0,1,912645,300.879,931.766,17832.478,13205.335,379.419,-0.182,-0.287,-1.461,-1.421,4.657,2.007E13,0.034,2.640E-5,9.254E-7,7.025E-7,-5.653E-13,2.706E-9,3.543E-14,5.971,5.751,0.220,31.012
34,MAX_File_95_01-30-2019_DYM_3_6_Chat_3BYFP_of_9-19-18_6_Ds_GFP-g_CalB_d28-m_Enk-r_Hu-b.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,14607.438,500.758,643.182,429.731,0.994,1.603,0.624,1.381,0,1,202215,500.404,850.926,2495.625,1180.996,361.142,0.116,0.205,-1.376,-1.636,14.393,454972672908.300,0.018,5.502E-5,1.889E-7,7.969E-8,-4.267E-15,5.081E-10,-8.797E-15,5.358,4.733,0.625,53.465
35,MAX_File_95_01-30-2019_DYM_3_6_Chat_3BYFP_of_9-19-18_6_Ds_GFP-g_CalB_d28-m_Enk-r_Hu-b.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,105459.137,906.818,498.485,1117.227,1.000,1.083,0.924,1.448,0,1,573750,889.703,1006.407,12931.847,8888.110,1113.676,0.280,-0.015,-1.323,-1.423,14.423,1.223E13,0.038,6.474E-5,7.252E-6,1.687E-7,8.497E-14,3.250E-10,1.660E-13,6.206,5.896,0.310,47.817
36,MAX_File_95_01-30-2019_DYM_3_6_Chat_3BYFP_of_9-19-18_6_Ds_GFP-g_CalB_d28-m_Enk-r_Hu-b.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,34143.710,544.697,525.000,617.127,1.000,1.299,0.770,1.384,0,1,315180,545.610,970.621,4753.604,3207.845,261.455,-0.083,0.138,-1.546,-1.471,9.345,839263037265.778,0.025,2.681E-5,6.572E-10,7.459E-8,-4.824E-16,-7.896E-11,-2.001E-16,5.608,5.308,0.300,32.331
37,MAX_File_95_01-30-2019_DYM_3_6_Chat_3BYFP_of_9-19-18_6_Ds_GFP-g_CalB_d28-m_Enk-r_Hu-b.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,140661.157,1283.333,406.061,1352.283,0.967,1.243,0.804,1.337,0,1,726495,1275.975,1091.812,17941.974,12408.048,256.632,-0.012,-0.235,-1.434,-1.503,2.649,2.244E13,0.042,5.852E-5,2.577E-7,7.436E-7,-3.183E-13,-5.642E-9,6.805E-14,6.307,6.040,0.267,43.387
38,MAX_File_95_01-30-2019_DYM_3_6_Chat_3BYFP_of_9-19-18_6_Ds_GFP-g_CalB_d28-m_Enk-r_Hu-b.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,50688.705,712.121,448.485,772.990,1.000,1.159,0.863,1.433,0,1,399330,703.083,1049.414,4680.606,6832.089,1816.653,0.054,0.013,-1.599,-1.482,60.316,7.120E12,0.029,1.118E-4,1.635E-6,2.453E-7,1.365E-14,2.572E-9,-1.547E-13,5.980,5.425,0.555,50.745
39,MAX_File_95_01-30-2019_DYM_3_6_Chat_3BYFP_of_9-19-18_6_Ds_GFP-g_CalB_d28-m_Enk-r_Hu-b.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,12004.132,406.818,490.152,371.420,1.000,1.317,0.759,1.421,0,1,156570,405.143,1005.444,1849.447,990.134,-147.286,0.119,0.222,-1.548,-1.393,-9.461,129200222944.446,0.018,3.366E-5,5.941E-7,1.808E-7,-4.029E-14,-9.788E-10,-4.348E-14,5.261,4.783,0.478,38.535
40,MAX_File_95_01-30-2019_DYM_3_6_Chat_3BYFP_of_9-19-18_6_Ds_GFP-g_CalB_d28-m_Enk-r_Hu-b.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,68760.331,330.303,357.576,943.701,0.970,1.231,0.813,1.488,0,1,560745,314.525,1140.244,7746.442,5737.396,-2330.343,0.270,0.042,-1.224,-1.453,-33.340,1.444E13,0.024,8.192E-5,1.162E-6,2.810E-7,1.445E-13,2.537E-9,6.999E-14,5.729,5.158,0.571,42.868
41,MAX_File_95_01-30-2019_DYM_3_6_Chat_3BYFP_of_9-19-18_6_Ds_GFP-g_CalB_d28-m_Enk-r_Hu-b.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,17229.109,109.848,399.242,426.459,1.000,1.203,0.832,1.536,0,1,204000,113.182,1109.436,2352.623,1655.638,-428.310,-0.095,-0.242,-1.437,-1.513,-25.433,248795447497.714,0.020,2.931E-5,1.184E-6,9.751E-9,-4.469E-17,1.029E-11,1.047E-15,5.327,4.919,0.408,53.830
42,MAX_File_95_01-30-2019_DYM_3_6_Chat_3BYFP_of_9-19-18_6_Ds_GFP-g_CalB_d28-m_Enk-r_Hu-b.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,45413.223,572.727,331.061,724.442,1.000,1.246,0.803,1.418,0,1,378930,574.488,1173.895,4026.130,6664.611,1109.572,-0.110,-0.200,-1.560,-1.410,69.967,4.504E12,0.028,8.278E-5,1.951E-7,4.670E-7,1.404E-13,4.132E-9,-1.215E-14,5.902,5.419,0.482,48.241
43,MAX_File_95_01-30-2019_DYM_3_6_Chat_3BYFP_of_9-19-18_6_Ds_GFP-g_CalB_d28-m_Enk-r_Hu-b.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,11742.424,1450.758,376.515,397.374,0.934,1.691,0.591,1.382,0,1,104550,1443.718,1123.884,521.555,2483.446,-473.976,0.117,0.197,-1.143,-1.596,-77.105,496364469685.832,0.029,4.343E-4,5.287E-6,8.119E-7,-1.985E-13,-1.069E-8,1.670E-12,6.312,4.987,1.325,48.169
44,MAX_File_95_01-30-2019_DYM_3_6_Chat_3BYFP_of_9-19-18_6_Ds_GFP-g_CalB_d28-m_Enk-r_Hu-b.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,138356.290,989.394,223.485,1321.460,0.996,1.012,0.988,1.535,0,1,826965,977.643,1273.040,12497.744,16563.203,-345.910,0.023,0.067,-1.230,-1.524,-85.171,1.406E13,0.035,2.487E-5,3.073E-6,2.212E-7,1.047E-13,-5.642E-10,-1.493E-13,6.007,5.801,0.206,50.496
45,MAX_File_95_01-30-2019_DYM_3_6_Chat_3BYFP_of_9-19-18_6_Ds_GFP-g_CalB_d28-m_Enk-r_Hu-b.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,8631.772,208.333,324.242,301.418,1.000,1.702,0.588,1.782,0,1,144330,209.857,1176.968,502.069,1490.720,360.102,-0.042,-0.039,-1.341,-1.370,71.964,215935886125.519,0.014,7.182E-5,4.114E-9,1.872E-9,4.447E-18,9.678E-12,2.683E-18,5.158,4.126,1.032,64.774
46,MAX_File_95_01-30-2019_DYM_3_6_Chat_3BYFP_of_9-19-18_6_Ds_GFP-g_CalB_d28-m_Enk-r_Hu-b.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,39490.358,448.485,270.455,668.857,1.000,1.156,0.865,1.394,0,1,335070,446.515,1236.575,3710.665,5567.228,37.926,-0.105,-0.167,-1.548,-1.519,88.830,1.157E12,0.028,3.075E-5,1.042E-6,1.329E-7,-4.529E-14,-3.693E-10,1.993E-14,5.735,5.442,0.293,39.285
47,MAX_File_95_01-30-2019_DYM_3_6_Chat_3BYFP_of_9-19-18_6_Ds_GFP-g_CalB_d28-m_Enk-r_Hu-b.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,67249.770,149.242,204.545,904.092,1.000,1.285,0.778,1.497,0,1,584205,160.354,1281.305,5902.116,9512.604,797.744,-0.241,0.139,-1.516,-1.473,78.080,9.103E12,0.026,4.565E-5,3.935E-7,1.750E-7,-4.589E-14,-1.046E-9,-1.127E-15,5.731,5.353,0.378,51.889
48,MAX_File_95_01-30-2019_DYM_3_6_Chat_3BYFP_of_9-19-18_6_Ds_GFP-g_CalB_d28-m_Enk-r_Hu-b.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,94618.916,772.727,169.697,1124.175,0.941,1.217,0.821,1.451,0,1,578085,755.461,1324.205,6889.979,12536.355,1660.098,0.260,-0.022,-1.335,-1.424,74.772,2.480E13,0.034,1.284E-4,1.926E-6,1.526E-7,-1.112E-14,1.262E-9,-8.198E-14,6.170,5.664,0.506,63.272
49,MAX_File_95_01-30-2019_DYM_3_6_Chat_3BYFP_of_9-19-18_6_Ds_GFP-g_CalB_d28-m_Enk-r_Hu-b.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,89127.640,1132.576,186.364,986.834,1.000,1.147,0.872,1.439,0,1,529635,1128.788,1318.926,11870.810,8238.942,-1512.435,0.075,-0.086,-1.499,-1.491,-19.895,1.183E13,0.038,7.964E-5,1.832E-6,5.239E-9,-1.948E-16,-2.874E-11,4.748E-16,6.231,5.886,0.346,38.456
50,MAX_File_95_01-30-2019_DYM_3_6_Chat_3BYFP_of_9-19-18_6_Ds_GFP-g_CalB_d28-m_Enk-r_Hu-b.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,29990.817,1384.848,243.939,607.910,1.000,1.543,0.648,1.570,0,1,256530,1375.099,1260.812,4116.823,2058.724,-930.510,0.209,-0.363,-1.174,-1.373,-21.061,1.975E12,0.024,1.170E-4,1.134E-7,4.788E-7,-1.063E-13,5.174E-9,-3.395E-14,5.805,5.107,0.698,65.268
51,MAX_File_95_01-30-2019_DYM_3_6_Chat_3BYFP_of_9-19-18_6_Ds_GFP-g_CalB_d28-m_Enk-r_Hu-b.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,23434.343,309.091,204.545,512.563,1.000,1.318,0.759,1.614,0,1,271065,308.936,1294.480,2933.942,1912.904,327.979,-0.109,-0.080,-1.389,-1.525,16.359,399224796047.488,0.018,2.004E-5,1.199E-7,8.173E-8,-6.648E-15,3.619E-10,4.613E-15,5.163,4.794,0.369,52.473
