 ,Image,Area,X,Y,Perim.,Circ.,AR,Round,Solidity,Cutoff,Factor,Mass,xC,yC,xxVar,yyVar,xyVar,xSkew,ySkew,xKurt,yKurt,Orient.,Eccentr.,Hu0,Hu1,Hu2,Hu3,Hu4,Hu5,Hu6,Ext.,Disp.,Elong.,CutAngle
91,MAX_File_95_01-30-2019_DYM_3_6_Chat_3BYFP_of_9-19-18_6_Ds_GFP-g_CalB_d28-m_Enk-r_Hu-b.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,59686.043,500.606,897.455,887.873,0.951,1.777,0.563,1.507,0,1,484755,512.054,1335.051,10837.034,3523.514,-1486.449,-0.216,-0.017,-1.259,-1.492,-11.061,3.021E13,0.030,2.652E-4,1.226E-6,3.596E-7,2.384E-13,5.672E-9,1.297E-14,6.201,5.309,0.892,68.136
92,MAX_File_95_01-30-2019_DYM_3_6_Chat_3BYFP_of_9-19-18_6_Ds_GFP-g_CalB_d28-m_Enk-r_Hu-b.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,11969.329,1297.334,908.058,398.787,0.946,2.362,0.423,1.615,0,1,176715,1294.442,1317.242,2891.708,498.292,-250.128,0.009,0.108,-1.292,-1.319,-5.903,1.057E12,0.019,1.915E-4,2.476E-10,1.487E-9,8.854E-19,-1.420E-12,1.720E-19,5.725,4.412,1.313,72.076
93,MAX_File_95_01-30-2019_DYM_3_6_Chat_3BYFP_of_9-19-18_6_Ds_GFP-g_CalB_d28-m_Enk-r_Hu-b.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,17654.588,156.771,880.794,423.148,1.000,1.173,0.853,1.488,0,1,199665,153.445,1341.345,2127.900,1769.546,-37.530,0.048,-0.034,-1.462,-1.600,-5.915,26765417258.297,0.020,3.363E-6,4.621E-7,4.344E-8,4.919E-15,-5.183E-11,-3.698E-15,5.096,4.961,0.136,37.736
94,MAX_File_95_01-30-2019_DYM_3_6_Chat_3BYFP_of_9-19-18_6_Ds_GFP-g_CalB_d28-m_Enk-r_Hu-b.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,9580.969,287.792,884.580,336.514,1.000,1.241,0.806,1.406,0,1,136680,289.205,1338.525,1353.580,822.075,-81.370,0.100,0.246,-1.497,-1.400,-8.512,42231619889.923,0.016,1.654E-5,1.267E-7,9.089E-8,3.841E-15,2.328E-11,8.965E-15,5.001,4.624,0.377,37.772
95,MAX_File_95_01-30-2019_DYM_3_6_Chat_3BYFP_of_9-19-18_6_Ds_GFP-g_CalB_d28-m_Enk-r_Hu-b.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,52034.575,1300.364,793.699,779.398,1.000,1.244,0.804,1.458,0,1,481185,1288.471,1418.889,5025.665,6807.914,-520.362,0.230,0.194,-1.501,-1.495,-74.859,2.050E12,0.025,1.840E-5,1.436E-6,3.612E-8,-5.010E-15,-1.529E-10,-6.527E-15,5.532,5.278,0.254,40.448
96,MAX_File_95_01-30-2019_DYM_3_6_Chat_3BYFP_of_9-19-18_6_Ds_GFP-g_CalB_d28-m_Enk-r_Hu-b.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,17436.630,947.440,857.316,444.963,1.000,1.188,0.842,1.276,0,1,201450,948.819,1360.533,2731.193,2006.083,316.930,-0.030,0.178,-1.657,-1.599,20.579,186857491637.900,0.024,2.286E-5,2.568E-7,3.796E-8,3.567E-15,2.562E-11,1.153E-15,5.503,5.205,0.297,38.710
97,MAX_File_95_01-30-2019_DYM_3_6_Chat_3BYFP_of_9-19-18_6_Ds_GFP-g_CalB_d28-m_Enk-r_Hu-b.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,21272.689,631.627,846.713,489.490,1.000,1.605,0.623,1.830,0,1,288150,645.511,1380.527,3409.846,1306.386,-474.709,-0.354,-0.136,-1.249,-1.332,-12.146,1.535E12,0.016,6.414E-5,4.826E-7,1.902E-7,5.752E-14,1.523E-9,-3.224E-15,5.287,4.515,0.772,68.681
98,MAX_File_95_01-30-2019_DYM_3_6_Chat_3BYFP_of_9-19-18_6_Ds_GFP-g_CalB_d28-m_Enk-r_Hu-b.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,43811.827,811.875,807.331,696.843,1.000,1.242,0.805,1.552,0,1,398055,804.143,1406.193,5423.453,3510.151,869.480,0.048,0.120,-1.392,-1.341,21.134,2.661E12,0.022,4.219E-5,2.529E-7,1.149E-8,5.205E-16,1.257E-11,-3.364E-16,5.535,5.105,0.430,44.759
99,MAX_File_95_01-30-2019_DYM_3_6_Chat_3BYFP_of_9-19-18_6_Ds_GFP-g_CalB_d28-m_Enk-r_Hu-b.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,48937.279,1822.932,767.949,776.977,1.000,1.170,0.854,1.418,0,1,425595,1835.640,1473.493,5019.104,6403.936,-688.668,-0.147,-0.183,-1.560,-1.500,-67.578,1.624E12,0.027,2.106E-5,1.919E-6,1.214E-7,5.287E-14,5.264E-10,-2.522E-14,5.654,5.405,0.249,42.983
100,MAX_File_95_01-30-2019_DYM_3_6_Chat_3BYFP_of_9-19-18_6_Ds_GFP-g_CalB_d28-m_Enk-r_Hu-b.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,28284.049,1108.755,814.905,635.079,0.881,1.457,0.687,1.143,0,1,288405,1110.360,1405.483,5943.674,2771.022,576.261,0.037,0.166,-1.680,-1.608,9.982,3.286E12,0.030,1.370E-4,1.343E-7,1.342E-7,-1.812E-15,-5.004E-10,-1.793E-14,6.070,5.480,0.590,44.720
101,MAX_File_95_01-30-2019_DYM_3_6_Chat_3BYFP_of_9-19-18_6_Ds_GFP-g_CalB_d28-m_Enk-r_Hu-b.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,18583.777,196.910,824.750,442.579,1.000,1.440,0.694,1.693,0,1,234345,196.934,1405.504,2855.698,1215.279,-507.219,-0.108,-0.028,-1.401,-1.275,-15.866,871776757740.194,0.017,6.774E-5,2.314E-7,1.582E-8,-3.193E-16,4.257E-11,9.023E-16,5.358,4.615,0.743,60.947
102,MAX_File_95_01-30-2019_DYM_3_6_Chat_3BYFP_of_9-19-18_6_Ds_GFP-g_CalB_d28-m_Enk-r_Hu-b.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,84189.097,1459.406,729.324,1041.306,0.976,1.145,0.873,1.367,0,1,568650,1464.047,1504.592,10817.032,8194.158,-1685.328,-0.005,-0.277,-1.507,-1.410,-26.056,1.037E13,0.033,5.641E-5,1.942E-6,3.749E-8,6.652E-15,7.508E-12,-7.624E-15,6.036,5.706,0.330,27.021
103,MAX_File_95_01-30-2019_DYM_3_6_Chat_3BYFP_of_9-19-18_6_Ds_GFP-g_CalB_d28-m_Enk-r_Hu-b.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,57742.777,255.983,738.413,864.588,0.971,1.231,0.813,1.432,0,1,505410,242.648,1479.107,8164.135,4959.229,-1063.988,0.204,0.175,-1.393,-1.435,-16.792,7.480E12,0.026,5.794E-5,6.299E-7,1.267E-7,1.289E-14,5.649E-10,-3.340E-14,5.749,5.314,0.436,58.515
104,MAX_File_95_01-30-2019_DYM_3_6_Chat_3BYFP_of_9-19-18_6_Ds_GFP-g_CalB_d28-m_Enk-r_Hu-b.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,20189.782,628.597,777.037,454.025,1.000,1.136,0.880,1.750,0,1,229500,628.316,1450.424,2287.089,1492.011,-728.937,-0.079,-0.010,-1.325,-1.187,-30.697,632857250623.205,0.016,5.235E-5,3.175E-7,1.746E-8,3.258E-16,1.571E-11,1.258E-15,5.247,4.567,0.680,62.385
105,MAX_File_95_01-30-2019_DYM_3_6_Chat_3BYFP_of_9-19-18_6_Ds_GFP-g_CalB_d28-m_Enk-r_Hu-b.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,33726.113,2032.717,764.920,680.646,0.915,1.531,0.653,1.321,0,1,362100,2023.647,1459.739,6402.308,2565.963,284.853,0.061,-0.168,-1.566,-1.603,4.223,5.447E12,0.025,1.147E-4,3.117E-7,3.022E-9,-7.690E-17,-2.208E-11,-5.186E-17,5.829,5.161,0.668,55.759
106,MAX_File_95_01-30-2019_DYM_3_6_Chat_3BYFP_of_9-19-18_6_Ds_GFP-g_CalB_d28-m_Enk-r_Hu-b.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,18019.381,465.768,772.493,496.919,0.917,1.803,0.555,1.251,0,1,222360,464.406,1453.222,4000.824,1344.388,107.606,0.057,0.042,-1.518,-1.635,2.316,1.579E12,0.024,1.437E-4,1.065E-7,2.577E-8,1.305E-15,1.541E-10,3.447E-16,5.851,5.061,0.790,56.679
