 ,Image,Area,X,Y,Perim.,Circ.,AR,Round,Solidity,Cutoff,Factor,Mass,xC,yC,xxVar,yyVar,xyVar,xSkew,ySkew,xKurt,yKurt,Orient.,Eccentr.,Hu0,Hu1,Hu2,Hu3,Hu4,Hu5,Hu6,Ext.,Disp.,Elong.,CutAngle
162,MAX_File_104_05-30-2019_DYF_6_5_Chat_YFP_Pr_GFP-g_nNOS-r_VIP-b.lif...1_Merging001_ProjMax001_AdjustClr001_AdjustClr001_AdjustClr001-watershed-lines.tif,63555.616,2225.504,498.258,843.166,1.000,1.043,0.959,1.547,0,1,513825,2222.733,1733.441,6461.550,6561.001,-1835.520,0.090,0.194,-1.343,-1.273,-45.776,6.930E12,0.025,5.108E-5,6.982E-7,1.725E-8,2.495E-16,-7.119E-11,1.876E-15,5.702,5.284,0.418,57.652
163,MAX_File_104_05-30-2019_DYF_6_5_Chat_YFP_Pr_GFP-g_nNOS-r_VIP-b.lif...1_Merging001_ProjMax001_AdjustClr001_AdjustClr001_AdjustClr001-watershed-lines.tif,37871.899,1636.377,502.802,659.619,1.000,1.008,0.992,1.408,0,1,367965,1634.036,1737.562,4357.036,4521.165,-259.831,-0.028,0.066,-1.608,-1.548,-53.764,109281142394.132,0.024,2.193E-6,5.860E-7,1.276E-7,-2.092E-14,-4.574E-12,-2.793E-14,5.359,5.270,0.089,38.336
164,MAX_File_104_05-30-2019_DYF_6_5_Chat_YFP_Pr_GFP-g_nNOS-r_VIP-b.lif...1_Merging001_ProjMax001_AdjustClr001_AdjustClr001_AdjustClr001-watershed-lines.tif,52546.343,587.612,467.212,798.771,1.000,1.090,0.918,1.378,0,1,475830,593.523,1773.136,6664.496,6001.218,-1090.837,-0.162,-0.025,-1.546,-1.592,-36.545,2.474E12,0.027,2.297E-5,2.713E-8,9.905E-8,3.628E-15,1.023E-10,-3.634E-15,5.653,5.391,0.263,38.406
165,MAX_File_104_05-30-2019_DYF_6_5_Chat_YFP_Pr_GFP-g_nNOS-r_VIP-b.lif...1_Merging001_ProjMax001_AdjustClr001_AdjustClr001_AdjustClr001-watershed-lines.tif,77145.187,2373.921,411.177,1038.487,0.899,1.400,0.714,1.477,0,1,617865,2376.692,1823.540,5077.000,10723.883,-1726.470,-0.030,0.010,-1.294,-1.309,-74.278,2.707E13,0.026,1.148E-4,1.927E-7,3.518E-8,6.271E-16,3.486E-10,2.827E-15,5.861,5.217,0.644,61.719
166,MAX_File_104_05-30-2019_DYF_6_5_Chat_YFP_Pr_GFP-g_nNOS-r_VIP-b.lif...1_Merging001_ProjMax001_AdjustClr001_AdjustClr001_AdjustClr001-watershed-lines.tif,26715.836,1297.895,492.201,552.441,1.000,1.077,0.929,1.414,0,1,299625,1298.585,1746.639,3185.271,2865.214,14.823,0.128,0.091,-1.511,-1.601,2.646,30955956581.417,0.020,1.151E-6,1.113E-7,1.924E-8,1.503E-16,2.054E-11,-8.773E-16,5.091,5.014,0.077,38.662
167,MAX_File_104_05-30-2019_DYF_6_5_Chat_YFP_Pr_GFP-g_nNOS-r_VIP-b.lif...1_Merging001_ProjMax001_AdjustClr001_AdjustClr001_AdjustClr001-watershed-lines.tif,18206.585,2070.271,508.102,482.649,0.982,1.210,0.827,1.318,0,1,240975,2063.310,1729.300,2366.960,1958.012,-262.617,0.077,0.166,-1.452,-1.576,-26.048,106778403284.385,0.018,7.631E-6,3.752E-7,2.731E-9,6.081E-17,6.716E-12,6.279E-17,5.052,4.829,0.224,50.835
168,MAX_File_104_05-30-2019_DYF_6_5_Chat_YFP_Pr_GFP-g_nNOS-r_VIP-b.lif...1_Merging001_ProjMax001_AdjustClr001_AdjustClr001_AdjustClr001-watershed-lines.tif,37514.098,2549.599,474.027,677.666,1.000,1.216,0.823,1.343,0,1,312375,2544.206,1775.113,5351.566,3788.755,942.422,-0.014,-0.301,-1.601,-1.384,25.168,1.873E12,0.029,6.144E-5,7.061E-7,3.034E-7,1.221E-13,1.149E-9,6.936E-14,5.893,5.497,0.396,40.992
169,MAX_File_104_05-30-2019_DYF_6_5_Chat_YFP_Pr_GFP-g_nNOS-r_VIP-b.lif...1_Merging001_ProjMax001_AdjustClr001_AdjustClr001_AdjustClr001-watershed-lines.tif,36495.740,1895.351,480.085,670.112,1.000,1.471,0.680,1.546,0,1,455175,1889.986,1758.058,5646.163,2831.608,-65.830,0.186,-0.056,-1.350,-1.493,-1.339,3.614E12,0.019,3.832E-5,8.624E-8,6.543E-8,4.562E-15,4.022E-10,1.827E-15,5.313,4.815,0.498,60.967
170,MAX_File_104_05-30-2019_DYF_6_5_Chat_YFP_Pr_GFP-g_nNOS-r_VIP-b.lif...1_Merging001_ProjMax001_AdjustClr001_AdjustClr001_AdjustClr001-watershed-lines.tif,8348.699,1816.599,511.889,291.092,1.000,1.161,0.862,1.397,0,1,124950,1816.512,1727.777,1096.445,893.977,93.475,0.048,-0.043,-1.558,-1.618,21.359,9489132091.103,0.016,4.864E-6,1.886E-7,4.318E-8,2.614E-15,-3.074E-11,-2.890E-15,4.861,4.660,0.201,35.187
171,MAX_File_104_05-30-2019_DYF_6_5_Chat_YFP_Pr_GFP-g_nNOS-r_VIP-b.lif...1_Merging001_ProjMax001_AdjustClr001_AdjustClr001_AdjustClr001-watershed-lines.tif,11945.061,1515.978,480.842,358.159,1.000,1.661,0.602,1.440,0,1,172635,1519.410,1755.948,826.119,2433.093,55.607,-0.204,0.107,-1.466,-1.615,88.021,447941701301.774,0.019,8.706E-5,2.409E-7,5.328E-8,5.315E-15,4.191E-10,-2.862E-15,5.498,4.717,0.781,53.023
