"x","y"
3344.9996814238,-2316.05312041892
5339.73698210927,-3349.38350083361
3728.35065398678,-829.684727316365
1438.42642865258,-1545.41716359201
428.401535677411,-1644.13766044986
4399.6404812547,-675.982158139078
969.339486410469,-1974.13717095417
3065.37392228617,-3342.96644590357
1223.30920185461,-1608.4352280647
5270.72645246915,-20.4570725297667
3915.44757776262,-3293.85889080678
663.190241059324,-505.808183304799
3720.80696738895,-419.820283988712
1304.48739946732,-1313.89069017782
721.617364743573,-249.010124324111
1182.3129728697,-522.368347120063
2832.00141671967,-2523.38908663618
960.781687319051,-2875.6935982793
2153.01226350164,-3160.70361603553
1278.61021021804,-887.083748849247
1722.31098319403,-3073.13150450184
3493.38765566374,-1837.02090297939
1764.66487247797,-79.0979269952123
3563.53049528154,-434.655180187147
2703.6445970246,-2414.74264238766
3813.80999829488,-1525.52684339658
5117.11088523637,-3585.72035821954
1902.72070724301,-2029.61046424018
2629.25985550758,-380.911379058848
2439.7926412162,-1065.44018861889
691.991055237403,-522.079916027447
120.867530453476,-3022.12378439843
2175.17859381017,-2338.9937139039
3116.22494116623,-2891.87159616593
3211.0730418438,-2433.4233526606
3643.06807010229,-3085.33153969499
1465.78116467733,-990.736099694732
711.421822037808,-563.955016116542
2024.46859968581,-2369.92193320606
4475.10158191383,-208.294526762789
946.685962132039,-2370.21396715684
531.901808500398,-608.077602823035
2737.8494662076,-2201.63161789505
3277.87669219124,-1446.93613151121
1656.4494764528,-508.870132279922
2763.96572503411,-3268.4410627132
5178.46202348571,-2706.56932058539
3873.23698415907,-2294.99454441663
2402.28966494458,-1766.66022582408
2479.15107319008,-2155.79352748885
2713.65335638933,-3100.79776217752
4961.99284503878,-1014.12983218709
3572.12581414431,-1425.43624763879
4148.59137895781,-2156.48865792711
893.017351916601,-237.010784536723
2621.71822532904,-2633.83438468819
4818.6280316483,-711.602415597212
2017.04480563336,-169.120710818598
2695.36882698229,-3492.18965897175
4206.26053104539,-3576.16635771209
2246.113054334,-1606.06872661531
4581.37090340187,-1067.57114307111
1854.17017236116,-3580.90383683602
4539.29822717986,-2877.08686233456
63.1795651286878,-1043.70613203857
80.4812614034947,-2324.92182634485
5406.1144081491,-1651.70854595719
4664.88808844472,-1635.17018907502
1798.27237245914,-2132.21627218548
1459.29689715164,-2939.66277229633
2756.78327547025,-578.221847513259
1206.60541200863,-1628.48431569682
1183.44575509153,-2859.79748961867
2003.81390709069,-2452.83505190904
3351.0888823234,-2613.07735221453
1939.72361288909,-2704.95869339852
5285.68316196631,-3206.09566982718
4658.91517069345,-1723.9464126631
2367.49775709747,-2461.49735884042
2435.73787314209,-1421.01287043751
3261.45447017462,-1423.60281961716
33.2251345630478,-789.698581879137
1454.67311602197,-1607.01673694401
5089.18924647362,-2295.4637846678
1723.92888548189,-2802.23705318917
1290.92995295572,-2251.64143000758
316.714761291718,-784.178550025354
5193.44000783424,-1965.00648398098
4024.48535835536,-1065.12466101595
191.641620024919,-2012.76902531453
1574.3939262248,-749.407963559401
4086.78877719442,-682.860908676276
491.689821357101,-3549.99696708157
3406.82075062497,-379.408660057598
1055.33897687348,-376.938618562197
4844.99856276871,-192.870897495046
1689.14124986091,-1213.53996774219
1562.40279410479,-2665.01529848691
1048.76508242929,-2346.42851414682
1580.95936393053,-1762.10116790456
3090.74110039971,-2066.58606262514
5323.92174849166,-1284.0639355471
3918.05961737978,-190.316153818636
3628.39337214959,-2768.42129088393
2016.59552810305,-1349.64507051063
5303.3123658657,-2316.25940095578
3951.38132701061,-1996.16402951304
4541.83607347588,-823.741683953352
3640.69139531767,-2084.83309015066
696.580314423711,-3396.80374807067
2660.05229417105,-3466.01303925823
73.6304972455249,-3443.36423359114
1350.82912882358,-2427.41753255303
4043.15989978008,-3460.10757258105
3131.96412204837,-1122.69394541762
2445.17229737793,-1050.44214410404
4438.9703222292,-1245.3693186044
580.405726894679,-1527.66512527145
1528.23411145131,-995.772672532117
4822.05564040807,-1865.94734858703
1922.04687637236,-2579.79645035929
2598.38232274521,-745.336013360612
4163.46092650108,-87.4476095319086
1317.48919579677,-2278.59092231987
359.878804905439,-939.519878483203
178.43330980373,-608.45435977739
4740.07230257759,-2389.13238237396
3116.5813269867,-3563.47861055242
1744.58418751944,-3434.06256617306
3836.53209869987,-2996.41700774019
17.0321394589034,-456.446062139944
4341.27514975031,-461.940529964145
609.735665040929,-3370.43379336267
5497.07430589066,-852.67465258814
495.845926504023,-1288.89795911814
1333.80391196419,-2185.81838096718
3285.58943120143,-1055.06332396631
4522.41040381666,-1583.49233726814
4322.40974434648,-1009.90733919065
1733.09366823754,-2097.2509153119
4227.23006991153,-2712.3882745687
2874.05634480928,-2905.97171434097
4300.81193553907,-208.939576030241
1077.18874764287,-1892.69246235239
4691.00306144742,-3567.84917724828
1619.75615666689,-1499.77443327256
1813.48367353687,-2175.98575132195
903.037270515884,-3442.26714501779
2594.25749030888,-639.867392997792
3500.29293616941,-865.65193851997
2768.40937907082,-2510.11885378326
2772.92631134214,-3392.35794626544
2125.32153756409,-473.499374326728
2339.51743770785,-305.148001776623
2400.11955038633,-1448.24423005078
3391.18489777059,-765.789038713128
4676.32245649549,-1314.40395970274
4957.87877808787,-124.45360397522
2138.1751149648,-884.165743699663
200.412315862724,-2758.15427981333
3494.58345401611,-948.069080570484
5483.40756031217,-2940.80383905248
3107.48009584314,-1362.16312857667
477.804900896046,-2293.69712170118
898.79629065489,-1378.3312050266
2383.815929554,-2961.72212000532
38.5683434613565,-2034.93085331711
3787.3844522404,-296.363394464352
3542.06068329776,-562.623326902881
87.0412670525648,-1877.02263790936
3562.79084338145,-1468.60412686791
1418.42266016575,-1522.56694254245
915.82297432305,-1627.4081122993
3207.64833808225,-2983.478919797
546.851084342736,-1626.93782513367
1580.98120538058,-1190.38419310467
3551.22370629015,-3213.12702105374
292.840898968057,-3050.27459869799
1415.80114359543,-3320.9489316206
2535.39851675633,-1974.80354333017
2284.66987462474,-1257.70644063906
1268.86973275947,-1272.71505854171
1739.75729676476,-1879.15495770732
455.546215573014,-2757.75508255983
4494.9121571806,-869.886045817168
1795.69772355045,-1602.26388881691
4274.51359438616,-2199.93924910837
1654.27216127717,-1513.22172694189
5454.98312335954,-2801.72002345612
1642.1972282551,-2480.75530577859
5472.48264465297,-2565.7790615512
1724.66399452103,-3053.34599188037
1725.39238378378,-1963.60715481234
32.4824530256703,-2201.87886982201
4896.98207214997,-3120.95822527844
5376.46572973638,-1854.76547381424
2971.57302706485,-1631.04026263957
1376.34017497416,-3019.34450605649
739.809797382246,-2400.79557624019
610.452082933973,-845.020055217586
148.800197421769,-820.003012874345
1541.09073356637,-1832.64740109125
3529.3031911057,-1912.32363944261
4639.54009588061,-3554.56662617189
2383.19786200041,-816.853650988218
1159.89954924711,-1200.65861175044
3385.59495390684,-1703.33502561383
590.528645136632,-539.278641981059
5131.36808421839,-2486.34984735718
5303.16356178033,-1416.21535597838
2024.06904523056,-356.495611407373
4783.95742845461,-2822.56230024765
2798.44307247255,-1330.10691563156
2540.34468405348,-1089.11329279003
45.4126048001901,-3271.47403747453
1467.11930968763,-2044.91090406484
3305.29986339256,-2814.35028419212
2831.49848734027,-1439.44715646086
2530.55263640391,-3465.52418153532
1354.03718725721,-1289.51028571877
5346.09082895505,-699.801530611091
3624.10675977258,-2116.42581394953
5044.21945747287,-1801.38089182872
4623.87297852126,-1174.1923063326
3745.56741638283,-1089.77366569069
1442.83428016849,-1634.45373585439
289.214097480228,-374.593391804976
263.96355465426,-3235.91167844895
2296.26617531284,-2185.24112704766
4604.72004852348,-847.008455267726
3193.31378068897,-600.52377541897
2206.10193809735,-1521.2103698683
3441.56005606894,-835.260874957632
2340.30934702418,-716.066531885239
190.412404096575,-1845.01085180416
942.908424337237,-2748.13530111143
5379.09410207761,-2532.04017422362
981.690571807083,-859.912281266005
2319.50968346913,-15.1515599880053
4845.03181993395,-354.226420645459
2931.34844356087,-1105.39087991502
3039.69213161116,-965.104306709485
1012.08912903414,-956.530399177675
4786.75862503227,-606.270770800423
1160.79056525391,-2951.52349210262
3528.06140521909,-3152.14604261841
2481.49395072353,-1684.95493706658
370.837579779228,-2949.54760444376
4038.00918037508,-1204.03066623575
871.081394297191,-690.678401159031
4784.20400881744,-918.49069609456
2361.67975259187,-3455.24266366054
2345.72989173319,-3253.44916742394
1032.95235871658,-754.038748821149
1833.91610358943,-2398.64355220328
4403.0909188367,-3467.50008059048
2104.01036305148,-3440.44060002797
3513.9876191771,-1139.63813690885
4456.12328218016,-737.46257349743
4220.72987718389,-2246.10466126078
3426.6164789256,-1240.20718569583
58.5173994782789,-964.121936044043
3369.3663006325,-2647.45474627757
2537.39741187767,-2567.24206014053
4238.25169881985,-1888.95518172101
5272.3196881279,-931.598929042469
2378.58793986284,-2871.72758377172
5500.77227131313,-1134.71416499907
528.662327408104,-3011.46618057514
4505.10991668631,-41.5173422115378
146.781178973653,-936.853692101731
1704.05013280317,-2440.93373530353
4119.52688276255,-2945.53233667106
3181.14670846607,-194.596423560868
3374.48479217533,-175.831101762045
3140.09030742867,-3579.22561799965
1546.39082167926,-2725.48126586898
2718.38706102513,-1041.00868912192
5077.07709965532,-660.315847986552
1662.62254833322,-896.459907811529
4200.90432793447,-802.08729812573
1380.79909820503,-73.615366794649
3338.78118631066,-1534.39883138793
5456.82396595567,-2441.52255992167
2549.24520450051,-3574.86249789518
568.951581537263,-1679.3200118526
2300.37100113673,-2717.35798778193
229.351293309904,-2510.48369995015
3075.46237806043,-1831.43958919592
2798.76452009027,-3386.51562723801
3458.80971078132,-3434.41281678545
1022.99675134058,-43.7913598096241
1401.76326790082,-1748.62052802653
1602.01728119782,-1905.99201771433
492.409473626543,-2322.47366091711
1500.83556204916,-3157.0306053523
1965.25764342751,-1844.93818583526
4035.71977515026,-1288.10585989474
5133.09729574809,-1600.10550640897
1912.79990184769,-2790.62471886105
3169.28539841736,-690.143057615092
898.449144356421,-3113.96815132886
1608.49132271209,-3049.31102698571
4823.16650999765,-1624.61436635205
5177.53739945845,-3366.70713027571
1211.15411592801,-1827.36802370575
232.141646328424,-2215.4746504978
746.81846024526,-115.771706852787
789.182266806875,-2158.17463446042
4953.39403121618,-1111.91713705652
1579.67616526019,-3538.80734318353
0.359990773655994,-1434.76487959963
5094.32077636683,-2350.83552689326
2220.23696221953,-2799.07084706161
1596.58238891155,-371.928095549001
2695.42556591799,-240.046016269663
2195.72979207842,-3315.650264647
192.942539462231,-410.072159806049
3923.46186454135,-2938.52216092289
248.367016845338,-700.130633625939
3577.15170109354,-1695.58288378468
415.517348575762,-3439.79700430861
840.079224278386,-841.377307659676
3879.91515621523,-2016.94618041862
403.614601848727,-497.809722004257
2638.23458895719,-1554.6236816422
5079.04187770715,-3165.41923055986
4816.02315208189,-1179.64472778222
5248.78415204009,-1650.30101491603
982.943491298235,-2160.36778407358
858.179461239941,-1911.2532817844
4362.48074029304,-1931.09985993614
1684.72047484313,-1912.70825771096
552.353561160214,-2840.90752987777
734.085384310742,-3372.32026516507
37.0684672625763,-2748.19641404697
5292.49196730605,-3324.65735290151
3430.90514117146,-2142.63166192909
42.7455890500735,-768.0057387121
4213.29112061459,-981.209221797564
5048.46289639003,-127.222344801313
5322.85860799275,-2721.82451603659
1040.53437872561,-207.41960232471
498.67018597459,-1875.37528378256
4970.3977877753,-1443.85139052347
1412.813104181,-2474.26522479019
3221.43389708756,-2902.83625597871
4630.08442356698,-3194.85592908208
2856.86304043958,-2075.83635696666
1274.39781886866,-730.665355264562
2794.68860536498,-767.053098898433
1811.49222178067,-1124.23389866094
3129.86766210965,-2173.73246851015
826.547170943881,-918.564377254814
1869.02765612626,-888.301858872693
863.53968255404,-1288.62469590046
927.173914837242,-211.10272120843
1303.01769211331,-3006.5434568385
5256.14219735192,-1430.18719315624
114.669719086513,-2935.1666686546
512.113219425503,-1052.91892513691
1628.95214339857,-678.831536075353
1840.06802121494,-882.372613381206
1766.72278252973,-1027.16851815404
2678.23996436332,-41.9590979690353
397.861439905026,-224.062490040353
384.270670593304,-981.298591475158
3513.43774273822,-1482.24891532174
3548.29099444572,-2510.26724993236
2047.01838612723,-1684.30573285597
2323.92324448777,-803.268426589458
1918.74432007512,-3135.51980129722
4987.88830329641,-559.913540680438
5420.06650401424,-1365.47989448218
4366.94664401415,-1237.53981901025
3176.51414876329,-48.2310951185169
3719.89242907515,-2049.73894779585
3950.08664085104,-2268.5890412006
3209.34815668928,-2312.50579230904
5472.36694427381,-2909.43751255364
5281.36037563906,-2668.66808004209
396.954578896628,-1456.84211111267
4982.56459635522,-2497.36353796242
838.358954661682,-823.38414249478
5456.2677980173,-1888.93563647591
4973.90130511053,-3055.18059785118
4897.22853693201,-2226.68475584093
958.931737724605,-3421.91707628808
1193.01021894777,-108.459224649484
4589.99113829226,-2363.62814750631
2956.85675425247,-762.698782107217
5288.18190091522,-1489.24068580151
5433.50009272254,-239.132680540567
737.728936948797,-310.996583705704
4409.50843649666,-1386.15069329216
1508.90250987409,-1097.68828291255
2471.13994198175,-120.613254095231
2430.2628134697,-3004.93967228428
3234.0892178523,-2690.42628085577
2732.1132454373,-1779.17656227108
2739.39111185347,-3237.84117715215
3211.72795929768,-2772.13772957631
5127.71140244657,-1768.49481960273
1609.44874184222,-2606.26771315879
1219.57314261887,-3155.50250305768
598.314703389443,-444.626834229176
5496.1198984217,-2492.4337708824
1608.0476881468,-660.3369070882
48.3402386732743,-2549.82059718976
410.335074650481,-2356.77728724839
953.594762665788,-385.326278723472
4199.84694996381,-2844.15844407693
3737.57711966123,-1839.53136829408
4397.76552654453,-3118.03184302585
5013.60748072755,-1979.22712008755
1118.70802676595,-1051.99727397012
399.514876426197,-24.2416920419414
1068.8547493759,-2718.94617332583
5511.66666860649,-1575.6921111991
1057.64561383873,-2444.58006358584
2949.04253230415,-2015.75145521812
2107.74968668734,-1325.69369250303
3492.5648554186,-2827.95414762388
4682.40386331516,-2816.70998334932
4334.65832008997,-69.4333042452346
5426.189338464,-1104.37959006685
3720.7650018397,-3457.55833719055
1060.19694391559,-1294.14552070125
4330.93581128311,-486.184412850396
2311.3060655261,-123.525695262457
1911.58154310102,-1124.65872414693
381.822561881243,-1220.83704208919
4429.11342591869,-2427.1694554928
5457.15099145525,-196.586437164066
1735.53432782649,-220.450452320925
1225.99030245185,-1076.01797068675
2846.96912491024,-1354.77437166875
3399.79223543112,-3090.4008244748
3049.38208425196,-1340.62631315913
251.691316606755,-1519.87469077858
1742.05101903563,-3241.67990769938
2158.32181027058,-3151.15108978131
4716.09730638544,-1482.09533848986
5356.09329669992,-2097.49157656447
2336.3120615873,-895.875231802362
3960.62961061168,-1707.66085952419
