Skeleton ID,Branch length,V1 x,V1 y,V1 z,V2 x,V2 y,V2 z,Euclidean distance,running average length,average intensity (inner 3rd),average intensity
1,413.998,260.448,2000.303,0,307.389,1780.739,0,224.526,393.838,255,255
1,356.706,7.571,0.000,0,68.141,331.617,0,337.103,344.027,255,255
1,350.014,2634.767,1406.723,0,2808.904,1676.257,0,320.893,326.680,255,255
1,327.676,1779.225,1326.469,0,1780.739,1050.878,0,275.595,309.055,255,255
1,325.616,3500.909,852.514,0,3509.994,1122.047,0,269.687,312.841,255,255
1,320.732,3463.053,1396.124,0,3513.022,1689.885,0,297.981,300.639,255,255
1,295.680,2144.155,93.882,0,2336.463,148.395,0,199.885,280.703,255,255
1,292.930,2483.343,89.340,0,2643.852,190.793,0,189.884,275.684,255,255
1,292.455,2313.749,1620.230,0,2437.916,1859.479,0,269.551,269.342,255,255
1,286.899,835.857,370.987,0,840.400,113.568,0,257.460,273.471,255,255
1,285.296,2069.958,943.368,0,2189.582,1172.017,0,258.051,268.219,255,255
1,280.734,10.600,0.000,0,154.452,137.795,0,199.201,273.973,255,255
1,277.617,2825.560,1600.545,0,2946.699,1806.481,0,238.923,260.605,255,255
1,277.540,2993.640,1499.091,0,2993.640,1744.397,0,245.306,258.148,255,255
1,275.000,48.455,1379.467,0,119.624,1618.716,0,249.610,258.170,255,255
1,274.633,675.348,198.365,0,840.400,113.568,0,185.560,258.657,255,255
1,273.916,666.263,1903.392,0,791.944,1686.856,0,250.367,254.743,255,255
1,272.840,3529.679,1726.227,0,3584.191,1493.035,0,239.479,259.393,255,255
1,271.712,3201.090,1795.881,0,3287.402,2030.588,0,250.073,254.353,255,255
1,269.337,794.973,1683.828,0,1052.392,1685.342,0,257.424,259.816,255,255
1,268.442,2952.756,917.626,0,3086.008,1129.618,0,250.394,255.193,255,255
1,266.694,2655.966,192.308,0,2792.247,110.539,0,158.930,247.854,255,255
1,261.892,704.119,1046.336,0,908.540,987.280,0,212.781,244.980,255,255
1,261.328,1131.133,234.706,0,1349.182,239.249,0,218.097,244.821,255,255
1,258.039,95.397,1671.714,0,307.389,1780.739,0,238.385,246.378,255,255
