"x","y"
1246.710620816,-1097.75811611565
1287.88321938341,-1104.07003502374
1307.96805429141,-1165.3592880315
1273.48688749961,-1108.56525603609
1314.75612567974,-1141.64636925808
1367.48099674945,-1103.69719775344
1347.6206507694,-1108.29661518814
1296.01337523656,-1162.08415920332
1397.96732124708,-1164.7849961084
1313.79155736433,-1211.34644266624
1353.43531701645,-1197.49412106729
1369.67217115666,-1167.05978359907
1312.55724589431,-1164.91783686064
1335.16322543183,-1175.11774137302
1304.64128451247,-1109.9202584449
1283.30638415265,-1190.85674766529
1304.59878003064,-1149.88432469076
1380.56413041426,-1142.43009249066
1377.1513542253,-1145.09872455345
1181.29591007623,-1082.36686305711
1317.36673935572,-1112.81647827065
1391.56230054846,-1148.35215099996
1316.3906552574,-1215.59105628655
1277.03665944394,-1067.60905229958
1318.42574165554,-1133.79403952245
1318.10255316213,-1090.66398773691
1313.21733801364,-1024.34347243024
1368.41280598986,-1104.73572080222
1248.05136160265,-1217.23260059625
1366.01260910015,-1248.59486301599
1316.78179442937,-1189.37680212046
1354.45070621773,-1198.56866110039
1398.95325927877,-1180.95860863333
1386.29851400569,-1067.89685888567
1266.38734971801,-1183.941546692
1275.55367101176,-1122.91927366037
1299.6928637604,-1275.76739563295
1234.09535000784,-1159.21738365467
1277.29528073302,-1181.99326299666
1322.62713858727,-1154.41360024386
1311.09765052467,-1204.7773644501
1256.60274621641,-1101.94699629783
1242.07433565799,-1105.87450078739
1281.5911986376,-1166.13192920853
1436.33267891853,-1204.44095496416
1245.12116315528,-1135.06937969441
1316.05979028778,-1058.48917538331
1280.89789623954,-1170.94882408669
1284.12584432537,-1143.24857069793
1228.30018089469,-1115.07184680165
1339.43587139104,-1052.96328605911
1328.23875108407,-1213.35926761376
1263.28224036418,-1049.35855274527
1302.18437827973,-1064.08301567015
1261.41038629979,-1129.98799509338
1372.44104296816,-1203.60394963697
1387.78922458149,-1203.37782560328
1320.21307233511,-1044.27289939025
1328.80809782824,-1066.18325626135
1324.55387566385,-1033.17217179029
1283.41122574898,-1215.88395438048
1271.93344694947,-1228.6236199619
1233.66962082343,-1046.17027991873
1323.36051007608,-1214.62371374771
1407.27176188991,-1120.88870477399
1421.16104096264,-1125.93051171473
1393.46172074506,-1125.45330119754
1277.06699950014,-1041.63030628135
1296.41191979541,-1114.44027945642
1245.62567594664,-1169.96756475002
1320.41525805306,-1093.07702668142
1247.51635321295,-1148.14725842632
1374.49692102557,-1145.65638824654
1436.10946486589,-1166.11319626214
1258.22205282322,-1074.57973269496
1379.0552036205,-1026.49367501398
1263.5113355239,-1117.42114138004
1234.87532242735,-1174.55451355926
1321.81035275668,-1190.60117711122
1260.28287106916,-1178.38223869375
1301.58115331842,-1171.25889040648
1310.4066133695,-1230.46170958056
1396.86114954373,-1101.23304798125
1213.88438015889,-1125.24013711363
1247.6707426885,-1197.89922831962
1356.6747761817,-1162.48949849458
1241.02668760537,-1125.27857852215
1321.4319092483,-1155.64292133257
1222.61813676882,-1135.6400964245
1347.11716376721,-1126.33221840204
1301.56299531145,-1119.28376579467
1363.402541318,-1178.07422562643
1330.65886024202,-1002.1056552721
1356.2569475915,-1103.50567397553
1210.88456205203,-1190.53379232767
1270.13314378088,-1062.6906747154
1425.71646226311,-1164.86510724595
1319.67790915903,-1139.7320809137
1270.27681092809,-1138.73619361082
1292.76953769488,-1227.96108408857
1307.66712500163,-1113.1131115926
1284.37202831111,-1141.10101144481
1266.08358736031,-1110.20904153108
1277.18469007918,-1046.03463548832
1294.46223594334,-1200.5823540587
1253.28310307213,-1088.41383525651
1347.47207994876,-1168.09416704584
1331.9650211956,-1199.94852961494
1277.92357735243,-1134.33972984015
1274.49438807443,-1198.63148518268
1328.9678215924,-1015.29654112339
1377.88953105146,-1164.79798782917
1383.32609291824,-1121.74911094123
1206.1566898278,-1143.10218454742
1229.88118436571,-1132.7966604026
1298.07179924081,-1132.90843438284
1288.41179949321,-1174.57229423177
1326.24052545313,-1143.92317293457
1376.30616936109,-1087.26677490187
1418.23772700969,-1110.60193356643
1382.64440357888,-1227.4277365041
1334.59120139443,-1157.13951255707
1246.86646351502,-1102.15345334957
1303.29608331914,-1086.93478916047
1231.47129175159,-1165.89095536668
1285.52051344674,-1148.78052474694
1275.7129366789,-1215.84142311053
1276.69653857469,-1089.76503195518
1229.33850919194,-1067.27138325759
1248.86296225857,-1063.21569093967
1310.23209290054,-1042.1739183288
1273.77986736903,-1140.32348425635
1281.57560150187,-1162.10653606936
1226.89485394023,-1115.72572804927
1269.8490596515,-1133.26606172606
1214.34048324309,-1155.55081908956
1190.42173011373,-1137.29587899242
1412.97512861125,-1153.73363046535
1271.42978061357,-1143.64803963496
1291.97783535727,-1181.01537754227
1252.14079579866,-1121.59933633005
1271.57052704001,-1021.2202224243
1319.77410945552,-1213.61460599746
1289.54294804829,-1064.29962424407
1224.67309826399,-1171.09975161649
1324.99512640133,-1139.9308023062
1257.20504569019,-1091.11697556568
1318.28167983242,-1113.81798208698
1279.36914459783,-1069.3151715106
1324.11217320773,-1126.94008354284
1296.39739925993,-1079.86692099047
1324.73059815946,-1217.40100396413
1356.95890719104,-1218.35020744364
1335.05119102796,-1161.14728090224
1254.71949811471,-1223.65756765113
1334.27498440325,-1202.81500034084
1263.49895022482,-1077.44003606031
1480.91069692314,-1120.58478966493
1334.93084890728,-1148.05481004397
1317.56910075587,-1127.52190141971
1250.66945629524,-1266.48268792757
1222.24026668871,-1034.99204471997
1251.05546181786,-1078.51200713851
1407.00083213018,-1210.02951703126
1301.43752139347,-1218.51547568923
1287.81125077037,-1211.86342513835
1296.39504541187,-1056.62810357319
1301.98007656018,-1070.26849169199
1306.28576321468,-1092.68192126221
1238.40001874647,-1159.02962110692
1263.13668936447,-1205.13224077665
1285.44050062912,-1133.92241676165
1289.37584756118,-1018.38147149159
1294.18719370299,-1132.61806921409
1353.46265024933,-1067.08207556832
1272.51464790703,-1070.07368687073
1361.44387760827,-1132.47958615655
1305.3105168846,-1067.73580446883
1298.79492449563,-1127.14370783853
1234.67752406375,-1054.79452108881
1279.36725979578,-1079.82107898587
1274.74217262304,-1125.82282648596
1261.67270972449,-1156.98590966278
1281.39028397181,-1193.07906505742
1233.52528379715,-1195.12063721887
1364.9092221535,-1185.1196074655
1343.24181205273,-1167.21993958067
1231.14358990045,-1079.74312623393
1281.54870672703,-1138.60533323083
1270.18761541822,-1204.53407025105
1252.74052509109,-1054.51710008804
1317.8007152997,-1186.23894502422
1358.98290015226,-1086.88972518732
1268.08449605382,-1145.28673297074
1333.32790083001,-1123.06123266638
1430.12062505717,-1181.39320676917
1365.90016360103,-1050.51886455298
1242.46616199764,-1244.35152175709
1284.12967669448,-1189.79898126334
1308.65493181745,-1029.80691897076
1282.12281042812,-1174.67803686471
1324.11540454217,-1295.65465310103
1254.24391058138,-1131.130148438
1415.33661724133,-1168.69176010587
1261.42747782223,-1081.61189021935
1227.49166237069,-1121.6037958239
1302.95683958467,-1142.71338421077
1251.66746743436,-1114.06620626626
1268.61265479209,-1154.44943541469
1281.39504998967,-1152.31712549789
1302.16020318776,-1177.83552251803
1215.80384856842,-1167.54435478026
1268.50706925943,-1118.46897595488
1312.49658680508,-1156.10162928905
1290.28409468437,-1158.68574156512
1300.32917656272,-1086.5160671494
1290.7866349876,-1142.5256562644
1369.85107003252,-1161.17538702975
1345.72812898115,-1047.37614398908
1330.91785441145,-1093.30590500613
1292.08918798076,-1175.97018044673
1203.23095547185,-1194.62325148319
1298.08427178578,-1005.00826858538
1280.8239291487,-1005.58070298192
1332.05304387036,-1141.56644763652
1326.77744330573,-1106.57081029242
1296.62646820298,-1105.02201276469
1218.64628113161,-1149.94980896914
1270.20117410887,-1043.39209504969
1218.40783941016,-1114.18817620193
1377.57941292083,-1075.98745901389
1318.80205069159,-1189.89770753144
1284.41526176058,-1158.17327578457
1296.49048602263,-1238.77535296414
1376.29542669891,-1125.95857715072
1228.07303951153,-1198.37447950403
1325.22061700575,-1249.81673198336
1264.47123694375,-1148.04758263879
1318.48496553246,-1211.91802075032
1314.78913427828,-1111.26560051856
1292.69597864575,-1215.76285532981
1286.39732668578,-1111.46316296364
1272.84807318314,-1103.46458862592
1320.31254002989,-1242.81372275791
1246.85897236056,-1194.97401019652
1328.61466994838,-1162.33030371323
1261.32561742498,-1202.67333901883
1327.16582356394,-1206.05738914751
1342.97390874147,-1078.60087794729
1303.12379205966,-1064.96149762347
1414.68469129366,-1260.32761656521
1325.13588016124,-1102.6412494104
1395.13755174966,-1129.71100749192
1239.30979715073,-1237.31821682004
1317.03247909084,-1126.12844689424
1284.82765481097,-1205.03098146361
1265.99586668675,-1126.3999701804
1328.48590574028,-1241.24555899627
1295.70086520354,-1214.19768163108
1334.89362917643,-1224.60526784317
1276.55040654471,-1064.35915757967
1313.5825963623,-1125.37211018223
1320.68902679676,-1212.12691782696
1342.32836179354,-1199.82120046499
1246.1115199598,-1173.17091299467
1315.61836333934,-1202.93138456137
1248.97805326977,-1077.55771657638
1371.15038973399,-1029.22904041627
1205.67680525617,-1069.08075254951
1342.24233151442,-1181.58316978733
1260.65157014241,-1100.25837094414
1247.20485699303,-1156.8558493702
1193.63101930728,-1141.43768703068
1258.73464218445,-1256.4208177765
1400.14021981622,-1147.46582827761
1339.96247114494,-1047.96349869342
1297.66871927397,-1228.09243841881
1339.99087999528,-1200.13996356247
1287.53805801846,-1020.93861821491
1275.63878733923,-1151.0230661459
1327.19038000754,-1101.31223765785
1402.3039966448,-1176.82077802979
1314.5929714202,-1202.33057217731
1340.64298578606,-1089.41483674536
1285.4682538161,-1089.31057945368
1246.92468249306,-1134.15307854391
1354.4908147387,-1118.07621814517
1359.75405405605,-1172.87785621812
1328.08995068062,-1193.8617727049
1320.88127059351,-1213.29919613127
1297.19147295569,-1039.82371982382
1244.58735276262,-1198.94315482314
1327.6853914425,-1224.43544519677
1293.46506843592,-1152.82631862693
1309.0922942809,-1057.42725578241
1227.50300512906,-1100.99002363554
1304.41456136701,-1201.13725478268
1302.34480605447,-1123.76499026769
1272.5256335898,-1164.09928756078
1324.60127147485,-1168.21290572838
1359.99957480964,-1018.39874013621
1247.02595268835,-1151.39850351993
1394.74125754251,-1098.893726383
1357.2328154479,-1198.73827236469
1382.39723370205,-1119.75019323718
1311.20297986473,-1195.90318603769
1286.18079649659,-1134.75657000497
1254.07148102131,-1249.05525416606
1348.09475950486,-1094.24446571215
1367.37874264247,-1242.89193430746
1324.11526465528,-1146.67132157896
1287.61131713715,-1151.48194082633
1346.55023368317,-1147.4731574744
1315.69136053485,-1135.25535700284
1281.75633431333,-1092.14750823232
1220.60964896348,-1140.55327687697
1323.621556372,-1141.99875556504
1285.73939600844,-1161.1483292018
1358.14237298425,-1168.97603101334
1331.95533749901,-1212.99128151108
1288.93294240729,-1161.21600293867
1310.29449353027,-1089.67982078943
1339.1168916325,-1105.88887711228
1283.0469406537,-1172.95255897915
1288.00954743083,-1249.15003949358
1323.69305164801,-1230.81552208572
1357.35356480192,-1154.00089016465
1314.1085608282,-1092.4069820148
1353.13290046028,-1125.49147419275
1205.520955423,-1108.76848736402
1346.52063503854,-1180.13582398619
1341.37633996965,-1195.58134158645
1339.4419459534,-1102.63524876211
1370.69345473115,-1148.55081550728
1336.58805890783,-1091.67800475507
1369.09983534287,-1103.53658319117
1324.57273292254,-1173.18464980168
1308.37903731356,-1118.36641568156
1316.77211309975,-1014.26992600065
1419.09521614212,-1129.2420678424
1316.00942399415,-1168.76970413299
1293.4527575457,-1088.26192041332
1290.38787984264,-1208.23060211848
1324.85090328057,-1094.88622984818
1309.70843404069,-1022.2494386614
1262.61918189819,-1061.73889170723
1408.8465689173,-1112.84830162446
1226.33550809509,-1221.73165546776
1403.78234362571,-1058.75433066417
1371.21522959178,-1196.43194139234
1250.3845833871,-1198.88892413503
1276.71868783714,-1203.60209643631
1306.94358699329,-1164.44307217225
1300.82390657672,-1108.97996031525
1416.78172005009,-1176.16998634082
1413.81759442102,-1165.76717048289
1267.26181926344,-1049.28870979781
1309.05921526828,-1124.10155870789
1343.25867256663,-1136.15917378113
1304.20609770396,-1051.86616419518
1285.64602324032,-1197.7669642326
1310.45389665364,-1146.3460990276
1269.64975092203,-1107.51130983794
1376.8685601254,-1176.56070471408
1289.66720593591,-1197.19794507001
1259.82448090221,-1152.67977360687
1382.68738274041,-1155.07069209653
1204.14282769182,-1209.59610472711
1288.56926560541,-1188.48149568547
1311.59386542701,-1141.14345233817
1365.09150738548,-1148.93527140272
1268.16673934608,-1172.1657283118
1280.32648174685,-1116.5233543513
1364.10246785975,-1136.85813981939
1275.33521763398,-1121.6785769302
1197.90192266293,-1161.32262795923
1363.95767995919,-1147.39583589814
1326.16899839319,-1139.18006215182
1298.16177553155,-1147.38252302076
1297.86333065278,-1128.38803343386
1282.11038687816,-1187.70157197064
1399.70328776033,-1091.70493902171
1304.67385179599,-1136.81833745171
1284.37468684848,-1155.12541600465
1313.24887472144,-1186.95471898539
1219.99466677665,-1157.33920203737
1300.24181427975,-1197.77436242767
1365.72826076367,-1080.20223509141
1357.34245095918,-1101.60977309541
1366.58099178754,-1160.06630017058
1293.088935561,-1157.8546666115
1200.80406034935,-1246.18023181239
1282.98062725243,-1148.23894016595
1367.46732544059,-1260.26789839295
1291.98761378272,-1268.92918542854
1226.29113513641,-1149.00856190132
1419.03532419944,-1168.38047242709
1351.02853520564,-1124.98252191801
1243.68882536665,-1119.45106134606
1319.4745125904,-1152.46859354638
1346.38423344669,-1178.74756583883
1315.30921362017,-1108.1744633981
1326.75540129912,-1159.89127818133
1261.98122042386,-1052.67888469985
1379.05900725369,-1201.58010738222
1375.9756008448,-1112.74025916849
1291.98367424082,-1206.15215471492
1339.51147844451,-1013.5940311693
1335.5008102374,-1136.73610356394
1224.66598833659,-1077.86302462298
1308.40834456271,-1208.75020358692
1293.83557085127,-1191.28836164143
1272.5631129156,-1159.59358997312
1403.00513747004,-1254.66141233191
1351.81161908542,-1122.93625762792
1271.24508307891,-1122.39640192391
1312.99969559499,-1063.53853158394
1421.45388617467,-1112.33881819555
1260.07747277263,-1104.48426299217
1280.05576295526,-1064.1491912487
1243.99937411801,-1103.82254078566
1260.97287512383,-1111.639745958
1297.98403406256,-1035.1101557553
1395.44185802456,-1066.42922729411
1281.88125459982,-1228.02618049623
1355.13592507511,-1222.88910204156
1376.32555852491,-1161.79699978503
1307.28754895486,-1168.72156930976
1303.76768998401,-1227.96313519122
1343.34689781022,-1137.27383685948
1327.34403051879,-1241.96509628774
1332.58723120184,-1109.0666292136
1302.59422533899,-1109.72822722787
1436.59517104077,-1176.5056077327
1317.52229965653,-1049.96153165557
1283.18733763423,-1064.13077721272
1378.40115046199,-1068.73177197178
1329.43488134385,-1115.80292198951
1233.38316750355,-1153.66747528367
1404.55791284461,-1041.50225838321
1280.33774306187,-1021.01898432072
1347.11273838346,-1183.89304556038
1415.77867348143,-1263.48150562384
1330.36088888575,-1114.25538145616
1296.7493580312,-1075.88528319964
1285.38234280488,-1215.79902541485
1291.90505035906,-1152.28898521007
1340.07947263504,-1123.80136958793
1248.70624414393,-1091.58456482105
1388.04950672349,-1140.55632412007
1283.37334994505,-1120.16664375827
1373.95682961765,-1154.95115311043
1284.19060125042,-1047.02137294756
1199.30449636777,-1073.32470460766
1306.57479077991,-1117.54098081333
1431.41084531195,-1208.67851557652
1358.95684214628,-1170.76971017091
1323.01703209601,-1203.06151220191
1284.79081978705,-1132.42613371313
1372.64698315542,-1133.93826792704
1357.07467145321,-1136.27360389152
1284.19435800919,-1048.78460283423
1358.60814476036,-1177.58886943277
1252.50831067808,-1134.81167698179
1317.98122856932,-1194.98022261832
1348.75811021623,-1148.80644938134
1333.19013283426,-1087.88796882745
1221.21917251934,-1128.67129924821
1322.42838680582,-1044.97451916641
1327.44056981328,-1171.58749081844
1244.32431465243,-1181.64980905527
1258.24707652723,-1100.78389899476
1306.80991541596,-1105.02847098009
1308.15865157551,-1267.53762674936
1369.24915596607,-1212.80429239431
1369.81917983142,-1077.13219574573
1325.97142289628,-1178.30350199255
1306.71046198393,-1146.15375043657
1335.92402416537,-1123.04735504117
1356.47202050982,-1146.74017939788
1359.30216941824,-1142.43811595237
1307.98926405272,-1145.51043676009
1396.68209543856,-1079.97785049972
1396.45980239419,-1220.9894574043
1406.03104864734,-1156.26223921871
1350.54905928476,-1113.45958673989
1271.14466253934,-1109.43076400162
1251.89704630704,-1211.12163015199
1370.07013054097,-1168.80896276604
1299.65427669824,-1144.66592776878
1348.23722914781,-1138.51922182762
1239.14051181209,-1119.59395499811
1380.22858792676,-1184.37309391897
1366.90391970598,-1131.11176820014
1370.85444497131,-1202.09336181766
1247.17845723173,-1130.12779232257
1255.08351758825,-1156.4663464352
1336.40809875477,-1107.19532508829
1273.55227443886,-1196.54644244927
1323.9709757935,-1080.00580624006
1310.58101606827,-1287.85871597928
1258.30808372246,-1163.66772336027
1340.57311752767,-1146.33187158267
1294.19420043025,-1135.05709454445
1350.61950551711,-1111.65683437812
1244.1602414969,-1163.421061889
1331.37346088752,-1189.28390581885
1171.34500894909,-1118.41112555582
1326.90667256229,-1195.35111375555
1307.63971876347,-1014.28016163111
1303.75951221555,-1153.63777553591
1278.1918639366,-1176.8002484875
1381.94203090746,-1041.11194869816
1293.42507677433,-1168.59021603398
1330.5138101719,-1159.44470703813
1251.59851744077,-1106.22344901287
1315.60584111832,-1048.6276292882
1189.38995739539,-1167.00030262412
1325.29535171098,-1188.40136047943
1350.67124085293,-1172.70300195469
1256.06881526301,-1094.78052043793
1311.32298148418,-1160.69030454506
1230.71911516891,-1112.02618291211
1314.88999159825,-1082.12038173148
1274.19287283772,-1041.15567535125
1240.08095488875,-1167.02449912346
1270.15642774107,-1058.04225377195
1340.60279804475,-1130.83857279365
1206.03316882818,-1179.87387085721
1258.88176599666,-1107.91904356125
1287.24551564091,-1157.33350851643
1393.26424925112,-1005.12317660425
1313.20103084331,-1104.73517020923
1268.35629728143,-1192.22673033114
1358.21732457644,-1093.82992159944
1238.19147486094,-1179.25512830727
1246.24768911739,-1164.62266183211
1399.41614443793,-1161.15553502128
1319.16447397632,-1238.68763963647
